TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,16,0.5575,1,4,0,1.0,0.0,4.5041633,5.493577,5.510771,5.510934,6.5110664,6.5112486,1.0,0.6331008,7.144349,10.277189,3.7665753,10.278001,10.837027
2,2,3,32,0.5575,1,0,2,1.0,1.0,11.422274,12.327382,12.343132,12.343261,13.34406,13.344205,2.0,0.9000313,14.244236,17.109999,3.7663643,17.110693,17.671005
3,3,2,16,1.365,1,2,0,1.0,2.0,18.170828,19.16024,19.177155,19.17728,20.177153,20.177294,1.0,0.8662972,21.04359,23.945053,3.7683015,23.945717,25.312757
4,4,3,16,1.365,1,4,0,1.0,3.0,25.8874,26.810043,26.82705,26.827206,27.827028,27.827168,1.0,0.9662514,28.793419,31.593994,3.7673454,31.594614,32.96104
5,5,3,32,0.5575,1,2,0,1.0,4.0,33.55215,34.46069,34.476856,34.477013,35.47803,35.478176,1.0,0.8494869,36.327663,39.244152,3.7665107,39.244816,39.8047
6,6,2,32,0.5575,1,0,3,1.0,5.0,40.30423,41.293602,41.3105,41.31064,42.310772,42.310913,2.0,1.0160693,43.326984,46.077015,3.7666583,46.077694,46.63748
7,7,2,32,2.98,1,16,0,1.0,6.0,47.13736,48.12661,48.144062,48.1442,49.144146,49.14429,1.0,0.7499995,49.89429,52.911022,3.767268,52.91168,55.894173
8,8,3,32,2.98,1,3,0,1.0,7.0,56.476192,57.393772,57.40982,57.409946,58.40953,58.409676,1.0,0.8512568,59.260933,62.17609,3.7669444,62.176743,65.158676
9,9,3,32,0.5575,1,0,8,1.0,8.0,65.70998,66.643486,66.66064,66.6608,67.66004,67.66018,2.0,0.7663535,68.42654,71.426994,3.7673516,71.427635,71.98666
10,10,2,16,1.365,1,2,0,1.0,9.0,72.48742,73.476425,73.49356,73.49364,74.49396,74.494095,1.0,0.8504533,75.34455,78.26009,3.7665322,78.26076,79.62687
11,11,2,16,4.595,1,0,4,1.0,10.0,80.13735,81.12653,81.14399,81.14413,82.14403,82.144165,2.0,0.9501996,83.09437,85.90975,3.7661598,85.91043,90.50614
12,12,3,32,0.5575,1,8,0,1.0,11.0,91.08141,91.9938,92.00993,92.01006,93.01007,93.01021,1.0,0.7172763,93.727486,96.776054,3.7664087,96.77674,97.33597
13,13,2,32,0.5575,1,3,0,1.0,12.0,97.83717,98.82653,98.84421,98.844345,99.84399,99.84416,1.0,0.8999921,100.744156,103.61103,3.7674477,103.61174,104.17064
14,14,3,16,0.5575,1,8,0,1.0,13.0,104.73982,105.660095,105.67693,105.67707,106.678085,106.67822,1.0,0.8490281,107.52725,110.44498,3.7673028,110.44564,111.00503
15,15,3,16,0.5575,1,0,4,1.0,14.0,111.50845,112.493416,112.51053,112.51068,113.50994,113.510086,1.0,1.6340005,115.14409,117.27712,3.767573,117.27777,117.83686
16,16,3,32,1.365,1,0,2,1.0,15.0,118.4339,119.32685,119.343445,119.343575,120.34399,120.34413,2.0,0.8161424,121.16028,124.111,3.7674289,124.11169,125.479065
17,17,2,32,1.365,1,0,2,1.0,16.0,125.98717,126.97626,126.9942,126.99433,127.99416,127.9943,2.0,0.799878,128.79417,131.76096,3.767185,131.76161,133.12909
18,18,2,32,4.595,1,2,0,1.0,17.0,133.63716,134.6266,134.6439,134.64404,135.64473,135.64487,1.0,0.8991857,136.54405,139.41202,3.7676826,139.41266,144.00893
19,19,2,16,1.365,1,0,2,1.0,18.0,144.5039,145.49333,145.51045,145.51057,146.50995,146.5101,2.0,0.816708,147.32681,150.27794,3.7683656,150.27858,151.64558
20,20,2,16,0.5575,1,4,0,1.0,19.0,152.15326,153.14333,153.16049,153.16063,154.16095,154.16109,1.0,0.9996491,155.16074,157.92796,3.7673955,157.9286,158.48782
21,21,2,32,6.21,1,0,16,1.0,20.0,158.98671,159.97633,159.99396,159.99408,160.99422,160.99435,2.0,0.9656813,161.96004,164.76196,3.768139,164.7626,170.97403
22,22,3,32,0.5575,1,3,0,1.0,21.0,171.5712,172.4603,172.47682,172.47696,173.47693,173.47708,1.0,0.7002085,174.17729,177.24393,3.7674096,177.24461,177.80391
23,23,2,32,2.98,1,0,2,1.0,22.0,178.30386,179.29295,179.31006,179.31015,180.30995,180.3101,2.0,0.8666643,181.17676,184.07693,3.767395,184.07762,187.05937
