Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,2,1,2,2.422500e+00
2,2,8,1,1,5.000000e-01,8.075000e-01
3,8,0,2,0,2,8.075000e-01
4,8,4,2,1,2,8.075000e-01
5,4,2,3,0,5.000000e-01,2.422500e+00
6,4,0,3,0,5.000000e-01,8.075000e-01
7,2,8,1,1,3.500000e+00,4.037500e+00
8,2,0,1,1,5.000000e-01,5.652500e+00
9,8,0,1,1,5.000000e-01,8.075000e-01
10,2,8,2,1,2,8.075000e-01
11,0,2,2,1,2,8.075000e-01
12,0,8,3,1,3.500000e+00,8.075000e-01
13,0,2,3,0,5.000000e-01,4.037500e+00
14,2,0,3,1,5.000000e-01,2.422500e+00
15,8,2,1,0,2,8.075000e-01
16,2,4,2,1,2,2.422500e+00
17,8,2,3,0,5.000000e-01,2.422500e+00
18,8,0,2,1,5.000000e-01,4.037500e+00
19,0,4,3,1,5.000000e-01,2.422500e+00
20,2,4,3,1,2,2.422500e+00
21,0,2,1,0,2,7.267500e+00
22,2,4,2,0,2,8.075000e-01
23,0,4,2,0,5.000000e-01,8.075000e-01
24,2,4,1,1,2,5.652500e+00
25,8,4,1,1,5.000000e-01,7.267500e+00
26,8,4,2,0,5.000000e-01,8.075000e-01
27,4,8,3,0,2,2.422500e+00
28,2,8,3,1,2,8.075000e-01
29,8,2,3,0,5.000000e-01,8.075000e-01
30,8,4,3,1,5.000000e-01,8.075000e-01
31,8,2,2,0,5.000000e-01,8.075000e-01
32,4,0,2,1,3.500000e+00,8.075000e-01
33,2,8,1,0,5.000000e-01,2.422500e+00
34,0,4,1,1,5.000000e-01,4.037500e+00
35,0,4,1,0,5.000000e-01,4.037500e+00
36,8,2,2,0,5.000000e-01,8.075000e-01
37,4,8,1,0,2,8.882500e+00
38,8,0,1,0,2,8.075000e-01
39,0,8,3,0,3.500000e+00,8.075000e-01
40,2,4,1,0,5.000000e-01,2.422500e+00
41,2,0,2,0,5.000000e-01,8.075000e-01
42,8,2,3,1,5.000000e-01,2.422500e+00
