Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,0,2,0,2,5.652500e+00
2,2,8,1,0,3.500000e+00,2.422500e+00
3,8,0,3,0,2,8.075000e-01
4,2,8,1,0,3.500000e+00,8.882500e+00
5,2,8,2,1,2,2.422500e+00
6,2,0,2,0,5.000000e-01,8.075000e-01
7,0,8,1,1,5.000000e-01,2.422500e+00
8,2,0,3,0,2,4.037500e+00
9,8,2,1,1,5.000000e-01,4.037500e+00
10,2,0,1,0,5.000000e-01,8.075000e-01
11,8,4,2,1,5.000000e-01,8.075000e-01
12,2,4,2,0,5.000000e-01,7.267500e+00
13,4,8,1,1,5.000000e-01,2.422500e+00
14,8,4,3,0,2,8.075000e-01
15,8,2,3,0,5.000000e-01,2.422500e+00
16,0,2,3,1,5.000000e-01,4.037500e+00
17,8,4,1,0,2,2.422500e+00
18,0,4,1,1,3.500000e+00,2.422500e+00
19,2,4,2,1,5.000000e-01,8.075000e-01
20,8,4,2,0,2,2.422500e+00
21,2,8,3,1,2,8.075000e-01
22,2,8,2,1,5.000000e-01,2.422500e+00
23,2,8,2,0,5.000000e-01,5.652500e+00
24,4,2,1,0,2,8.075000e-01
25,2,8,3,1,5.000000e-01,4.037500e+00
26,2,0,1,1,5.000000e-01,8.075000e-01
27,4,0,2,1,5.000000e-01,8.075000e-01
28,4,0,1,0,5.000000e-01,8.075000e-01
29,0,8,2,0,5.000000e-01,8.075000e-01
30,2,4,3,1,2,8.075000e-01
31,4,0,3,0,5.000000e-01,7.267500e+00
32,4,8,3,1,2,2.422500e+00
33,0,8,3,1,5.000000e-01,8.075000e-01
34,4,2,3,0,2,8.075000e-01
35,4,2,1,1,5.000000e-01,8.075000e-01
36,8,2,2,0,5.000000e-01,4.037500e+00
37,0,4,3,1,2,8.075000e-01
38,2,0,2,1,5.000000e-01,8.075000e-01
39,8,2,3,0,2,8.075000e-01
40,2,8,1,1,3.500000e+00,8.075000e-01
41,8,0,2,1,2,2.422500e+00
42,0,8,1,0,5.000000e-01,8.075000e-01
