Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,3,0,5.000000e-01,8.075000e-01
2,2,8,2,0,2,4.037500e+00
3,0,2,1,0,5.000000e-01,7.267500e+00
4,0,4,2,0,5.000000e-01,2.422500e+00
5,2,4,2,0,3.500000e+00,2.422500e+00
6,2,8,3,0,2,8.075000e-01
7,8,0,3,0,5.000000e-01,8.075000e-01
8,0,2,3,1,2,2.422500e+00
9,4,0,3,0,2,2.422500e+00
10,0,2,3,0,2,7.267500e+00
11,2,4,1,1,2,2.422500e+00
12,0,8,1,1,5.000000e-01,8.075000e-01
13,8,0,2,0,5.000000e-01,4.037500e+00
14,4,2,3,1,2,2.422500e+00
15,4,8,1,0,5.000000e-01,5.652500e+00
16,0,4,1,0,5.000000e-01,8.075000e-01
17,4,2,2,1,5.000000e-01,8.075000e-01
18,8,4,3,1,2,8.075000e-01
19,2,8,1,0,2,8.075000e-01
20,2,8,1,1,5.000000e-01,2.422500e+00
21,4,2,1,0,2,8.075000e-01
22,8,2,1,0,2,5.652500e+00
23,8,0,2,1,2,8.075000e-01
24,4,0,2,1,5.000000e-01,8.075000e-01
25,2,8,2,0,2,8.075000e-01
26,8,4,1,1,5.000000e-01,8.075000e-01
27,0,2,1,1,3.500000e+00,8.075000e-01
28,2,8,3,1,3.500000e+00,8.075000e-01
29,8,2,2,1,5.000000e-01,4.037500e+00
30,0,8,3,1,5.000000e-01,8.075000e-01
31,8,2,3,0,5.000000e-01,2.422500e+00
32,2,4,3,0,5.000000e-01,8.075000e-01
33,2,8,2,1,2,8.075000e-01
34,0,4,1,1,5.000000e-01,4.037500e+00
35,2,8,1,1,5.000000e-01,2.422500e+00
36,4,0,3,1,2,8.075000e-01
37,2,8,3,1,5.000000e-01,8.882500e+00
38,2,0,2,0,5.000000e-01,8.075000e-01
39,4,8,2,0,5.000000e-01,2.422500e+00
40,0,8,1,0,5.000000e-01,8.075000e-01
41,2,0,2,1,5.000000e-01,2.422500e+00
42,4,8,2,1,3.500000e+00,4.037500e+00
