TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,8,2,0,5.000000e-01,2.422500e+00,1.0,0.0,4.129281,2.0,8,5.663604,high,1.5343227,1.4656773,6.1852574,9.379078,9.383102,11.38606,7.2567787,11.386521,13.801704
2,2,8,2,2,0,5.000000e-01,8.075000e-01,1.0,1.0,13.912713,2.0,2,15.514296,low,1.6015826,1.3984174,16.03408,19.163603,19.164024,21.166027,7.253313,21.166403,21.970036
3,3,8,2,3,0,2,8.075000e-01,1.0,2.0,21.982004,1.0,8,23.36431,high,1.3823045,1.6176955,23.885675,28.731924,28.73407,30.736605,8.754601,30.73699,31.54003
4,4,0,4,3,1,5.000000e-01,4.037500e+00,1.0,3.0,31.553768,2.0,4,32.96387,high,1.4101036,1.5898964,33.484215,36.805023,36.807686,38.810684,7.2569156,38.811066,42.841026
5,5,4,8,3,0,5.000000e-01,4.037500e+00,1.0,4.0,42.85341,2.0,8,44.480694,high,1.6272845,1.3727155,45.00031,48.104176,48.106106,50.109074,7.2556643,50.10944,54.140965
6,6,8,2,1,0,5.000000e-01,7.267500e+00,1.0,5.0,54.147476,2.0,2,55.563824,low,1.4163449,1.5836551,56.083313,59.398003,59.40015,61.40305,7.2555737,61.403458,68.666
7,7,4,2,3,0,2,4.037500e+00,1.0,6.0,68.67798,2.0,2,71.23096,low,2.5529778,0.4470222,71.751205,75.42794,75.42987,77.43294,8.754965,77.43331,81.466225
8,8,2,8,1,1,2,5.652500e+00,1.0,7.0,81.471756,1.0,2,83.047035,low,1.5752797,1.4247203,83.56619,88.22206,88.22429,90.22677,8.755009,90.22714,95.87508
9,9,8,4,1,1,5.000000e-01,8.075000e-01,1.0,8.0,95.87939,2.0,4,97.46353,low,1.5841461,1.4158539,97.98426,101.129944,101.13034,103.13254,7.253148,103.132935,103.93698
10,10,4,0,2,0,2,8.075000e-01,1.0,9.0,104.05068,2.0,0,105.58087,low,1.5301929,1.4698071,106.09983,110.801056,110.80117,112.80296,8.752284,112.80334,113.60912
11,11,0,2,3,1,5.000000e-01,8.075000e-01,1.0,10.0,113.62223,2.0,2,115.19735,high,1.5751243,1.4248757,115.71723,118.87295,118.8749,120.87697,7.254738,120.87736,121.68097
12,12,4,2,1,0,2,8.882500e+00,1.0,11.0,121.6853,2.0,2,123.246925,low,1.5616271,1.4383729,123.767296,128.43565,128.43756,130.44008,8.754776,130.44046,139.31863
13,13,0,8,3,0,5.000000e-01,2.422500e+00,1.0,12.0,139.33224,2.0,8,140.84677,high,1.5145183,1.4854817,141.36613,144.58316,144.5851,146.58696,7.2547092,146.58734,149.00484
14,14,4,2,2,0,5.000000e-01,8.075000e-01,1.0,13.0,149.12077,2.0,2,150.53024,low,1.40947,1.59053,151.0493,154.37202,154.37387,156.37552,7.2547426,156.37593,157.17888
15,15,4,0,1,1,2,2.422500e+00,1.0,14.0,157.18349,2.0,0,158.53046,low,1.3469723,1.6530277,159.04916,163.93398,163.93411,165.93607,8.752581,165.93645,168.35693
16,16,0,4,2,1,5.000000e-01,8.075000e-01,1.0,15.0,168.47147,2.0,4,170.64725,high,2.175778,0.8242222,171.16655,173.72195,173.72409,175.72694,7.2554646,175.72733,176.52939
17,17,8,0,2,1,3.500000e+00,2.422500e+00,1.0,16.0,176.64589,1.0,8,178.52974,high,1.8838549,1.1161451,179.04984,184.89693,184.89735,186.90057,10.254687,186.90096,189.31793
18,18,8,2,1,1,5.000000e-01,8.075000e-01,1.0,17.0,189.32213,2.0,2,190.84763,low,1.5254942,1.4745058,191.36723,194.57292,194.57489,196.57742,7.2552986,196.57782,197.37994
