onset	duration	trial_type	rt	resp
0.0003974996507167816	0.599600600078702	fixation_1	999	999
0.6000651000067592	3.0009456994012	face	2.0496032992377877	2
3.601048099808395	0.599600600078702	fixation_2	999	999
4.150009199976921	1.0000171000137925	feedback loss	999	999
5.150028499774635	5.316828900016844	ITI	999	999
10.483984199352562	0.6159663004800677	fixation_1	999	999
11.100027799606323	3.0008741999045014	face	2.5343535002321005	1
14.100943599827588	0.6159663004800677	fixation_2	999	999
14.650020999833941	1.0001304997131228	feedback win	999	999
15.650153699330986	5.316864600405097	ITI	999	999
20.970124199986458	0.5964790992438793	fixation_1	999	999
21.566676499322057	3.00131700001657	face	2.5332794999703765	1
24.56803089939058	0.5964790992438793	fixation_2	999	999
25.11678749974817	1.0161477997899055	feedback loss	999	999
26.132937499321997	5.317456500604749	ITI	999	999
31.453525299206376	0.5963178006932139	fixation_1	999	999
32.049908199347556	3.0016285004094243	face	2.5335204005241394	1
35.05158179998398	0.5963178006932139	fixation_2	999	999
35.59983049985021	1.0000733993947506	feedback loss	999	999
36.59990619961172	1.1181073002517223	ITI	999	999
37.72118519991636	0.5949281994253397	fixation_1	999	999
38.31616099923849	3.001743500120938	face	2.5334573006257415	2
41.31794559955597	0.5949281994253397	fixation_2	999	999
41.86608729977161	1.0002239001914859	feedback loss	999	999
42.866313399747014	1.1176471002399921	ITI	999	999
43.98717129975557	0.595762100070715	fixation_1	999	999
44.58299589995295	3.000618999823928	face	2.283058499917388	2
47.58366259932518	0.595762100070715	fixation_2	999	999
48.13275419920683	1.0001501003280282	feedback win	999	999
49.13290669955313	1.118070900440216	ITI	999	999
50.2543801991269	0.5955982003360987	fixation_1	999	999
50.850042399950325	3.001929000020027	face	2.032693199813366	2
53.85200919955969	0.5955982003360987	fixation_2	999	999
54.3997951997444	1.016300800256431	feedback win	999	999
55.4160979995504	3.215874900110066	ITI	999	999
58.63524809945375	0.6145767997950315	fixation_1	999	999
59.2498884992674	3.001122700050473	face	2.532672400586307	1
62.251049499958754	0.6145767997950315	fixation_2	999	999
62.80000689998269	1.0163969993591309	feedback loss	999	999
63.81640619970858	3.2155663995072246	ITI	999	999
67.03525580000132	0.5976219000294805	fixation_1	999	999
67.63296099938452	3.0009872000664473	face	2.2825158005580306	1
70.63398899976164	0.5976219000294805	fixation_2	999	999
71.18288999982178	1.0168581996113062	feedback win	999	999
72.19975049979985	1.1177230002358556	ITI	999	999
73.32080429978669	0.5956076001748443	fixation_1	999	999
73.91647629998624	3.0013974998146296	face	2.784529199823737	2
76.91791279986501	0.5956076001748443	fixation_2	999	999
77.46638709958643	1.0165186002850533	feedback win	999	999
78.4829095993191	3.21693619992584	ITI	999	999
81.70316369924694	0.6129312003031373	fixation_1	999	999
82.31614659912884	3.000887400470674	face	2.2837153002619743	2
85.31707439944148	0.6129312003031373	fixation_2	999	999
85.86636909935623	1.016482500359416	feedback loss	999	999
86.88285389915109	5.316067600622773	ITI	999	999
92.20226019993424	0.5972198992967606	fixation_1	999	999
92.79954619985074	3.050539999268949	face	3.050010900013149	2
95.85011400002986	0.5972198992967606	fixation_2	999	999
96.39968699961901	1.000049900263548	feedback loss	999	999
97.39973939955235	3.216856500133872	ITI	999	999
100.62002659961581	0.5962682999670506	fixation_1	999	999
101.21639669965953	3.001532600261271	face	2.282826400361955	1
104.21796969976276	0.5962682999670506	fixation_2	999	999
104.76618319936097	1.0001595998182893	feedback win	999	999
105.76634509954602	5.316365900449455	ITI	999	999
111.08612799923867	0.5967510007321835	fixation_1	999	999
111.6829490000382	3.000655099749565	face	2.7990515995770693	1
114.6836409997195	0.5967510007321835	fixation_2	999	999
115.23284889943898	1.0001750998198986	feedback win	999	999
116.23302619997412	3.216895599849522	ITI	999	999
119.45339809916914	0.5962036000564694	fixation_1	999	999
120.04969239979982	3.0499829994514585	face	3.049446599557996	2
123.09970369935036	0.5962036000564694	fixation_2	999	999
123.6498273992911	1.0159453004598618	feedback win	999	999
124.66577509976923	1.1170979999005795	ITI	999	999
125.7863451000303	0.5964401997625828	fixation_1	999	999
126.38286419957876	3.0011328998953104	face	2.5329216001555324	2
129.3840343998745	0.5964401997625828	fixation_2	999	999
129.93282839935273	1.0000288002192974	feedback win	999	999
130.93285939935595	1.1170044001191854	ITI	999	999
132.0533244991675	0.6129177007824183	fixation_1	999	999
132.6663336995989	3.0009995996952057	face	2.5323181999847293	1
135.66737089958042	0.6129177007824183	fixation_2	999	999
136.21623879950494	1.000038200058043	feedback loss	999	999
137.2162791993469	1.1186081003397703	ITI	999	999
138.33834459912032	0.594348200596869	fixation_1	999	999
138.932782699354	3.001447300426662	face	2.7848401004448533	2
141.934269499965	0.594348200596869	fixation_2	999	999
142.48286290001124	1.0166539996862411	feedback loss	999	999
143.49951969925314	11.61731110047549	ITI	999	999
155.1205664994195	0.6123301004990935	fixation_1	999	999
155.73298339918256	3.001900000497699	face	2.282870100811124	1
158.73492129985243	0.6123301004990935	fixation_2	999	999
159.28279219940305	1.0164048001170158	feedback loss	999	999
160.29919929988682	3.216633999720216	ITI	999	999
163.51960749924183	0.5965640004724264	fixation_1	999	999
164.1162794996053	3.0016587004065514	face	2.5325154000893235	1
167.11797599960119	0.5965640004724264	fixation_2	999	999
167.66592139936984	1.0002139005810022	feedback win	999	999
168.66613749973476	1.117709199897945	ITI	999	999
169.78750159963965	0.628465199843049	fixation_1	999	999
170.41605969984084	3.0018154997378588	face	2.534732500091195	2
173.41791509930044	0.628465199843049	fixation_2	999	999
173.96591509971768	1.016656999476254	feedback loss	999	999
