TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,2.422500e+00,8.075000e-01,1.0,0.0,2.8999639e-06,0.0100499,4.026104,1.0,4.8712463,0.8451422,4.971628,2.6623578,7.636425,6.0,7.6365576,8.245255,4.2191515,8.245413,10.6712265,--
2,2,4,2,1,4.037500e+00,1.615000e+00,1.0,1.0,--,--,10.682814,1.0,11.306437,0.6236227,11.406735,3.6913774,15.099874,8.0,15.099978,15.704987,5.022173,15.705118,19.744637,--
3,3,3,1,3,2.422500e+00,1.615000e+00,1.0,2.0,--,--,19.749947,1.0,20.587536,0.8375891,20.687868,3.4774108,24.167812,4.0,24.167917,24.77599,5.0260444,24.776121,27.200958,--
4,4,3,1,3,8.075000e-01,2.422500e+00,1.0,3.0,--,--,27.20276,2.0,29.887812,2.685051,29.988167,2.4374492,32.42804,8.0,32.428146,33.031773,5.829012,33.031906,33.841248,--
5,5,4,2,1,2.422500e+00,8.075000e-01,1.0,4.0,--,--,33.854446,1.0,35.2044,1.3499526,35.3047,2.1575475,37.46515,9.0,37.46525,38.071304,4.2168565,38.071434,40.49588,--
6,6,6,2,3,4.037500e+00,8.075000e-01,1.0,5.0,--,--,40.50674,2.0,41.13758,0.6308383,41.237873,2.8766618,44.116814,7.0,44.11692,44.722893,4.2161527,44.723026,48.762875,--
7,7,1,1,1,8.075000e-01,2.422500e+00,1.0,6.0,--,--,48.765827,1.0,49.504467,0.7386398,49.604935,4.38386,53.99088,6.0,53.990982,54.59663,5.8308034,54.596783,55.405994,--
8,8,7,3,1,8.075000e-01,8.075000e-01,1.0,7.0,--,--,55.421013,2.0,56.970905,1.5498915,57.071217,1.9576085,59.0302,1.0,59.030308,59.635006,4.213992,59.635136,60.44456,--
9,9,3,1,3,2.422500e+00,1.615000e+00,1.0,8.0,--,--,60.44804,2.0,61.387535,0.9394941,61.48782,3.375506,64.865486,6.0,64.86559,65.471664,5.0236244,65.47185,67.895874,--
10,10,4,2,1,2.422500e+00,2.422500e+00,1.0,9.0,--,--,67.90825,2.0,68.53766,0.6294119,68.63796,4.4930882,73.133446,1.0,73.13355,73.739975,5.8317275,73.74011,76.164734,--
11,11,1,1,1,8.075000e-01,1.615000e+00,1.0,10.0,--,--,76.16765,2.0,77.10427,0.9366217,77.20457,3.3783784,80.58577,4.0,80.58588,81.19097,5.0233216,81.1911,82.00154,--
12,12,5,2,2,8.075000e-01,2.422500e+00,1.0,11.0,--,--,82.01357,2.0,82.73869,0.7251217,82.83902,4.3973784,87.238754,5.0,87.23885,87.84552,5.8319497,87.84565,88.65587,--
13,13,7,3,1,2.422500e+00,2.422500e+00,1.0,12.0,--,--,88.67088,1.0,89.920944,1.2500643,90.02129,3.8724358,93.89571,6.0,93.89581,94.501305,5.8304253,94.501434,96.925865,--
14,14,4,2,1,8.075000e-01,8.075000e-01,1.0,13.0,--,--,96.93814,2.0,97.97123,1.0330852,98.07151,2.4744148,100.54886,3.0,100.54896,101.154,4.215853,101.15413,101.96349,--
15,15,9,3,3,8.075000e-01,2.422500e+00,1.0,14.0,--,--,101.978065,2.0,102.806175,0.8281081,102.90651,4.294392,107.202805,7.0,107.20292,107.80854,5.8304777,107.80868,108.61799,--
16,16,4,2,1,4.037500e+00,8.075000e-01,1.0,15.0,--,--,108.63005,1.0,109.57112,0.9410776,109.67147,2.5664225,112.23985,6.0,112.23996,112.84512,4.2150755,112.845276,116.88476,--
17,17,3,1,3,2.422500e+00,2.422500e+00,1.0,16.0,--,--,116.88829,2.0,117.72086,0.8325702,117.821175,4.28993,122.11275,7.0,122.11286,122.71797,5.8296785,122.71811,125.142456,--
18,18,1,1,1,2.422500e+00,8.075000e-01,1.0,17.0,--,--,125.14483,1.0,126.187584,1.042759,126.2879,2.464741,128.75491,8.0,128.75502,129.36009,4.215271,129.36023,131.78485,--
19,19,1,1,1,8.075000e-01,8.075000e-01,1.0,18.0,--,--,131.78664,1.0,132.72084,0.9341979,132.82114,2.573302,135.39687,7.0,135.39697,136.0021,4.2154703,136.00224,136.81158,--
20,20,2,1,2,8.075000e-01,2.422500e+00,1.0,19.0,--,--,136.81332,2.0,139.18736,2.3740418,139.28766,2.7484581,142.03757,5.0,142.03767,142.64311,5.8297877,142.64325,143.45273,--
21,21,3,1,3,8.075000e-01,1.615000e+00,1.0,20.0,--,--,143.45445,2.0,144.08752,0.6330746,144.18785,3.6819253,147.87187,9.0,147.87198,148.47667,5.0222178,148.4768,149.28688,--
22,22,6,2,3,8.075000e-01,2.422500e+00,1.0,21.0,--,--,149.29893,1.0,150.03757,0.7386274,150.1379,4.3838725,154.52362,2.0,154.52373,155.12839,5.8294463,155.12852,155.93834,--
23,23,1,1,1,4.037500e+00,8.075000e-01,1.0,22.0,--,--,155.94136,2.0,156.67064,0.7292735,156.77094,2.7782266,159.55087,2.0,159.55096,160.15562,4.2142534,160.15575,164.19588,--
24,24,6,2,3,8.075000e-01,1.615000e+00,1.0,23.0,--,--,164.20786,2.0,164.9374,0.7295339,165.03769,3.5854661,168.6259,9.0,168.626,169.23169,5.023838,169.23183,170.04182,--
25,25,2,1,2,2.422500e+00,1.615000e+00,1.0,24.0,--,--,170.04501,1.0,170.77069,0.7256669,170.871,3.589333,174.46184,5.0,174.46194,175.06723,5.0222077,175.06737,177.49226,--
26,26,9,3,3,8.075000e-01,8.075000e-01,1.0,25.0,--,--,177.50717,1.0,178.43806,0.9308878,178.53836,2.5766122,181.1163,1.0,181.1164,181.721,4.213814,181.72113,182.5305,--
27,27,1,1,1,8.075000e-01,2.422500e+00,1.0,26.0,--,--,182.534,2.0,183.5706,1.036609,183.67091,4.085891,187.75885,4.0,187.75896,188.36412,5.8301325,188.36426,189.17358,--
28,28,5,2,2,8.075000e-01,8.075000e-01,1.0,27.0,--,--,189.18584,2.0,190.22047,1.0346453,190.32079,2.4728546,192.79594,5.0,192.79605,193.40208,4.2162595,193.40222,194.2119,--
29,29,6,2,3,8.075000e-01,2.422500e+00,1.0,28.0,--,--,194.2232,2.0,194.854,0.6308051,194.95432,4.491695,199.44756,9.0,199.44766,200.05283,5.8296266,200.05296,200.86324,--
30,30,1,1,1,8.075000e-01,1.615000e+00,1.0,29.0,--,--,200.86613,2.0,202.10551,1.2393816,202.20583,3.0756185,205.283,1.0,205.28311,205.88803,5.0218954,205.88817,206.69783,--
31,31,9,3,3,8.075000e-01,8.075000e-01,1.0,30.0,--,--,206.71248,2.0,207.65404,0.9415579,207.75435,2.565942,210.3217,7.0,210.32182,210.92749,4.2150087,210.92761,211.73698,--
32,32,9,3,3,2.422500e+00,2.422500e+00,1.0,31.0,--,--,211.75072,1.0,212.88713,1.1364098,212.98746,3.9860902,216.97693,1.0,216.97704,217.5805,5.829789,217.58064,220.00587,--
33,33,6,2,3,5.652500e+00,1.615000e+00,1.0,32.0,--,--,220.01811,1.0,221.2707,1.252589,221.37103,3.062411,224.43584,1.0,224.43594,225.04204,5.0239267,225.04218,230.69708,--
34,34,4,2,1,7.267500e+00,1.615000e+00,1.0,33.0,--,--,230.70872,2.0,231.43741,0.7286803,231.5377,3.5863197,235.12639,2.0,235.1265,235.73094,5.0222044,235.73106,243.00052,--
35,35,3,1,3,8.075000e-01,2.422500e+00,1.0,34.0,--,--,243.00398,2.0,243.63716,0.6331793,243.7375,4.4893208,248.22949,6.0,248.2296,248.8341,5.8301253,248.83423,249.64389,--
36,36,4,2,1,4.037500e+00,1.615000e+00,1.0,35.0,--,--,249.65721,1.0,250.38716,0.7299528,250.4875,3.5850472,254.07591,6.0,254.07602,254.68198,5.02477,254.68211,258.7218,--
37,37,7,3,1,8.882500e+00,8.075000e-01,1.0,36.0,--,--,258.73697,1.0,259.47037,0.7333964,259.57068,2.7741036,262.3469,6.0,262.34702,262.95203,4.2150416,262.95215,271.83725,--
38,38,7,3,1,4.037500e+00,8.075000e-01,1.0,37.0,--,--,271.85132,2.0,272.5874,0.73606,272.68774,2.77144,275.462,2.0,275.4621,276.0667,4.2153773,276.06683,280.1068,--
39,39,7,3,1,7.267500e+00,8.075000e-01,1.0,38.0,--,--,280.1201,2.0,280.75366,0.6335661,280.85397,2.8739338,283.72986,1.0,283.72995,284.3336,4.213485,284.3337,291.60385,--
40,40,6,2,3,8.075000e-01,8.075000e-01,1.0,39.0,--,--,291.61627,1.0,292.35388,0.7376214,292.45422,2.7698786,295.22583,4.0,295.22595,295.83118,4.214888,295.83133,296.64062,--
41,41,3,1,3,8.075000e-01,1.615000e+00,1.0,40.0,--,--,296.6444,2.0,297.4732,0.8288064,297.57352,3.4861937,301.06183,6.0,301.06192,301.66794,5.0235405,301.6681,302.4778,--
42,42,9,3,3,8.075000e-01,1.615000e+00,1.0,41.0,--,--,302.49286,2.0,303.53723,1.0443828,303.63754,3.2706172,306.90982,9.0,306.9099,307.51382,5.020983,307.51398,308.32327,--
43,43,3,1,3,8.075000e-01,2.422500e+00,1.0,42.0,--,--,308.32614,1.0,309.05356,0.7274068,309.15387,4.395093,313.5519,4.0,313.552,314.1558,5.829634,314.1559,314.96527,--
44,44,6,2,3,2.422500e+00,1.615000e+00,1.0,43.0,--,--,314.97842,2.0,315.7215,0.7430704,315.82184,3.5719297,319.39597,9.0,319.3961,320.00092,5.0224805,320.00104,322.42548,--
45,45,7,3,1,2.422500e+00,2.422500e+00,1.0,44.0,--,--,322.44028,1.0,323.37143,0.9311511,323.47177,4.191349,327.66495,9.0,327.66507,328.27075,5.830461,328.2709,330.6953,--
46,46,9,3,3,5.652500e+00,8.075000e-01,1.0,45.0,--,--,330.70883,1.0,331.23715,0.5283045,331.33746,2.9791956,334.31967,3.0,334.31976,334.924,4.215166,334.92413,340.5788,--
47,47,1,1,1,8.075000e-01,8.075000e-01,1.0,46.0,--,--,340.58224,2.0,341.42023,0.8379723,341.52057,2.6695278,344.1928,2.0,344.1929,344.7979,4.2156496,344.79803,345.60748,--
48,48,9,3,3,8.075000e-01,1.615000e+00,1.0,47.0,--,--,345.62225,1.0,346.35352,0.7312857,346.45383,3.5837142,350.0389,3.0,350.03903,350.6459,5.0236616,350.64603,351.4558,--
49,49,6,2,3,8.075000e-01,2.422500e+00,1.0,48.0,--,--,351.46835,2.0,352.20364,0.73528,352.30392,4.38722,356.69348,9.0,356.6936,357.2979,5.829556,357.29803,358.10733,--
50,50,9,3,3,5.652500e+00,1.615000e+00,1.0,49.0,--,--,358.12198,2.0,360.38736,2.2653744,360.48764,2.0496254,362.53882,8.0,362.5389,363.14285,5.020885,363.143,368.79745,--
51,51,7,3,1,5.652500e+00,2.422500e+00,1.0,50.0,--,--,368.8109,2.0,370.47034,1.6594217,370.57065,3.4630783,374.03632,4.0,374.0364,374.6419,5.830992,374.64203,380.29645,--
52,52,8,3,2,4.037500e+00,2.422500e+00,1.0,51.0,--,--,380.30978,1.0,381.3533,1.0435303,381.45358,4.0789695,385.53482,5.0,385.53494,386.14032,5.830535,386.14044,390.1796,--
53,53,8,3,2,8.075000e-01,1.615000e+00,1.0,52.0,--,--,390.193,1.0,391.137,0.9440063,391.2373,3.3709936,394.6098,5.0,394.60992,395.21503,5.022049,395.21515,396.0248,--
54,54,7,3,1,2.422500e+00,1.615000e+00,1.0,53.0,--,--,396.03818,1.0,398.4203,2.3821347,398.52066,1.9328653,400.4561,6.0,400.45618,401.06088,5.022703,401.061,403.48544,412.0003
