TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,3,1,3,4.037500e+00,1.615000e+00,1.0,0.0,2.8000213e-06,0.0046571,4.010296,2.0,4.856288,0.8459923,4.9567666,3.4690077,8.42875,7.0,8.4289055,9.03683,5.0265336,9.037071,13.077106,--
2,2,4,2,1,5.652500e+00,1.615000e+00,1.0,1.0,--,--,13.092744,2.0,13.722339,0.6295957,13.822753,3.6854043,17.511023,2.0,17.511145,18.117844,5.0251007,18.117998,23.772284,--
3,3,6,2,3,8.075000e-01,2.422500e+00,1.0,2.0,--,--,23.785088,2.0,24.622631,0.8375433,24.723042,4.284957,29.00987,8.0,29.009993,29.615122,5.8300333,29.615276,30.425417,--
4,4,3,1,3,2.422500e+00,1.615000e+00,1.0,3.0,--,--,30.430456,1.0,31.172493,0.7420384,31.272902,3.5729616,34.848007,2.0,34.848133,35.451805,5.02135,35.451958,37.876255,--
5,5,6,2,3,4.037500e+00,1.615000e+00,1.0,4.0,--,--,37.887848,2.0,38.923573,1.0357244,39.023983,3.2792757,42.306637,6.0,42.30676,42.91207,5.024223,42.912228,46.951523,--
6,6,9,3,3,8.075000e-01,1.615000e+00,1.0,5.0,--,--,46.976967,1.0,47.60559,0.6286241,47.70599,3.6863759,51.39468,1.0,51.3948,52.000164,5.023197,52.000317,52.809612,--
7,7,6,2,3,8.075000e-01,2.422500e+00,1.0,6.0,--,--,52.820942,1.0,54.27242,1.4514754,54.37283,3.6710246,58.046803,3.0,58.046925,58.651714,5.830769,58.651863,59.461678,--
8,8,1,1,1,7.267500e+00,1.615000e+00,1.0,7.0,--,--,59.465164,2.0,60.707615,1.2424535,60.808014,3.0725465,63.883053,2.0,63.883175,64.48773,5.0225706,64.48789,71.757065,--
9,9,5,2,2,8.075000e-01,8.075000e-01,1.0,8.0,--,--,71.76886,2.0,72.30581,0.5369466,72.4062,2.9705534,75.37948,5.0,75.37961,75.98704,4.218179,75.9872,76.79685,--
10,10,3,1,3,8.075000e-01,8.075000e-01,1.0,9.0,--,--,76.80004,2.0,77.73878,0.9387345,77.83919,2.5687654,80.41051,9.0,80.41063,81.016914,4.2168727,81.01707,81.826645,--
11,11,7,3,1,8.075000e-01,2.422500e+00,1.0,10.0,--,--,81.84133,1.0,82.78911,0.9477755,82.889534,4.1747246,87.0656,8.0,87.06573,87.671135,5.829799,87.67129,88.48103,--
12,12,4,2,1,2.422500e+00,8.075000e-01,1.0,11.0,--,--,88.492546,2.0,89.539,1.0464576,89.63941,2.4610424,92.102684,2.0,92.102806,92.70819,4.215649,92.70835,95.13279,--
13,13,6,2,3,2.422500e+00,2.422500e+00,1.0,12.0,--,--,95.143814,2.0,95.67212,0.5283071,95.77253,4.594193,100.3692,6.0,100.36932,100.976265,5.832452,100.97642,103.40062,--
14,14,2,1,2,8.075000e-01,1.615000e+00,1.0,13.0,--,--,103.4041,2.0,104.23914,0.8350509,104.33957,3.479949,107.822,5.0,107.82212,108.426636,5.0225396,108.42679,109.236015,--
15,15,6,2,3,8.075000e-01,2.422500e+00,1.0,14.0,--,--,109.24883,2.0,110.08917,0.8403366,110.18962,4.2821636,114.474846,9.0,114.47497,115.079605,5.8307714,115.07976,115.88975,--
16,16,9,3,3,5.652500e+00,8.075000e-01,1.0,15.0,--,--,115.90466,1.0,116.63868,0.7340151,116.739075,2.773485,119.51468,3.0,119.51484,120.11929,4.2146277,120.11945,125.77369,--
17,17,7,3,1,8.075000e-01,1.615000e+00,1.0,16.0,--,--,125.78677,1.0,126.42209,0.635319,126.52251,3.679681,130.20424,7.0,130.20436,130.80974,5.022966,130.80989,131.6195,--
18,18,4,2,1,5.652500e+00,8.075000e-01,1.0,17.0,--,--,131.63203,2.0,132.57196,0.9399312,132.67236,2.5675688,135.24167,1.0,135.24179,135.84578,4.213748,135.84593,141.50064,--
19,19,1,1,1,2.422500e+00,2.422500e+00,1.0,18.0,--,--,141.50453,2.0,142.03935,0.5348223,142.13977,4.5876775,146.72896,4.0,146.72908,147.33609,5.831546,147.33624,149.76056,--
20,20,7,3,1,8.075000e-01,1.615000e+00,1.0,19.0,--,--,149.77527,2.0,150.3054,0.5301325,150.4058,3.7848675,154.19255,4.0,154.19267,154.79666,5.021388,154.79681,155.60602,--
21,21,4,2,1,8.075000e-01,2.422500e+00,1.0,20.0,--,--,155.6176,2.0,156.45535,0.8377491,156.55576,4.284751,160.84259,2.0,160.84271,161.4467,5.829092,161.44685,162.25616,--
