Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,8,3,0,5.000000e-01,2.422500e+00
2,0,4,2,0,3.500000e+00,4.037500e+00
3,0,4,1,0,5.000000e-01,8.075000e-01
4,2,4,1,0,2,5.652500e+00
5,8,2,2,1,5.000000e-01,8.075000e-01
6,2,4,1,1,5.000000e-01,2.422500e+00
7,8,0,3,1,5.000000e-01,2.422500e+00
8,4,0,1,1,5.000000e-01,5.652500e+00
9,0,2,1,1,2,8.882500e+00
10,4,8,1,0,5.000000e-01,4.037500e+00
11,8,2,2,0,5.000000e-01,2.422500e+00
12,2,8,3,1,5.000000e-01,2.422500e+00
13,2,8,1,1,3.500000e+00,4.037500e+00
14,4,2,2,0,2,8.075000e-01
15,0,2,3,0,2,8.075000e-01
16,0,2,2,1,5.000000e-01,8.075000e-01
17,8,2,3,0,5.000000e-01,7.267500e+00
18,0,8,2,1,5.000000e-01,8.075000e-01
19,8,2,3,0,2,7.267500e+00
20,4,2,3,0,2,8.075000e-01
21,2,0,2,0,5.000000e-01,8.075000e-01
22,0,2,3,1,2,8.075000e-01
23,2,8,2,0,5.000000e-01,8.075000e-01
24,2,8,3,1,2,8.075000e-01
25,8,2,2,1,2,8.075000e-01
26,2,8,1,1,2,8.075000e-01
27,4,8,2,1,2,2.422500e+00
28,4,0,3,0,2,2.422500e+00
29,4,8,2,0,5.000000e-01,2.422500e+00
30,0,4,3,1,5.000000e-01,8.075000e-01
31,8,0,2,0,5.000000e-01,2.422500e+00
32,8,0,1,0,5.000000e-01,8.075000e-01
33,4,2,3,1,2,8.075000e-01
34,2,4,2,1,5.000000e-01,8.075000e-01
35,8,4,3,1,5.000000e-01,2.422500e+00
36,2,8,1,0,2,8.075000e-01
37,4,0,2,1,3.500000e+00,8.075000e-01
38,8,4,3,0,5.000000e-01,8.075000e-01
39,8,2,1,0,2,8.075000e-01
40,4,8,1,1,5.000000e-01,4.037500e+00
41,8,0,1,1,5.000000e-01,2.422500e+00
42,2,0,1,0,3.500000e+00,4.037500e+00
