Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,1,0,5.000000e-01,5.652500e+00
2,2,0,1,1,5.000000e-01,2.422500e+00
3,2,0,3,0,2,8.075000e-01
4,2,8,1,1,5.000000e-01,7.267500e+00
5,4,8,2,0,5.000000e-01,2.422500e+00
6,2,4,3,1,2,8.075000e-01
7,0,2,2,1,3.500000e+00,8.075000e-01
8,2,8,2,0,5.000000e-01,2.422500e+00
9,0,8,2,1,5.000000e-01,8.075000e-01
10,0,4,1,0,2,8.075000e-01
11,2,0,3,1,2,8.075000e-01
12,2,4,1,1,3.500000e+00,2.422500e+00
13,8,4,1,1,2,5.652500e+00
14,0,2,2,0,2,8.075000e-01
15,8,2,3,1,5.000000e-01,8.075000e-01
16,8,2,2,0,5.000000e-01,4.037500e+00
17,0,8,3,1,5.000000e-01,2.422500e+00
18,8,2,2,1,2,2.422500e+00
19,2,8,1,0,5.000000e-01,4.037500e+00
20,8,4,3,1,5.000000e-01,8.075000e-01
21,8,2,1,0,2,8.075000e-01
22,8,4,1,0,2,7.267500e+00
23,4,2,2,0,5.000000e-01,8.075000e-01
24,0,4,2,1,3.500000e+00,8.075000e-01
25,0,4,3,0,5.000000e-01,4.037500e+00
26,8,2,3,0,5.000000e-01,2.422500e+00
27,0,8,1,0,2,2.422500e+00
28,4,8,3,0,5.000000e-01,8.075000e-01
29,4,2,3,0,5.000000e-01,2.422500e+00
30,8,2,2,1,5.000000e-01,8.075000e-01
31,8,2,3,0,2,8.075000e-01
32,8,4,2,1,5.000000e-01,2.422500e+00
33,2,4,1,0,3.500000e+00,8.075000e-01
34,0,8,3,0,5.000000e-01,4.037500e+00
35,0,4,1,1,2,4.037500e+00
36,8,2,3,1,5.000000e-01,2.422500e+00
37,2,8,1,1,5.000000e-01,8.075000e-01
38,0,4,2,0,2,8.075000e-01
39,0,4,3,1,2,8.075000e-01
40,0,8,1,1,5.000000e-01,8.882500e+00
41,0,8,2,0,2,8.075000e-01
42,4,2,2,1,5.000000e-01,8.075000e-01
