TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,2,1,5.000000e-01,2.422500e+00,1.0,0.0,4.1252685,999.0,999.0,7.132386,999.0,0.0,0.0,7.1358523,9.375302,999.0,999.0,994.87476,11.381454,13.797998
2,2,2,4,3,0,2,7.267500e+00,1.0,1.0,13.827578,2.0,4,15.699293,high,1.8717157,1.1282843,16.219465,20.578846,20.581429,22.584057,8.756479,22.58445,29.846224
3,3,4,8,3,0,2,2.422500e+00,1.0,2.0,29.853886,1.0,4,31.915863,low,2.0619771,0.9380229,32.43549,36.603905,36.6043,38.606518,8.752632,38.606903,41.02694
4,4,0,2,3,1,5.000000e-01,5.652500e+00,1.0,3.0,41.033867,2.0,2,43.165863,high,2.1319938,0.8680063,43.685574,46.28462,46.28661,48.28871,7.2548437,48.289093,53.936855
5,5,0,8,1,0,5.000000e-01,2.422500e+00,1.0,4.0,53.942696,1.0,0,56.398476,low,2.455781,0.5442189,56.918156,59.193005,59.193123,61.19461,7.251915,61.194996,63.616623
6,6,4,2,1,0,5.000000e-01,8.075000e-01,1.0,5.0,63.620987,2.0,2,65.84912,low,2.228134,0.7718661,66.36916,68.8722,68.874245,70.87687,7.255883,70.877266,71.678535
7,7,2,8,3,1,2,8.075000e-01,1.0,6.0,71.68618,2.0,8,74.69908,high,3.0129013,-0.0129014,75.21832,78.43708,78.43905,80.44238,8.756203,80.44277,81.24387
8,8,2,0,1,0,5.000000e-01,8.075000e-01,1.0,7.0,81.24812,1.0,2,83.766014,high,2.5178864,0.4821136,84.2851,86.49912,86.50106,88.50276,7.2546396,88.50315,89.30618
9,9,8,0,3,1,5.000000e-01,4.037500e+00,1.0,8.0,89.31277,1.0,8,91.34864,high,2.0358722,0.9641278,91.868866,94.56386,94.56578,96.567474,7.254706,96.56786,100.60136
10,10,8,4,2,1,5.000000e-01,8.075000e-01,1.0,9.0,100.70714,2.0,4,102.415405,low,1.708268,1.291732,102.935104,105.95769,105.959595,107.96184,7.254699,107.96222,108.76493
11,11,2,8,3,1,5.000000e-01,8.075000e-01,1.0,10.0,108.77302,1.0,2,111.18252,low,2.409497,0.590503,111.701836,114.02319,114.025154,116.02682,7.2537985,116.027214,116.83072
12,12,2,4,1,1,2,8.075000e-01,1.0,11.0,116.835,1.0,2,118.58194,low,1.7469441,1.2530559,119.10174,123.58486,123.58695,125.58984,8.754847,125.59024,126.39261
13,13,8,4,1,0,3.500000e+00,2.422500e+00,1.0,12.0,126.396484,2.0,4,127.84887,low,1.452385,1.547615,128.36906,134.64598,134.6482,136.64996,10.253475,136.65034,139.0703
14,14,2,8,1,1,2,5.652500e+00,1.0,13.0,139.07495,1.0,2,140.83186,low,1.7569139,1.2430861,141.3524,145.8249,145.82706,147.82996,8.755006,147.83035,153.47765
15,15,2,8,3,0,2,8.075000e-01,1.0,14.0,153.48285,2.0,8,155.68187,high,2.1990209,0.8009792,156.20131,160.23325,160.2351,162.23749,8.7546425,162.23788,163.04189
16,16,8,2,3,0,5.000000e-01,8.075000e-01,1.0,15.0,163.04868,1.0,8,164.73196,high,1.6832902,1.3167098,165.25125,168.29938,168.29979,170.30244,7.2537603,170.30283,171.1063
17,17,4,2,3,1,2,2.422500e+00,1.0,16.0,171.11192,1.0,4,172.79851,high,1.686594,1.313406,173.31888,177.86304,177.865,179.86684,8.754911,179.86723,182.2844
18,18,0,2,3,0,5.000000e-01,2.422500e+00,1.0,17.0,182.28995,2.0,2,184.04897,high,1.759021,1.240979,184.56882,187.54106,187.54285,189.54486,7.2549095,189.54524,191.9625
19,19,2,8,2,0,5.000000e-01,8.075000e-01,1.0,18.0,192.07118,1.0,2,194.43228,low,2.361095,0.638905,194.95209,197.3219,197.32364,199.32617,7.2549887,199.32664,200.12892
20,20,0,2,1,1,3.500000e+00,8.075000e-01,1.0,19.0,200.1346,2.0,2,201.6982,high,1.5636086,1.4363914,202.2177,208.38528,208.3875,210.3898,10.255201,210.39018,211.19283
21,21,4,0,1,0,5.000000e-01,4.037500e+00,1.0,20.0,211.19736,1.0,4,213.2316,high,2.0342443,0.9657558,213.75117,216.44818,216.45012,218.45439,7.2570357,218.45477,222.48488
22,22,8,4,3,1,5.000000e-01,2.422500e+00,1.0,21.0,222.49268,1.0,8,224.49886,high,2.0061932,0.9938069,225.01929,227.74298,227.74489,229.74681,7.2541494,229.74721,232.16588
23,23,0,2,2,1,2,8.075000e-01,1.0,22.0,232.27565,2.0,2,234.26495,high,1.9893018,1.0106982,234.78487,239.02644,239.0284,241.03079,8.755151,241.03119,241.8324
24,24,4,0,1,1,5.000000e-01,8.075000e-01,1.0,23.0,241.838,2.0,0,243.76534,low,1.9273353,1.0726647,244.2846,247.08864,247.08876,249.08998,7.25199,249.09038,249.89682
25,25,4,0,2,0,2,8.075000e-01,1.0,24.0,250.00186,2.0,0,251.51543,low,1.5135747,1.4864253,252.03519,256.75198,256.7521,258.75427,8.752409,258.75464,259.56003
26,26,2,8,2,1,5.000000e-01,4.037500e+00,1.0,25.0,259.6684,1.0,2,261.1987,low,1.530302,1.469698,261.71872,264.9188,264.9192,266.92136,7.252949,266.92175,270.95688
27,27,8,0,2,0,2,8.075000e-01,1.0,26.0,271.0642,1.0,8,273.33194,high,2.2677271,0.7322729,273.85168,277.81494,277.81674,279.8193,8.755081,279.8197,280.62192
28,28,0,4,2,1,5.000000e-01,8.075000e-01,1.0,27.0,280.73203,2.0,4,282.2984,high,1.5663728,1.4336272,282.8196,285.98254,285.98447,287.98587,7.2538548,287.98627,288.7895
29,29,4,2,2,0,5.000000e-01,2.422500e+00,1.0,28.0,288.89874,1.0,4,290.71542,high,1.8166823,1.1833177,291.23462,294.1498,294.15155,296.15366,7.2549133,296.15405,298.57138
30,30,4,0,3,0,2,8.075000e-01,1.0,29.0,298.59363,1.0,4,300.43152,high,1.8378786,1.1621214,300.95215,305.3438,305.34558,307.3475,8.753877,307.3479,308.15167
31,31,2,8,1,1,5.000000e-01,8.075000e-01,1.0,30.0,308.15756,1.0,2,310.23187,low,2.0743241,0.9256759,310.75113,313.40762,313.40973,315.4129,7.2553678,315.4133,316.21594
32,32,0,8,1,1,3.500000e+00,7.267500e+00,1.0,31.0,316.21912,2.0,8,317.64847,high,1.4293438,1.5706562,318.1678,324.46957,324.46997,326.4721,10.252974,326.47263,333.73688
33,33,8,0,2,1,2,8.075000e-01,1.0,32.0,333.847,1.0,8,336.09842,high,2.251418,0.748582,336.61844,340.59775,340.59967,342.60144,8.754467,342.60184,343.4049
