Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,2,2,1,5.000000e-01,8.075000e-01
2,0,8,2,1,5.000000e-01,2.422500e+00
3,2,8,2,1,3.500000e+00,8.075000e-01
4,8,0,1,0,5.000000e-01,8.075000e-01
5,0,4,2,1,5.000000e-01,8.075000e-01
6,8,2,1,1,2,8.075000e-01
7,0,2,2,1,2,8.075000e-01
8,0,4,1,0,5.000000e-01,5.652500e+00
9,0,4,2,0,2,2.422500e+00
10,4,8,3,0,5.000000e-01,8.075000e-01
11,0,2,2,0,2,2.422500e+00
12,4,8,1,1,5.000000e-01,8.882500e+00
13,8,2,2,0,5.000000e-01,4.037500e+00
14,2,4,3,0,5.000000e-01,2.422500e+00
15,4,0,1,1,5.000000e-01,8.075000e-01
16,8,4,2,0,5.000000e-01,8.075000e-01
17,4,2,3,1,2,5.652500e+00
18,2,0,1,0,3.500000e+00,4.037500e+00
19,4,8,1,0,5.000000e-01,2.422500e+00
20,2,8,1,0,2,8.075000e-01
21,8,2,3,1,5.000000e-01,2.422500e+00
22,4,2,1,1,2,4.037500e+00
23,8,2,3,1,5.000000e-01,2.422500e+00
24,2,4,2,0,2,2.422500e+00
25,0,8,3,0,2,8.075000e-01
26,8,2,1,0,5.000000e-01,8.075000e-01
27,0,8,3,1,5.000000e-01,8.075000e-01
28,8,2,1,1,5.000000e-01,2.422500e+00
29,2,0,3,1,2,2.422500e+00
30,2,0,1,1,2,4.037500e+00
31,8,2,3,0,2,7.267500e+00
32,4,8,3,1,2,2.422500e+00
33,2,8,2,1,5.000000e-01,8.075000e-01
34,0,2,3,0,5.000000e-01,4.037500e+00
35,0,4,3,1,5.000000e-01,8.075000e-01
36,8,0,1,1,5.000000e-01,7.267500e+00
37,8,2,2,0,2,8.075000e-01
38,0,4,3,0,5.000000e-01,8.075000e-01
39,2,8,3,0,5.000000e-01,8.075000e-01
40,8,0,2,0,3.500000e+00,8.075000e-01
41,4,8,2,1,3.500000e+00,8.075000e-01
42,2,4,1,0,2,8.075000e-01
