Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,2,1,5.000000e-01,8.075000e-01
2,0,4,2,1,2,7.267500e+00
3,4,0,1,1,2,8.075000e-01
4,2,8,3,0,5.000000e-01,8.075000e-01
5,4,8,3,1,5.000000e-01,8.075000e-01
6,0,4,1,0,5.000000e-01,8.075000e-01
7,2,0,3,1,2,8.075000e-01
8,2,8,1,0,2,8.075000e-01
9,2,0,2,0,2,8.075000e-01
10,4,8,2,1,2,4.037500e+00
11,8,2,2,0,5.000000e-01,2.422500e+00
12,0,8,3,0,2,4.037500e+00
13,0,4,3,1,5.000000e-01,7.267500e+00
14,4,8,3,0,5.000000e-01,2.422500e+00
15,4,2,1,0,2,8.075000e-01
16,2,8,3,0,2,2.422500e+00
17,0,8,2,1,3.500000e+00,5.652500e+00
18,2,8,3,1,2,2.422500e+00
19,8,2,1,1,5.000000e-01,8.075000e-01
20,8,0,1,1,3.500000e+00,2.422500e+00
21,0,8,3,1,3.500000e+00,8.075000e-01
22,2,4,3,1,5.000000e-01,4.037500e+00
23,2,0,3,0,5.000000e-01,8.075000e-01
24,4,8,1,0,5.000000e-01,8.075000e-01
25,0,4,3,0,2,2.422500e+00
26,4,2,2,1,5.000000e-01,8.075000e-01
27,8,2,1,1,5.000000e-01,8.075000e-01
28,0,2,1,0,5.000000e-01,8.075000e-01
29,0,2,2,1,5.000000e-01,2.422500e+00
30,8,4,2,0,5.000000e-01,8.882500e+00
31,2,8,1,0,5.000000e-01,8.075000e-01
32,4,0,2,0,3.500000e+00,5.652500e+00
33,2,8,2,0,2,2.422500e+00
34,2,8,3,1,5.000000e-01,8.075000e-01
35,2,4,2,0,5.000000e-01,4.037500e+00
36,4,8,1,1,2,8.075000e-01
37,8,0,2,0,5.000000e-01,4.037500e+00
38,4,2,3,0,2,8.075000e-01
39,0,2,1,1,5.000000e-01,8.075000e-01
40,0,8,1,0,5.000000e-01,2.422500e+00
41,2,8,2,1,2,2.422500e+00
42,2,4,1,1,5.000000e-01,2.422500e+00
