TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,2,8,1,0,5.000000e-01,7.267500e+00,1.0,0.0,4.021113,2.0,8,6.344104,high,2.3229911,0.6770088,6.863659,9.271794,9.274921,11.277132,7.2560196,11.277551,18.538853
2,2,0,8,1,1,2,7.267500e+00,1.0,1.0,18.542387,2.0,8,20.826992,high,2.2846048,0.7153952,21.346619,25.292871,25.296152,27.29853,8.7561455,27.298872,34.560406
3,3,0,2,2,1,2,2.422500e+00,1.0,2.0,34.68252,2.0,2,36.59423,high,1.911709,1.088291,37.11528,41.43286,41.434834,43.4375,8.754978,43.437836,45.85606
4,4,0,4,2,1,5.000000e-01,8.075000e-01,1.0,3.0,45.979095,2.0,4,47.57674,high,1.5976458,1.4023542,48.096428,51.22901,51.229366,53.23184,7.2527413,53.232166,54.03851
5,5,4,0,1,1,2,2.422500e+00,1.0,4.0,54.04446,1.0,4,56.660236,high,2.6157746,0.3842253,57.18029,60.794327,60.796917,62.798824,8.754363,62.799156,65.21751
6,6,0,4,2,0,5.000000e-01,8.075000e-01,1.0,5.0,65.33799,2.0,4,66.99404,high,1.6560541,1.3439459,67.513435,70.58978,70.59163,72.59482,7.256826,72.59515,73.3972
7,7,8,2,1,0,5.000000e-01,8.075000e-01,1.0,6.0,73.40311,1.0,8,75.17735,high,1.7742445,1.2257555,75.69731,78.65305,78.655136,80.65825,7.2551413,80.658585,81.46085
8,8,2,0,1,1,5.000000e-01,4.037500e+00,1.0,7.0,81.46579,1.0,2,84.24404,high,2.7782512,0.2217489,84.76376,86.715965,86.71802,88.72081,7.2550187,88.72114,92.753815
9,9,2,0,3,1,5.000000e-01,8.075000e-01,1.0,8.0,92.769135,1.0,2,94.42668,high,1.6575468,1.3424532,94.94652,98.02028,98.02233,100.024826,7.255695,100.02516,100.82635
10,10,4,2,2,0,5.000000e-01,8.075000e-01,1.0,9.0,100.9461,1.0,4,102.41102,high,1.4649205,1.5350795,102.9309,106.19667,106.19851,108.20126,7.2551684,108.2016,109.00386
11,11,0,8,2,1,2,4.037500e+00,1.0,10.0,109.11941,1.0,0,110.827415,low,1.7080108,1.2919892,111.34721,115.86982,115.869934,117.871544,8.752139,117.87191,121.90779
