Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,1,1,2,8.075000e-01
2,4,2,3,0,5.000000e-01,4.037500e+00
3,0,2,2,1,5.000000e-01,8.075000e-01
4,4,0,1,1,5.000000e-01,8.075000e-01
5,2,8,2,1,2,2.422500e+00
6,0,8,3,0,5.000000e-01,7.267500e+00
7,0,4,2,0,5.000000e-01,8.075000e-01
8,8,2,1,0,2,8.075000e-01
9,8,4,3,0,5.000000e-01,8.075000e-01
10,0,8,3,1,2,4.037500e+00
11,2,4,1,0,2,8.075000e-01
12,0,8,2,0,5.000000e-01,8.075000e-01
13,8,2,2,0,2,4.037500e+00
14,2,4,2,0,5.000000e-01,8.075000e-01
15,0,4,1,0,5.000000e-01,2.422500e+00
16,2,0,1,1,2,8.075000e-01
17,2,8,3,0,5.000000e-01,2.422500e+00
18,4,2,2,1,5.000000e-01,2.422500e+00
19,8,4,3,1,5.000000e-01,5.652500e+00
20,2,8,2,0,3.500000e+00,8.075000e-01
21,4,0,3,1,5.000000e-01,8.075000e-01
22,8,2,3,1,5.000000e-01,7.267500e+00
23,8,2,3,1,3.500000e+00,8.075000e-01
24,4,8,2,0,5.000000e-01,2.422500e+00
25,0,2,1,0,2,8.075000e-01
26,0,8,2,1,2,8.075000e-01
27,4,2,1,1,2,8.075000e-01
28,0,8,1,0,2,2.422500e+00
29,8,4,2,1,5.000000e-01,2.422500e+00
30,4,8,1,0,5.000000e-01,4.037500e+00
31,8,2,1,1,5.000000e-01,8.075000e-01
32,8,2,1,0,5.000000e-01,8.075000e-01
33,0,2,3,0,3.500000e+00,5.652500e+00
34,8,4,1,1,3.500000e+00,2.422500e+00
35,4,0,2,1,5.000000e-01,2.422500e+00
36,2,8,3,0,5.000000e-01,8.075000e-01
37,4,0,3,0,5.000000e-01,8.075000e-01
38,2,0,3,1,2,2.422500e+00
39,2,4,3,1,2,2.422500e+00
40,0,8,1,1,2,8.075000e-01
41,8,2,2,1,5.000000e-01,8.882500e+00
42,0,2,2,0,2,4.037500e+00
