TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,2,4,2,1,5.000000e-01,5.652500e+00,1.0,0.0,4.125751,2.0,4,5.808884,high,1.6831332,1.3168668,6.3288274,9.375893,9.37783,11.379921,7.2541704,11.380391,17.028517
2,2,8,4,2,0,2,8.075000e-01,1.0,1.0,17.143559,1.0,8,18.426098,high,1.2825401,1.7174599,18.945068,23.893883,23.89581,25.897789,8.75423,25.89818,26.701694
3,3,8,0,1,0,5.000000e-01,8.075000e-01,1.0,2.0,26.70594,1.0,8,27.992771,high,1.2868311,1.7131689,28.511656,31.956982,31.958977,33.960976,7.255036,33.961365,34.764656
4,4,2,4,1,0,2,7.267500e+00,1.0,3.0,34.76911,2.0,4,36.209274,high,1.440166,1.559834,36.72805,41.519894,41.5203,43.52263,8.753519,43.523026,50.787834
5,5,2,8,2,1,2,8.075000e-01,1.0,4.0,50.90316,2.0,8,52.15946,high,1.2562975,1.7437025,52.679035,57.653847,57.655746,59.65738,8.754221,59.657772,60.460865
6,6,2,8,1,1,2,4.037500e+00,1.0,5.0,60.463825,2.0,8,61.725597,high,1.2617702,1.7382298,62.246567,67.21454,67.21657,69.21896,8.75514,69.21935,73.25184
7,7,0,2,2,1,5.000000e-01,8.075000e-01,1.0,6.0,73.36873,2.0,2,74.642715,high,1.27399,1.72601,75.161934,78.61883,78.62074,80.622955,7.254227,80.623344,81.42668
8,8,2,0,1,0,2,8.075000e-01,1.0,7.0,81.43206,1.0,2,82.97574,high,1.5436834,1.4563166,83.49467,88.18186,88.18382,90.185425,8.753364,90.18583,90.98988
9,9,8,4,1,0,2,2.422500e+00,1.0,8.0,90.99472,1.0,8,92.27614,high,1.2814157,1.7185843,92.79526,97.744606,97.74502,99.74787,8.75315,99.74826,102.16791
10,10,0,4,2,0,5.000000e-01,2.422500e+00,1.0,9.0,102.28004,2.0,4,103.47555,high,1.1955111,1.8044889,103.996056,107.53075,107.53252,109.534966,7.2549357,109.53536,111.95261
11,11,0,4,1,0,5.000000e-01,2.422500e+00,1.0,10.0,111.95556,2.0,4,113.292755,high,1.3371911,1.6628089,113.81211,117.20664,117.20888,119.21109,7.25553,119.21148,121.62853
12,12,2,4,3,1,5.000000e-01,8.075000e-01,1.0,11.0,121.637054,2.0,4,123.04226,high,1.4052043,1.5947957,123.562645,126.88771,126.88981,128.89293,7.255868,128.89331,129.69498
13,13,0,8,3,1,5.000000e-01,5.652500e+00,1.0,12.0,129.70367,2.0,8,130.89224,high,1.1885637,1.8114363,131.41174,134.95483,134.95525,136.95764,7.253969,136.95804,142.60689
14,14,0,2,3,1,5.000000e-01,8.075000e-01,1.0,13.0,142.61433,2.0,2,143.87552,high,1.2611797,1.7388203,144.39626,147.86478,147.86519,149.86728,7.252937,149.86766,150.67192
15,15,8,4,1,1,2,4.037500e+00,1.0,14.0,150.67726,1.0,8,152.02565,high,1.3483894,1.6516106,152.54488,157.42767,157.42969,159.43137,8.754114,159.43178,163.46469
16,16,8,0,2,0,5.000000e-01,2.422500e+00,1.0,15.0,163.57683,1.0,8,164.97527,high,1.3984435,1.6015565,165.49483,168.82716,168.82893,170.83095,7.2541137,170.83133,173.25005
17,17,8,2,3,0,2,8.075000e-01,1.0,16.0,173.25885,1.0,8,174.49211,high,1.2332684,1.7667316,175.01176,180.00899,180.01096,182.0129,8.7540455,182.01328,182.8168
18,18,0,4,2,1,5.000000e-01,8.075000e-01,1.0,17.0,182.93147,2.0,4,184.19232,high,1.2608443,1.7391557,184.71144,188.18187,188.18378,190.18547,7.2539954,190.18587,190.98892
19,19,8,2,1,0,5.000000e-01,8.075000e-01,1.0,18.0,190.9945,1.0,8,192.32576,high,1.3312442,1.6687558,192.84592,196.24477,196.24675,198.24898,7.2544622,198.24937,199.05286
20,20,8,2,2,0,3.500000e+00,2.422500e+00,1.0,19.0,199.16754,1.0,8,200.35864,high,1.1910995,1.8089005,200.8781,207.41844,207.42021,209.42268,10.255139,209.42307,211.8407
21,21,2,0,1,1,2,2.422500e+00,1.0,20.0,211.84627,1.0,2,213.32599,high,1.4797201,1.5202799,213.84511,218.5967,218.59868,220.60028,8.7540245,220.60068,223.0188
22,22,8,2,2,1,5.000000e-01,8.075000e-01,1.0,21.0,223.1346,1.0,8,224.32518,high,1.1905878,1.8094122,224.84511,228.3859,228.38783,230.39015,7.2555575,230.39055,231.19276
23,23,0,4,1,1,5.000000e-01,8.075000e-01,1.0,22.0,231.19836,2.0,4,232.44214,high,1.2437695,1.7562305,232.96129,236.4481,236.45012,238.45184,7.253477,238.45224,239.25693
24,24,2,0,3,0,3.500000e+00,8.075000e-01,1.0,23.0,239.26703,1.0,2,240.62524,high,1.3582143,1.6417857,241.14508,247.51785,247.5198,249.52292,10.255888,249.52332,250.32497
25,25,8,0,2,1,5.000000e-01,8.075000e-01,1.0,24.0,250.43842,1.0,8,251.7753,high,1.3368797,1.6631203,252.29582,255.68901,255.69092,257.6941,7.255675,257.6945,258.49582
26,26,4,2,2,0,5.000000e-01,8.075000e-01,1.0,25.0,258.61267,1.0,4,259.94223,high,1.3295685,1.6704315,260.4621,263.86368,263.86554,265.86865,7.2559867,265.86905,266.6708
27,27,0,4,3,1,5.000000e-01,8.075000e-01,1.0,26.0,266.6807,2.0,4,267.87555,high,1.1948498,1.8051502,268.395,271.93185,271.93384,273.9367,7.255999,273.9371,274.73886
28,28,2,0,2,0,5.000000e-01,8.075000e-01,1.0,27.0,274.85284,1.0,2,276.24188,high,1.3890517,1.6109483,276.76154,280.10345,280.10522,282.10886,7.25602,282.10925,282.91083
29,29,8,4,2,1,2,8.075000e-01,1.0,28.0,283.02563,1.0,8,284.34216,high,1.3165252,1.6834748,284.86206,289.77588,289.77777,291.7809,8.75527,291.7813,292.58365
30,30,2,8,1,0,5.000000e-01,7.267500e+00,1.0,29.0,292.58926,2.0,8,293.90878,high,1.3195143,1.6804857,294.42807,297.84076,297.84268,299.84583,7.256559,299.84622,307.10687
31,31,0,4,3,0,3.500000e+00,8.075000e-01,1.0,30.0,307.11707,2.0,4,308.42502,high,1.3079286,1.6920714,308.9446,315.36737,315.36932,317.37344,10.256368,317.37384,318.17496
32,32,8,0,1,1,5.000000e-01,4.037500e+00,1.0,31.0,318.18027,1.0,8,319.49176,high,1.3114651,1.6885349,320.01108,323.43066,323.43265,325.4358,7.2555103,325.4362,329.46732
33,33,0,8,3,0,2,2.422500e+00,1.0,32.0,329.47726,2.0,8,330.67523,high,1.1979485,1.8020515,331.19437,336.22778,336.22977,338.23215,8.754884,338.23254,340.64963
34,34,4,8,3,0,2,2.422500e+00,1.0,33.0,340.65714,2.0,8,342.0417,high,1.3845419,1.6154581,342.56192,347.4076,347.40802,349.4108,8.753672,349.4112,351.8294
35,35,2,8,3,1,2,2.422500e+00,1.0,34.0,351.83688,2.0,8,353.0756,high,1.2387114,1.7612886,353.59387,358.5878,358.59006,360.59283,8.755964,360.59323,363.00943
36,36,8,4,3,1,5.000000e-01,8.882500e+00,1.0,35.0,363.0181,1.0,8,364.59198,high,1.5738918,1.4261082,365.111,368.2689,368.2693,370.27136,7.253256,370.27176,379.1518
37,37,2,4,1,1,5.000000e-01,2.422500e+00,1.0,36.0,379.156,2.0,4,380.7583,high,1.6022865,1.3977135,381.27808,384.40668,384.40866,386.4111,7.255089,386.4115,388.82867
38,38,2,8,3,0,2,8.075000e-01,1.0,37.0,388.86084,2.0,8,390.2418,high,1.3809547,1.6190453,390.7609,395.61194,395.61395,397.6154,8.7545595,397.61578,398.4197
39,39,2,8,1,1,5.000000e-01,2.422500e+00,1.0,38.0,398.42267,2.0,8,399.60855,high,1.1858723,1.8141277,400.1271,403.67328,403.67526,405.6768,7.254103,405.67715,408.09592
40,40,8,2,3,1,3.500000e+00,4.037500e+00,1.0,39.0,408.10574,1.0,8,409.40814,high,1.3023846,1.6976154,409.929,416.35684,416.35904,418.3619,10.256154,418.3623,422.3938
41,41,2,8,2,0,2,8.075000e-01,1.0,40.0,422.50812,2.0,8,423.84134,high,1.3332316,1.6667684,424.36148,429.2584,429.26016,431.2625,8.754398,431.26288,432.06625
42,42,2,4,3,0,5.000000e-01,4.037500e+00,1.0,41.0,432.0749,2.0,4,433.30807,high,1.2331601,1.7668399,433.82803,437.32562,437.32758,439.3302,7.255295,439.3306,443.3629
