TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,8.075000e-01,1.615000e+00,1.0,0.0,2.6000198e-06,0.0097539,4.015837,2.0,5.0547037,1.0388663,5.1551046,3.2761338,8.433879,1.0,8.434013,9.041697,5.025859,9.041874,9.851021,--
2,2,3,1,3,4.037500e+00,1.615000e+00,1.0,1.0,--,--,9.852875,2.0,10.488069,0.6351934,10.588365,3.6798067,14.270652,7.0,14.270759,14.877981,5.0251064,14.878123,18.917871,--
3,3,1,1,1,4.037500e+00,8.075000e-01,1.0,2.0,--,--,18.91989,1.0,19.554886,0.6349962,19.655226,2.8725038,22.529829,6.0,22.529932,23.135994,4.2161045,23.136139,27.17575,--
4,4,6,2,3,8.075000e-01,8.075000e-01,1.0,3.0,--,--,27.190159,2.0,27.921417,0.7312574,28.021723,2.7762425,30.80094,8.0,30.801046,31.407547,4.2173886,31.407705,32.21691,--
5,5,3,1,3,8.075000e-01,1.615000e+00,1.0,4.0,--,--,32.221397,2.0,33.47123,1.249831,33.57156,3.065169,36.63988,8.0,36.639984,37.244633,5.0232363,37.244762,38.053993,--
6,6,2,1,2,2.422500e+00,2.422500e+00,1.0,5.0,--,--,38.055794,2.0,38.787952,0.7321592,38.888252,4.390341,43.28081,5.0,43.280926,43.887245,5.8314514,43.887375,46.312057,--
7,7,9,3,3,4.037500e+00,2.422500e+00,1.0,6.0,--,--,46.331398,2.0,46.955677,0.624277,47.056034,4.498223,51.556526,9.0,51.556644,52.163086,5.8316894,52.163216,56.20289,--
8,8,4,2,1,8.075000e-01,8.075000e-01,1.0,7.0,--,--,56.215527,2.0,56.63792,0.4223928,56.73822,3.085107,59.82594,3.0,59.826046,60.432087,4.216558,60.43223,61.241695,--
9,9,6,2,3,8.075000e-01,2.422500e+00,1.0,8.0,--,--,61.253155,2.0,61.78802,0.5348638,61.888348,4.587636,66.478516,7.0,66.47863,67.08398,5.830823,67.084114,67.89344,--
10,10,1,1,1,5.652500e+00,1.615000e+00,1.0,9.0,--,--,67.8968,2.0,68.73816,0.8413647,68.83851,3.4736352,72.314156,4.0,72.314255,72.920944,5.0241456,72.92109,78.57694,--
11,11,8,3,2,4.037500e+00,8.075000e-01,1.0,10.0,--,--,78.58665,2.0,79.12125,0.5345988,79.22157,2.972901,82.19693,5.0,82.19704,82.802956,4.216312,82.8031,86.84288,--
12,12,9,3,3,8.075000e-01,2.422500e+00,1.0,11.0,--,--,86.851166,2.0,87.37221,0.5210458,87.472565,4.6014543,92.07586,6.0,92.075966,92.68096,5.829798,92.68109,93.49085,--
13,13,9,3,3,8.075000e-01,1.615000e+00,1.0,12.0,--,--,93.49915,2.0,95.57104,2.0718868,95.67137,2.2431133,97.917854,6.0,97.91796,98.52263,5.023473,98.52275,99.33217,--
14,14,1,1,1,2.422500e+00,8.075000e-01,1.0,13.0,--,--,99.33517,1.0,100.271194,0.9360264,100.3715,2.5714736,102.945885,8.0,102.945984,103.55192,4.2167506,103.552055,105.9771,--
15,15,6,2,3,2.422500e+00,8.075000e-01,1.0,14.0,--,--,105.98988,1.0,106.62125,0.6313587,106.72155,2.8761413,109.601,2.0,109.60111,110.20715,4.217268,110.20729,112.631874,--
16,16,6,2,3,8.075000e-01,1.615000e+00,1.0,15.0,--,--,112.64358,1.0,113.27112,0.6275376,113.37141,3.6874623,117.061066,4.0,117.06117,117.66597,5.022392,117.666115,118.47579,--
17,17,9,3,3,8.075000e-01,1.615000e+00,1.0,16.0,--,--,118.485466,1.0,120.0377,1.5522316,120.13804,2.7627685,122.902824,1.0,122.90293,123.50764,5.022176,123.50783,124.317085,--
18,18,4,2,1,5.652500e+00,8.075000e-01,1.0,17.0,--,--,124.32971,2.0,125.07127,0.7415622,125.171585,2.7659378,127.93902,4.0,127.939125,128.54396,4.214253,128.54411,134.19856,--
19,19,8,3,2,8.075000e-01,8.075000e-01,1.0,18.0,--,--,134.2085,2.0,134.83757,0.6290794,134.93787,2.8784206,137.81888,5.0,137.81898,138.42395,4.215451,138.42409,139.23338,--
20,20,5,2,2,8.882500e+00,8.075000e-01,1.0,19.0,--,--,139.24591,2.0,140.08769,0.8417731,140.188,2.665727,142.85585,5.0,142.85596,143.46112,4.215202,143.46126,152.34557,--
21,21,6,2,3,8.075000e-01,1.615000e+00,1.0,20.0,--,--,152.35701,2.0,153.18864,0.8316391,153.28896,3.483361,156.7749,8.0,156.77501,157.38095,5.0239353,157.38109,158.19048,--
22,22,4,2,1,8.075000e-01,8.075000e-01,1.0,21.0,--,--,158.20265,2.0,158.93752,0.7348586,159.03786,2.7726414,161.81279,3.0,161.8129,162.41858,4.215925,162.41873,163.22795,--
23,23,3,1,3,2.422500e+00,2.422500e+00,1.0,22.0,--,--,163.23111,2.0,163.75426,0.5231418,163.85457,4.599358,168.45634,6.0,168.45645,169.06097,5.829858,169.0611,171.48584,--
24,24,6,2,3,2.422500e+00,1.615000e+00,1.0,23.0,--,--,171.49834,2.0,171.8212,0.3228721,171.92155,3.992128,175.9159,7.0,175.916,176.51994,5.0216126,176.52008,178.94485,--
25,25,3,1,3,8.075000e-01,1.615000e+00,1.0,24.0,--,--,178.94801,2.0,179.68774,0.7397201,179.78802,3.57528,183.36583,6.0,183.36595,183.97015,5.022135,183.9703,184.77983,--
26,26,7,3,1,8.075000e-01,1.615000e+00,1.0,25.0,--,--,184.78996,1.0,185.6209,0.830929,185.7212,3.484071,189.20786,9.0,189.20796,189.81494,5.0249815,189.8151,190.62456,--
27,27,7,3,1,2.422500e+00,2.422500e+00,1.0,26.0,--,--,190.63324,1.0,191.37112,0.7378812,191.47142,4.3846188,195.85884,6.0,195.85895,196.46295,5.8297095,196.46309,198.88736,--
28,28,4,2,1,2.422500e+00,2.422500e+00,1.0,27.0,--,--,198.89963,1.0,199.63762,0.7379954,199.73796,4.384505,204.12483,7.0,204.12494,204.72957,5.8299484,204.7297,207.15489,--
29,29,3,1,3,4.037500e+00,1.615000e+00,1.0,28.0,--,--,207.1581,1.0,207.68759,0.5295012,207.78789,3.7854989,211.57498,3.0,211.57509,212.17961,5.0215116,212.17973,216.21982,--
30,30,7,3,1,8.075000e-01,8.075000e-01,1.0,29.0,--,--,216.2294,1.0,216.85414,0.6247439,216.95444,2.882756,219.83887,9.0,219.83897,220.44504,4.2156334,220.44516,221.25586,--
31,31,3,1,3,8.075000e-01,2.422500e+00,1.0,30.0,--,--,221.25882,2.0,222.20432,0.9455017,222.30469,4.176998,226.48442,8.0,226.48453,227.09096,5.8321414,227.0911,227.90048,--
32,32,4,2,1,8.075000e-01,2.422500e+00,1.0,31.0,--,--,227.91322,2.0,228.6543,0.7410716,228.7546,4.3814282,233.13785,2.0,233.13795,233.74255,5.829327,233.7427,234.55283,--
