TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,0,1,1,5.000000e-01,8.075000e-01,1.0,0.0,4.0208607,2.0,0,5.7822223,low,1.761362,1.238638,6.3025723,9.271895,9.2720375,11.273494,7.252633,11.273897,12.07893
2,2,2,0,2,0,3.500000e+00,5.652500e+00,1.0,1.0,12.204031,2.0,0,14.215908,low,2.011877,0.988123,14.735693,20.453735,20.453846,22.455448,10.251417,22.45581,28.10635
3,3,8,0,2,0,5.000000e-01,8.075000e-01,1.0,2.0,28.219912,2.0,0,29.982574,low,1.7626632,1.2373368,30.502155,33.470924,33.471035,35.47251,7.2526007,35.47286,36.277023
4,4,4,8,3,0,5.000000e-01,8.075000e-01,1.0,3.0,36.299747,1.0,4,38.066788,low,1.7670407,1.2329593,38.589527,41.550823,41.553288,43.555332,7.2555842,43.55569,44.356903
5,5,4,8,2,1,2,2.422500e+00,1.0,4.0,44.472607,1.0,4,46.665375,low,2.192766,0.8072341,47.18615,51.2234,51.22606,53.229694,8.757089,53.23003,55.6453
6,6,8,2,2,1,5.000000e-01,2.422500e+00,1.0,5.0,55.765587,2.0,2,57.798504,low,2.0329173,0.9670827,58.319054,61.01598,61.016376,63.018494,7.2529073,63.01885,65.43846
7,7,8,2,3,0,2,8.075000e-01,1.0,6.0,65.45425,2.0,2,67.316216,low,1.861965,1.138035,67.83557,72.205315,72.20719,74.20978,8.755528,74.21012,75.01195
8,8,0,2,3,0,2,4.037500e+00,1.0,7.0,75.02359,2.0,2,77.21544,high,2.19185,0.80815,77.73622,81.77345,81.77381,83.77588,8.752295,83.77622,87.811775
9,9,8,4,1,1,5.000000e-01,2.422500e+00,1.0,8.0,87.81746,2.0,4,89.79911,low,1.9816437,1.0183563,90.32018,93.06777,93.070045,95.07286,7.2553945,95.07321,97.49036
10,10,8,2,1,1,2,8.075000e-01,1.0,9.0,97.49389,2.0,2,99.11579,low,1.6218977,1.3781023,99.635574,104.24439,104.24477,106.24695,8.753054,106.24728,107.05165
11,11,0,8,3,0,5.000000e-01,8.075000e-01,1.0,10.0,107.065025,2.0,8,109.53253,high,2.4675086,0.5324914,110.0515,112.31595,112.317795,114.32083,7.255806,114.32117,115.12384
12,12,4,2,2,0,5.000000e-01,2.422500e+00,1.0,11.0,115.24298,2.0,2,117.43241,low,2.1894314,0.8105686,117.951645,120.493355,120.49519,122.49776,7.2547755,122.4981,124.91589
