Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,3,0,5.000000e-01,4.037500e+00
2,0,2,2,0,3.500000e+00,8.075000e-01
3,0,4,3,1,5.000000e-01,4.037500e+00
4,8,4,2,0,2,7.267500e+00
5,8,4,2,1,2,2.422500e+00
6,8,0,1,1,5.000000e-01,8.075000e-01
7,0,2,1,0,5.000000e-01,4.037500e+00
8,2,8,3,1,5.000000e-01,8.075000e-01
9,8,4,1,1,5.000000e-01,8.075000e-01
10,8,2,2,1,2,2.422500e+00
11,8,4,1,0,2,8.075000e-01
12,4,8,3,0,2,8.075000e-01
13,4,0,2,0,5.000000e-01,8.075000e-01
14,8,0,2,1,2,2.422500e+00
15,0,4,2,1,5.000000e-01,2.422500e+00
16,0,8,2,0,2,8.075000e-01
17,2,0,1,1,5.000000e-01,2.422500e+00
18,2,8,3,1,5.000000e-01,2.422500e+00
19,8,0,3,1,5.000000e-01,2.422500e+00
20,4,2,3,1,5.000000e-01,8.075000e-01
21,8,0,3,0,5.000000e-01,8.075000e-01
22,2,0,2,1,5.000000e-01,8.882500e+00
23,4,8,3,1,5.000000e-01,8.075000e-01
24,2,8,1,1,5.000000e-01,8.075000e-01
25,4,2,1,1,5.000000e-01,8.075000e-01
26,4,0,1,1,5.000000e-01,2.422500e+00
27,8,0,1,0,2,8.075000e-01
28,2,4,3,0,5.000000e-01,8.075000e-01
29,4,2,1,0,3.500000e+00,2.422500e+00
30,0,4,1,0,2,4.037500e+00
31,8,2,2,1,2,5.652500e+00
32,2,8,1,0,2,4.037500e+00
33,8,2,3,0,5.000000e-01,8.075000e-01
34,2,8,2,0,2,8.075000e-01
35,4,2,2,1,5.000000e-01,8.075000e-01
36,2,8,1,0,5.000000e-01,8.075000e-01
37,2,4,2,0,2,8.075000e-01
38,2,8,2,0,3.500000e+00,5.652500e+00
39,8,2,1,1,2,8.075000e-01
40,0,2,3,0,5.000000e-01,2.422500e+00
41,0,4,3,0,3.500000e+00,7.267500e+00
42,2,0,3,1,2,2.422500e+00
