Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,1,0,3.500000e+00,2.422500e+00
2,8,2,1,0,3.500000e+00,8.075000e-01
3,4,2,1,0,5.000000e-01,8.882500e+00
4,4,0,3,1,2,2.422500e+00
5,4,0,2,0,5.000000e-01,8.075000e-01
6,0,2,2,1,5.000000e-01,4.037500e+00
7,0,8,1,1,3.500000e+00,2.422500e+00
8,0,4,3,0,5.000000e-01,4.037500e+00
9,4,2,1,1,5.000000e-01,8.075000e-01
10,8,4,2,1,5.000000e-01,8.075000e-01
11,8,2,2,1,5.000000e-01,2.422500e+00
12,0,8,2,1,5.000000e-01,7.267500e+00
13,8,2,3,1,2,4.037500e+00
14,8,4,1,1,2,8.075000e-01
15,2,8,3,0,5.000000e-01,2.422500e+00
16,0,4,1,1,2,2.422500e+00
17,8,0,2,0,2,8.075000e-01
18,8,0,3,0,5.000000e-01,8.075000e-01
19,2,0,2,0,2,2.422500e+00
20,2,8,1,0,5.000000e-01,7.267500e+00
21,8,4,3,0,5.000000e-01,2.422500e+00
22,4,2,2,0,5.000000e-01,8.075000e-01
23,2,4,2,1,2,8.075000e-01
24,8,2,2,1,5.000000e-01,8.075000e-01
25,0,2,1,1,5.000000e-01,8.075000e-01
26,2,0,3,1,5.000000e-01,5.652500e+00
27,8,2,3,1,3.500000e+00,8.075000e-01
28,2,4,3,1,2,8.075000e-01
29,4,8,3,1,2,8.075000e-01
30,0,2,1,0,5.000000e-01,8.075000e-01
31,2,8,2,0,2,2.422500e+00
32,2,8,1,1,2,8.075000e-01
33,0,2,3,0,5.000000e-01,8.075000e-01
34,0,4,2,1,2,5.652500e+00
35,8,4,2,0,5.000000e-01,8.075000e-01
36,2,8,1,1,5.000000e-01,8.075000e-01
37,8,0,1,0,2,4.037500e+00
38,8,2,3,0,2,8.075000e-01
39,0,8,3,1,5.000000e-01,2.422500e+00
40,8,2,2,0,5.000000e-01,8.075000e-01
41,4,2,3,0,5.000000e-01,4.037500e+00
42,0,4,1,0,2,2.422500e+00
