Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,0,2,1,3.500000e+00,4.037500e+00
2,8,2,2,0,2,2.422500e+00
3,2,4,1,0,5.000000e-01,8.075000e-01
4,2,8,2,1,5.000000e-01,8.075000e-01
5,4,0,2,0,5.000000e-01,8.075000e-01
6,2,8,1,1,5.000000e-01,8.075000e-01
7,2,4,2,0,5.000000e-01,2.422500e+00
8,2,4,2,1,5.000000e-01,4.037500e+00
9,8,4,1,0,5.000000e-01,4.037500e+00
10,4,2,3,0,2,2.422500e+00
11,2,0,1,0,5.000000e-01,8.075000e-01
12,2,8,1,0,2,8.075000e-01
13,0,8,1,0,3.500000e+00,8.075000e-01
14,0,4,3,1,5.000000e-01,2.422500e+00
15,8,2,1,1,5.000000e-01,5.652500e+00
16,4,0,3,0,5.000000e-01,8.075000e-01
17,4,8,1,1,2,8.075000e-01
18,8,2,3,1,2,8.075000e-01
19,2,0,3,1,5.000000e-01,8.075000e-01
20,0,4,1,0,5.000000e-01,7.267500e+00
21,0,2,2,0,5.000000e-01,8.075000e-01
22,0,4,1,1,2,7.267500e+00
23,4,8,3,1,2,8.075000e-01
24,2,8,2,1,5.000000e-01,8.075000e-01
25,0,8,3,1,5.000000e-01,4.037500e+00
26,8,0,1,1,2,8.075000e-01
27,0,2,1,1,5.000000e-01,8.075000e-01
28,8,4,3,0,5.000000e-01,8.882500e+00
29,0,8,2,0,5.000000e-01,8.075000e-01
30,4,2,1,1,2,2.422500e+00
31,4,2,3,1,3.500000e+00,2.422500e+00
32,4,8,2,1,2,2.422500e+00
33,0,2,3,0,5.000000e-01,8.075000e-01
34,2,8,1,0,5.000000e-01,8.075000e-01
35,2,8,3,0,2,2.422500e+00
36,2,8,3,0,3.500000e+00,2.422500e+00
37,8,2,2,0,5.000000e-01,2.422500e+00
38,2,0,2,1,2,5.652500e+00
39,8,0,2,1,5.000000e-01,8.075000e-01
40,0,8,3,0,2,8.075000e-01
41,4,8,2,0,2,2.422500e+00
42,2,8,3,1,2,4.037500e+00
