TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,32,4.595,1,0,16,1.0,0.0,4.568283,5.5036173,5.5202923,5.5204062,6.519961,6.5201344,2.0,0.5665313,7.0866656,10.287651,3.7681563,10.288421,14.885186
2,2,2,32,2.98,1,2,0,1.0,1.0,15.380705,16.369858,16.3871,16.387184,17.387257,17.387405,1.0,0.9156395,18.303045,21.155174,3.7683172,21.15583,24.13691
3,3,2,32,2.98,1,0,2,1.0,2.0,24.647268,25.6364,25.6536,25.653717,26.654678,26.654825,2.0,0.6324593,27.287285,30.42135,3.767091,30.422033,33.403297
4,4,2,32,2.98,1,0,3,1.0,3.0,33.914005,34.902866,34.92032,34.9204,35.91999,35.920143,2.0,0.6664797,36.586624,39.68691,3.767316,39.68757,42.668793
5,5,3,32,0.5575,1,0,3,1.0,4.0,43.223297,44.15303,44.170254,44.170334,45.170612,45.170757,2.0,0.4996686,45.67043,48.93705,3.7668443,48.937714,49.496952
6,6,2,32,2.98,1,0,8,1.0,5.0,49.99743,50.986744,51.00352,51.003605,52.0039,52.004044,2.0,0.4661453,52.47019,55.77083,3.7673383,55.77149,58.75302
7,7,2,16,0.5575,1,2,0,1.0,6.0,59.247124,60.23632,60.253487,60.253563,61.253746,61.253895,1.0,0.5159907,61.769886,65.02107,3.7677312,65.021736,65.580894
8,8,2,16,6.21,1,0,2,1.0,7.0,66.08067,67.06968,67.086754,67.08683,68.08666,68.086815,2.0,0.4999542,68.58677,71.85364,3.7673688,71.854294,78.06601
9,9,2,16,0.5575,1,0,1,1.0,8.0,78.564026,79.553055,79.57047,79.57061,80.57051,80.570656,2.0,0.6330224,81.20368,84.33772,3.767614,84.33839,84.89826
10,10,3,32,1.365,1,0,3,1.0,9.0,85.48107,86.38654,86.40303,86.40311,87.40364,87.403786,2.0,0.6000675,88.00385,91.170876,3.767638,91.17153,92.53903
11,11,2,32,0.5575,1,8,0,1.0,10.0,93.04705,94.03623,94.053505,94.05364,95.05366,95.0538,1.0,0.5331252,95.58693,98.81944,3.7661853,98.8201,99.37982
12,12,3,16,0.5575,1,4,0,1.0,11.0,99.94685,100.86947,100.88692,100.88705,101.88768,101.88783,1.0,0.5321282,102.41996,105.65501,3.767738,105.65568,106.21613
13,13,2,32,0.5575,1,0,16,1.0,12.0,106.71379,107.70296,107.72002,107.7201,108.720184,108.72033,2.0,0.5499735,109.2703,112.487,3.7672758,112.487755,113.04662
14,14,3,32,1.365,1,0,2,1.0,13.0,113.62791,114.53656,114.55286,114.55294,115.55285,115.553,2.0,0.5835458,116.13654,119.320045,3.767603,119.32071,120.68673
15,15,2,32,0.5575,1,0,3,1.0,14.0,121.196915,122.1862,122.20336,122.203445,123.202995,123.20314,2.0,0.4504394,123.65358,126.97009,3.7675054,126.97075,127.52976
16,16,3,16,1.365,1,2,0,1.0,15.0,128.09418,129.01955,129.03654,129.03664,130.0358,130.03593,1.0,0.4842092,130.52014,133.80177,3.7664158,133.80246,135.16873
17,17,2,32,1.365,1,0,16,1.0,16.0,135.66371,136.65292,136.67001,136.6701,137.66977,137.6699,2.0,0.4664337,138.13635,141.437,3.7676506,141.43767,142.8038
18,18,2,32,0.5575,1,0,2,1.0,17.0,143.31367,144.30286,144.31995,144.32007,145.3194,145.31955,2.0,0.4667857,145.78633,149.08716,3.768181,149.08784,149.64677
19,19,2,16,1.365,1,0,1,1.0,18.0,150.14713,151.13593,151.15323,151.1533,152.15373,152.15388,2.0,0.44946,152.60335,155.92,3.7666724,155.92068,157.28673
20,20,3,16,1.365,1,0,1,1.0,19.0,157.89888,158.78642,158.8032,158.8033,159.80281,159.80296,2.0,0.4337679,160.23674,163.57014,3.7677307,163.5708,164.93658
21,21,3,16,0.5575,1,0,8,1.0,20.0,165.51515,166.43608,166.45325,166.45334,167.45357,167.4537,2.0,0.449572,167.90327,171.22105,3.7678938,171.22171,171.78069
22,22,3,16,0.5575,1,0,1,1.0,21.0,172.3505,173.26947,173.28648,173.28656,174.2858,174.28595,2.0,0.4342133,174.72015,178.05223,3.766831,178.05289,178.6126
23,23,2,16,0.5575,1,0,2,1.0,22.0,179.11372,180.10278,180.1199,180.11998,181.1203,181.12045,2.0,0.4330293,181.55348,184.88675,3.7668555,184.8874,185.44698
