Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,2,1,2,2.422500e+00
2,4,2,3,1,2,8.075000e-01
3,8,2,3,1,5.000000e-01,7.267500e+00
4,0,8,2,0,2,2.422500e+00
5,8,4,1,1,5.000000e-01,8.075000e-01
6,8,2,1,1,5.000000e-01,2.422500e+00
7,4,8,3,0,2,2.422500e+00
8,8,2,3,0,5.000000e-01,8.075000e-01
9,0,2,3,1,2,8.075000e-01
10,8,2,1,1,3.500000e+00,4.037500e+00
11,2,0,2,1,5.000000e-01,8.075000e-01
12,2,0,2,0,2,8.075000e-01
13,0,8,1,0,2,8.075000e-01
14,2,8,2,1,2,2.422500e+00
15,2,8,1,0,2,7.267500e+00
16,4,0,2,1,5.000000e-01,2.422500e+00
17,8,2,3,0,5.000000e-01,8.075000e-01
18,0,2,1,1,5.000000e-01,8.075000e-01
19,2,8,2,0,5.000000e-01,8.075000e-01
20,4,2,3,0,5.000000e-01,8.075000e-01
21,4,0,1,0,5.000000e-01,8.075000e-01
22,0,8,1,1,5.000000e-01,2.422500e+00
23,2,4,2,0,2,4.037500e+00
24,4,0,1,1,5.000000e-01,5.652500e+00
25,4,2,1,0,5.000000e-01,4.037500e+00
26,8,0,3,1,5.000000e-01,2.422500e+00
27,2,4,1,1,3.500000e+00,8.075000e-01
28,8,2,2,1,2,2.422500e+00
29,2,4,2,1,2,8.075000e-01
30,8,0,3,0,5.000000e-01,8.075000e-01
31,8,4,2,0,5.000000e-01,8.075000e-01
32,8,2,2,0,2,2.422500e+00
33,8,4,3,1,5.000000e-01,8.075000e-01
34,2,8,3,1,5.000000e-01,4.037500e+00
35,2,8,1,0,2,8.075000e-01
36,4,8,1,0,5.000000e-01,8.882500e+00
37,8,4,2,1,3.500000e+00,2.422500e+00
38,4,0,3,0,5.000000e-01,4.037500e+00
39,0,2,1,0,5.000000e-01,8.075000e-01
40,4,0,2,0,2,8.075000e-01
41,4,0,3,1,5.000000e-01,8.075000e-01
42,0,2,3,0,3.500000e+00,5.652500e+00
