Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,3,1,5.000000e-01,8.075000e-01
2,0,2,3,1,3.500000e+00,8.075000e-01
3,8,4,1,0,5.000000e-01,8.075000e-01
4,8,0,3,1,5.000000e-01,2.422500e+00
5,2,0,2,0,5.000000e-01,8.075000e-01
6,4,0,3,0,2,2.422500e+00
7,2,4,1,1,2,7.267500e+00
8,2,8,2,1,5.000000e-01,8.075000e-01
9,0,2,1,0,5.000000e-01,8.075000e-01
10,2,8,3,0,2,2.422500e+00
11,4,8,1,1,5.000000e-01,8.075000e-01
12,8,2,2,0,2,7.267500e+00
13,0,4,3,1,5.000000e-01,8.075000e-01
14,2,8,1,1,5.000000e-01,8.075000e-01
15,4,8,2,0,5.000000e-01,2.422500e+00
16,4,2,3,1,3.500000e+00,2.422500e+00
17,2,0,1,1,5.000000e-01,8.075000e-01
18,0,4,1,1,5.000000e-01,2.422500e+00
19,0,2,3,0,2,2.422500e+00
20,0,4,2,0,5.000000e-01,8.075000e-01
21,0,8,2,1,3.500000e+00,2.422500e+00
22,8,2,2,0,2,2.422500e+00
23,8,2,2,1,5.000000e-01,8.075000e-01
24,4,0,1,0,5.000000e-01,4.037500e+00
25,8,0,1,0,2,4.037500e+00
26,8,4,2,1,5.000000e-01,8.075000e-01
27,8,2,1,1,2,5.652500e+00
28,4,2,1,0,2,8.075000e-01
29,0,8,1,1,3.500000e+00,4.037500e+00
30,2,4,3,0,2,8.075000e-01
31,8,0,3,0,2,8.075000e-01
32,2,4,2,0,2,8.075000e-01
33,8,4,3,0,5.000000e-01,8.075000e-01
34,0,2,2,1,2,8.075000e-01
35,4,0,2,1,5.000000e-01,8.075000e-01
36,8,2,3,0,2,5.652500e+00
37,2,8,1,0,5.000000e-01,2.422500e+00
38,2,8,3,1,5.000000e-01,8.075000e-01
39,4,8,3,1,2,2.422500e+00
40,8,2,1,0,5.000000e-01,4.037500e+00
41,2,4,2,1,5.000000e-01,4.037500e+00
42,8,0,2,0,5.000000e-01,8.882500e+00
