Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,0,2,0,5.000000e-01,2.422500e+00
2,0,2,1,0,5.000000e-01,2.422500e+00
3,0,8,1,1,2,8.075000e-01
4,8,4,3,1,2,2.422500e+00
5,2,8,1,0,5.000000e-01,7.267500e+00
6,2,8,1,1,2,2.422500e+00
7,0,4,3,0,2,8.075000e-01
8,8,2,2,0,2,8.075000e-01
9,8,2,3,0,5.000000e-01,8.075000e-01
10,2,4,1,0,5.000000e-01,2.422500e+00
11,4,8,1,0,5.000000e-01,8.075000e-01
12,2,8,3,1,5.000000e-01,8.075000e-01
13,0,2,3,0,2,2.422500e+00
14,8,2,2,1,2,8.075000e-01
15,0,2,1,1,2,4.037500e+00
16,2,8,3,1,5.000000e-01,8.075000e-01
17,4,8,2,1,3.500000e+00,5.652500e+00
18,8,2,2,1,5.000000e-01,2.422500e+00
19,2,0,2,1,5.000000e-01,2.422500e+00
20,0,4,1,1,2,8.075000e-01
21,0,2,3,1,5.000000e-01,4.037500e+00
22,8,0,3,1,2,8.075000e-01
23,4,0,2,1,5.000000e-01,8.075000e-01
24,2,8,3,0,5.000000e-01,8.075000e-01
25,0,2,2,0,2,8.882500e+00
26,2,8,2,0,5.000000e-01,8.075000e-01
27,8,4,2,0,3.500000e+00,4.037500e+00
28,8,0,3,0,2,5.652500e+00
29,2,4,2,0,5.000000e-01,7.267500e+00
30,8,0,2,1,5.000000e-01,8.075000e-01
31,2,4,3,1,5.000000e-01,8.075000e-01
32,0,4,1,0,5.000000e-01,8.075000e-01
33,4,2,2,1,3.500000e+00,8.075000e-01
34,2,4,1,1,3.500000e+00,8.075000e-01
35,4,8,1,1,5.000000e-01,8.075000e-01
36,0,8,2,0,5.000000e-01,2.422500e+00
37,8,2,1,1,2,8.075000e-01
38,0,8,1,0,2,8.075000e-01
39,0,4,3,1,5.000000e-01,4.037500e+00
40,4,2,3,0,5.000000e-01,2.422500e+00
41,4,8,3,0,2,2.422500e+00
42,2,8,1,0,5.000000e-01,4.037500e+00
