TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,0.5575,1,0,4,1.0,0.0,4.609354,5.5073395,5.5240083,5.5241046,6.524788,6.5249443,2.0,2.082378,8.607322,10.291251,3.7668726,10.291935,10.851014
2,2,3,16,1.365,1,0,1,1.0,1.0,11.457968,12.339783,12.357025,12.357108,13.358075,13.358208,2.0,0.7323771,14.090585,17.12453,3.7667906,17.12511,18.49197
3,3,2,32,0.5575,1,8,0,1.0,2.0,19.002071,19.989904,20.00717,20.007254,21.007378,21.007505,1.0,1.116072,22.123577,24.77398,3.766932,24.774534,25.333538
4,4,3,32,0.5575,1,2,0,1.0,3.0,25.938858,26.823048,26.84044,26.840508,27.839952,27.840086,1.0,0.8837191,28.723804,31.606972,3.767352,31.607574,32.167046
5,5,2,16,0.5575,1,2,0,1.0,4.0,32.66843,33.656403,33.67367,33.673744,34.67397,34.674107,1.0,1.1660302,35.840134,38.440907,3.7672708,38.441475,39.000828
6,6,2,16,0.5575,1,0,1,1.0,5.0,39.50204,40.489845,40.506947,40.507015,41.506847,41.506985,2.0,1.1835815,42.690563,45.273308,3.7667897,45.273872,45.834087
7,7,2,32,1.365,1,3,0,1.0,6.0,46.334866,47.322865,47.34045,47.34054,48.340862,48.341,1.0,1.432374,49.773373,52.107872,3.7673993,52.108532,53.47559
8,8,2,32,0.5575,1,3,0,1.0,7.0,53.985233,54.97346,54.990765,54.990894,55.99083,55.990967,1.0,0.9499543,56.940918,59.75803,3.767523,59.758587,60.318104
9,9,3,16,1.365,1,8,0,1.0,8.0,60.938,61.80642,61.823727,61.82381,62.824673,62.824818,1.0,0.8493609,63.67418,66.59176,3.76741,66.59232,67.9591
10,10,2,32,2.98,1,0,2,1.0,9.0,68.468575,69.456314,69.47396,69.474075,70.47491,70.475044,2.0,0.8148556,71.2899,74.242966,3.7683842,74.24353,77.22485
11,11,2,32,1.365,1,16,0,1.0,10.0,77.73461,78.72303,78.74032,78.74039,79.74094,79.74107,1.0,0.882611,80.62369,83.50809,3.76748,83.50865,84.87524
12,12,3,32,0.5575,1,0,16,1.0,11.0,85.47463,86.37385,86.39051,86.39059,87.390686,87.390816,2.0,0.8156061,88.20642,91.15884,3.7684903,91.15943,91.71986
13,13,3,32,0.5575,1,16,0,1.0,12.0,92.34307,93.206825,93.223015,93.22308,94.222755,94.222885,1.0,1.1677217,95.3906,97.98991,3.7674608,97.99043,98.5503
14,14,3,16,1.365,1,0,1,1.0,13.0,99.17212,100.04019,100.05632,100.05638,101.05683,101.05697,2.0,1.0334018,102.09037,104.82336,3.766857,104.823944,106.19085
15,15,3,16,1.365,1,2,0,1.0,14.0,106.77508,107.69031,107.70628,107.7064,108.70595,108.70608,1.0,0.8838045,109.58988,112.47485,3.769221,112.475395,113.84196
16,16,3,16,0.5575,1,0,2,1.0,15.0,114.449394,115.34039,115.35684,115.35693,116.35785,116.35798,2.0,0.5994047,116.95738,120.124306,3.766779,120.12487,120.68388
17,17,3,16,0.5575,1,0,4,1.0,16.0,121.30985,122.17342,122.18966,122.18977,123.189926,123.19006,2.0,0.8332027,124.02327,126.95644,3.7668383,126.957,127.51591
18,18,2,16,4.595,1,4,0,1.0,17.0,128.01778,129.00623,129.02345,129.02356,130.02367,130.0238,1.0,0.7663691,130.79016,133.79108,3.7677455,133.79164,138.38846
19,19,3,16,2.98,1,1,0,1.0,18.0,138.96869,139.87357,139.88968,139.88982,140.89005,140.89018,1.0,0.8167749,141.70695,144.6578,3.7680812,144.65836,147.63956
20,20,3,32,2.98,1,0,8,1.0,19.0,148.25122,149.12274,149.14,149.14009,150.14041,150.14055,2.0,0.7994701,150.94002,153.90685,3.7667613,153.90741,156.88849
21,21,3,32,2.98,1,0,3,1.0,20.0,157.41515,158.37378,158.39032,158.39044,159.39018,159.39032,2.0,0.7998733,160.19019,163.15689,3.7670264,163.15746,166.1388
22,22,2,32,0.5575,1,0,3,1.0,21.0,166.6347,167.6227,167.64069,167.64075,168.64044,168.64058,2.0,0.7330867,169.37366,172.40697,3.7668722,172.40755,172.96657
23,23,2,32,0.5575,1,0,16,1.0,22.0,173.46786,174.45609,174.47337,174.47346,175.47313,175.47325,2.0,0.616935,176.0902,179.24011,3.7673006,179.24066,179.7997
24,24,3,32,4.595,1,0,2,1.0,23.0,180.38904,181.28989,181.30693,181.30708,182.3078,182.30792,2.0,0.7152152,183.02315,186.07512,3.7676642,186.07571,190.67314
25,25,2,16,0.5575,1,2,0,1.0,24.0,191.1852,192.17307,192.1901,192.19022,193.18993,193.19006,1.0,0.8835214,194.07358,196.9571,3.7675076,196.95767,197.51686
26,26,2,16,1.365,1,4,0,1.0,25.0,198.01848,199.00613,199.02327,199.02333,200.02354,200.02368,1.0,0.9501536,200.97383,203.78989,3.7666595,203.79044,205.15659
27,27,3,16,1.365,1,0,2,1.0,26.0,205.74274,206.65645,206.67274,206.67282,207.67258,207.67271,2.0,1.2506297,208.92334,211.43976,3.767515,211.44032,212.80646
28,28,2,32,1.365,1,0,8,1.0,27.0,213.31819,214.30609,214.32318,214.32326,215.32356,215.32372,2.0,0.7498515,216.07356,219.09178,3.7685232,219.09236,220.45978
29,29,3,32,0.5575,1,0,8,1.0,28.0,221.03537,221.95596,221.97311,221.9732,222.97377,222.97389,2.0,0.7828482,223.75674,226.74176,3.768318,226.74231,227.30148
30,30,2,32,0.5575,1,2,0,1.0,29.0,227.8026,228.78905,228.8066,228.8067,229.80676,229.8069,1.0,1.0331186,230.84001,233.57283,3.7663772,233.57336,234.1338
31,31,2,16,4.595,1,2,0,1.0,30.0,234.63506,235.6227,235.63977,235.63985,236.63982,236.63995,1.0,0.8335521,237.47351,240.40715,3.767644,240.4077,245.00383
32,32,2,32,1.365,1,0,2,1.0,31.0,245.5013,246.48923,246.5065,246.50659,247.5068,247.50693,2.0,0.8657544,248.37268,251.2738,3.767323,251.27435,252.64163
33,33,3,32,0.5575,1,0,16,1.0,32.0,253.23051,254.13968,254.15596,254.15602,255.15677,255.1569,2.0,0.5998146,255.75671,258.92337,3.7669394,258.92395,259.48373
34,34,2,16,0.5575,1,0,4,1.0,33.0,259.98477,260.9727,260.9897,260.98978,261.9899,261.99005,2.0,0.7500099,262.74005,265.7558,3.76622,265.75635,266.3159
35,35,2,16,0.5575,1,8,0,1.0,34.0,266.8175,267.8058,267.8232,267.82327,268.82315,268.8233,1.0,0.8828534,269.70615,272.59097,3.768124,272.59152,273.1517
36,36,2,32,1.365,1,0,16,1.0,35.0,273.65106,274.63913,274.65634,274.65643,275.6572,275.65735,2.0,0.7653562,276.4227,279.42465,3.7677681,279.4252,280.7911
37,37,3,32,0.5575,1,16,0,1.0,36.0,281.29745,282.2896,282.30627,282.30637,283.3069,283.30704,1.0,0.7998948,284.10693,287.0749,3.7683294,287.07544,287.63486
38,38,3,32,0.5575,1,0,8,1.0,37.0,288.22705,289.1232,289.13968,289.13977,290.13916,290.13928,2.0,0.6504146,290.7897,293.9062,3.7673774,293.90677,294.46664
39,39,3,16,1.365,1,2,0,1.0,38.0,295.0484,295.95636,295.9725,295.97256,296.97214,296.9723,1.0,0.8840977,297.85638,300.73975,3.7679257,300.7403,302.1065
40,40,2,32,6.21,1,0,2,1.0,39.0,302.61786,303.60577,303.62292,303.623,304.6226,304.6227,2.0,0.6341658,305.25687,308.389,3.76675,308.38956,314.6014
41,41,3,32,0.5575,1,8,0,1.0,40.0,315.1724,316.08957,316.1058,316.10587,317.1056,317.1057,1.0,0.7836964,317.88943,320.8729,3.767611,320.87344,321.43402
42,42,3,32,0.5575,1,2,0,1.0,41.0,322.01547,322.923,322.93933,322.93942,323.93933,323.93945,1.0,0.883321,324.82278,327.7059,3.7669406,327.70648,328.26648
43,43,2,16,1.365,1,4,0,1.0,42.0,328.76953,329.75583,329.7728,329.77292,330.77377,330.7739,1.0,0.7825802,331.5565,334.54083,3.7673671,334.54135,335.90787
44,44,2,16,0.5575,1,8,0,1.0,43.0,336.4176,337.40573,337.42282,337.42288,338.42374,338.42386,1.0,0.7992519,339.2231,342.1908,3.7673903,342.19135,342.75128
45,45,2,32,2.98,1,0,2,1.0,44.0,343.25134,344.23932,344.25653,344.25665,345.2567,345.25687,2.0,0.8829091,346.13977,349.02386,3.7674623,349.0244,352.00684
46,46,2,32,2.98,1,16,0,1.0,45.0,352.51724,353.5056,353.5227,353.52277,354.52277,354.5229,1.0,0.7501877,355.27307,358.2896,3.7671766,358.29016,361.27277
47,47,3,32,2.98,1,16,0,1.0,46.0,361.86685,362.7727,362.78897,362.78903,363.7889,363.78903,1.0,0.9673064,364.75635,367.55576,3.767178,367.5563,370.53757
48,48,3,32,0.5575,1,3,0,1.0,47.0,371.11682,372.0227,372.03925,372.03937,373.03876,373.03888,1.0,0.9506901,373.98956,376.80573,3.7672992,376.8063,377.36682
