TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,0.5575,1,1,0,1.0,0.0,4.5298786,5.502219,5.5195847,5.5197315,6.5192404,6.5194006,1.0,1.7162184,8.23562,10.28598,3.7671163,10.286631,10.84587
2,2,2,16,0.5575,1,0,8,1.0,1.0,11.347073,12.33565,12.352959,12.353087,13.352927,13.353062,2.0,1.0669425,14.420004,17.1199,3.7673044,17.120462,17.68202
3,3,2,16,0.5575,1,0,2,1.0,2.0,18.180788,19.16892,19.185932,19.186005,20.186874,20.187006,2.0,0.8324595,21.019466,23.954954,3.7684083,23.955513,24.514864
4,4,2,16,0.5575,1,2,0,1.0,3.0,25.014652,26.001993,26.019287,26.019384,27.01906,27.019196,1.0,0.7835971,27.802792,30.786436,3.7676814,30.786968,31.345882
5,5,2,32,0.5575,1,0,8,1.0,4.0,31.84786,32.83549,32.852768,32.852875,33.852863,33.852993,2.0,0.8001728,34.653168,37.619873,3.7673423,37.620434,38.179848
6,6,2,16,0.5575,1,1,0,1.0,5.0,38.680897,39.669174,39.686165,39.686295,40.68706,40.687195,1.0,0.8651784,41.552372,44.45402,3.7672892,44.454582,45.01453
7,7,2,16,1.365,1,0,4,1.0,6.0,45.513958,46.502174,46.519432,46.519516,47.519905,47.520042,2.0,0.7827502,48.30279,51.287403,3.7678282,51.287964,52.653866
8,8,3,32,2.98,1,16,0,1.0,7.0,53.237488,54.152645,54.168922,54.169037,55.16976,55.16989,1.0,0.9161453,56.086037,58.936974,3.76756,58.93755,61.919025
9,9,3,32,2.98,1,0,16,1.0,8.0,62.504524,63.40362,63.419598,63.419666,64.41952,64.419655,2.0,0.683071,65.10272,68.186905,3.767706,68.18746,71.16989
10,10,2,16,2.98,1,0,8,1.0,9.0,71.68058,72.66908,72.686066,72.686195,73.68592,73.68606,2.0,0.8163793,74.50243,77.45307,3.767505,77.4537,80.43557
11,11,2,16,1.365,1,0,4,1.0,10.0,80.947266,81.93529,81.952515,81.95259,82.95336,82.9535,2.0,0.7500622,83.70356,86.71817,3.765157,86.718765,88.084755
12,12,3,16,0.5575,1,4,0,1.0,11.0,88.66387,89.56974,89.58555,89.58568,90.58499,90.58512,1.0,1.134626,91.71975,94.35196,3.767278,94.35249,94.912
