TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,4,3,0,2,8.075000e-01,1.0,0.0,4.0274634,1.0,8,5.6801105,high,1.6526473,1.3473527,6.2004776,10.777566,10.781054,12.784239,8.756775,12.78471,13.584941
2,2,0,8,3,0,5.000000e-01,7.267500e+00,1.0,1.0,13.598391,2.0,8,15.396296,high,1.7979047,1.2020953,15.917144,18.84893,18.849337,20.852337,7.2539454,20.852718,28.116825
3,3,2,8,2,1,2,8.075000e-01,1.0,2.0,28.240788,1.0,2,30.996626,low,2.7558382,0.2441619,31.517197,34.991894,34.9943,36.996983,8.756196,36.99736,37.79856
4,4,2,0,2,0,5.000000e-01,5.652500e+00,1.0,3.0,37.911522,1.0,2,39.79631,high,1.8847888,1.1152112,40.317078,43.162,43.163715,45.166317,7.254794,45.166687,50.81491
5,5,2,8,2,1,5.000000e-01,2.422500e+00,1.0,4.0,50.925613,1.0,2,52.812695,low,1.8870794,1.1129206,53.333485,56.17674,56.178886,58.18178,7.256166,58.182163,60.59847
6,6,8,2,2,0,5.000000e-01,7.267500e+00,1.0,5.0,60.713146,2.0,2,62.379967,low,1.66682,1.33318,62.899384,65.96392,65.965675,67.96791,7.2547665,67.9683,75.230965
7,7,8,0,2,1,5.000000e-01,4.037500e+00,1.0,6.0,75.34589,1.0,8,78.029526,high,2.68364,0.31636,78.54947,80.59689,80.59877,82.60058,7.2546935,82.60096,86.63304
8,8,8,0,3,1,5.000000e-01,8.075000e-01,1.0,7.0,86.64409,2.0,0,88.679565,low,2.035477,0.964523,89.19913,91.89488,91.895,93.89692,7.25283,93.89729,94.702995
9,9,8,4,2,0,2,8.075000e-01,1.0,8.0,94.818535,2.0,4,96.79645,low,1.9779152,1.0220848,97.315155,101.56991,101.57164,103.573906,8.755372,103.57428,104.37646
10,10,2,4,2,0,5.000000e-01,2.422500e+00,1.0,9.0,104.48835,1.0,2,106.479546,low,1.9911923,1.0088077,107.00004,109.739555,109.739944,111.74192,7.2535677,111.7423,114.16112
11,11,2,8,1,1,5.000000e-01,8.075000e-01,1.0,10.0,114.1667,1.0,2,116.0966,low,1.9298944,1.0701056,116.615845,119.41791,119.419975,121.42331,7.256602,121.42368,122.2249
12,12,8,2,1,1,5.000000e-01,2.422500e+00,1.0,11.0,122.229256,2.0,2,123.84675,low,1.617488,1.382512,124.365715,127.47976,127.48015,129.48291,7.2536445,129.48328,131.90292
13,13,8,2,3,0,5.000000e-01,8.882500e+00,1.0,12.0,131.91414,2.0,2,133.54645,low,1.6323117,1.3676883,134.0665,137.1645,137.16623,139.16847,7.254327,139.16884,148.04692
14,14,4,0,2,1,5.000000e-01,8.075000e-01,1.0,13.0,148.1599,999.0,999,151.16287,999,0.0,0.0,151.1661,153.40964,999.0,999.0,850.8401,155.41461,156.21773
15,15,8,2,2,0,5.000000e-01,2.422500e+00,1.0,14.0,156.33319,2.0,2,157.97905,low,1.6458677,1.3541323,158.49911,161.58391,161.58583,163.58757,7.2543883,163.58795,166.00607
16,16,2,0,1,0,5.000000e-01,8.075000e-01,1.0,15.0,166.01146,2.0,0,167.71326,low,1.7018065,1.2981935,168.23308,171.26218,171.26228,173.26393,7.252483,173.26433,174.06992
17,17,8,2,3,0,2,8.075000e-01,1.0,16.0,174.08322,2.0,2,175.57927,low,1.4960387,1.5039613,176.10004,180.83363,180.83536,182.8379,8.754689,182.83829,183.64159
18,18,2,4,3,0,3.500000e+00,4.037500e+00,1.0,17.0,183.65398,1.0,2,185.44601,low,1.7920377,1.2079623,185.96623,191.90392,191.90434,193.9069,10.252929,193.9073,197.94102
19,19,4,2,1,0,5.000000e-01,8.075000e-01,1.0,18.0,197.94638,2.0,2,199.42957,low,1.4831834,1.5168166,199.94861,203.19652,203.19862,205.20093,7.254545,205.20131,206.00362
20,20,8,2,3,1,2,2.422500e+00,1.0,19.0,206.01564,2.0,2,207.44617,low,1.4305145,1.5694855,207.96605,212.7666,212.7685,214.77007,8.754419,214.77045,217.18925
21,21,0,2,3,1,2,2.422500e+00,1.0,20.0,217.2004,1.0,0,218.84573,low,1.6453474,1.3546526,219.36697,223.95091,223.95103,225.9526,8.752217,225.95299,228.37282
22,22,4,2,2,1,2,2.422500e+00,1.0,21.0,228.48123,2.0,2,230.01346,low,1.5322262,1.4677738,230.532,235.2319,235.23393,237.23732,8.756087,237.2377,239.65392
23,23,4,0,3,1,2,8.075000e-01,1.0,22.0,239.66583,2.0,0,241.17976,low,1.5139294,1.4860706,241.69861,246.41647,246.4166,248.41878,8.752948,248.41916,249.22328
24,24,4,8,1,0,2,8.075000e-01,1.0,23.0,249.22743,1.0,4,250.99614,low,1.768702,1.231298,251.51613,255.97797,255.9799,257.98193,8.754495,257.9823,258.78583
25,25,8,2,1,0,2,2.422500e+00,1.0,24.0,258.79034,2.0,2,260.4295,low,1.6391646,1.3608354,260.94907,265.54016,265.54056,267.54276,8.752426,267.54315,269.96393
26,26,0,4,1,1,5.000000e-01,4.037500e+00,1.0,25.0,269.96838,1.0,0,271.19577,low,1.2274137,1.7725863,271.71603,275.21945,275.21954,277.2219,7.253528,277.2223,281.25583
27,27,4,8,1,1,5.000000e-01,8.075000e-01,1.0,26.0,281.26028,1.0,4,283.04547,low,1.7851901,1.2148099,283.5653,286.51083,286.51303,288.51562,7.255335,288.516,289.31793
28,28,0,4,1,0,3.500000e+00,8.075000e-01,1.0,27.0,289.3224,1.0,0,291.02908,low,1.7067164,1.2932836,291.54813,297.5733,297.5734,299.57587,10.253489,299.57626,300.38037
29,29,4,8,2,1,5.000000e-01,4.037500e+00,1.0,28.0,300.4933,1.0,4,302.01303,low,1.5197294,1.4802706,302.5321,305.7435,305.74533,307.74924,7.2559237,307.7496,311.78195
30,30,0,8,2,0,5.000000e-01,8.075000e-01,1.0,29.0,311.89246,1.0,0,313.74615,low,1.8536819,1.1463181,314.26486,317.14307,317.1432,319.14474,7.252284,319.14514,319.95032
31,31,2,0,2,1,3.500000e+00,8.075000e-01,1.0,30.0,320.06668,2.0,0,321.91214,low,1.8454788,1.1545212,322.43207,328.3176,328.31772,330.3191,10.25243,330.3195,331.12473
32,32,2,4,3,1,2,2.422500e+00,1.0,31.0,331.13696,1.0,2,332.61258,low,1.4756176,1.5243824,333.13168,337.88797,337.8898,339.89194,8.754979,339.89233,342.3106
33,33,0,2,1,1,5.000000e-01,8.075000e-01,1.0,32.0,342.31622,1.0,0,343.94614,low,1.6299233,1.3700767,344.46564,347.56662,347.56674,349.56897,7.2527623,349.56937,350.37524
34,34,0,2,3,0,3.500000e+00,8.075000e-01,1.0,33.0,350.386,1.0,0,351.82874,low,1.4427502,1.5572498,352.34903,358.63693,358.63705,360.6391,10.253092,360.63947,361.44385
35,35,4,0,3,0,2,2.422500e+00,1.0,34.0,361.45605,2.0,0,362.94543,low,1.4893667,1.5106333,363.46497,368.20624,368.20636,370.2078,8.751719,370.20816,372.62894
