TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,1,1,5.000000e-01,2.422500e+00,1.0,0.0,4.0151453,2.0,2,5.6222005,low,1.6070553,1.3929447,6.1431165,9.265277,9.26727,11.268742,7.2535963,11.269191,13.687355
2,2,8,2,2,1,5.000000e-01,8.075000e-01,1.0,1.0,13.799043,2.0,2,15.472399,low,1.673356,1.326644,15.991971,19.049417,19.051441,21.052881,7.2538385,21.053265,21.857388
3,3,4,8,1,0,2,8.075000e-01,1.0,2.0,21.862705,2.0,8,23.45569,high,1.5929838,1.4070162,23.974617,28.612751,28.61463,30.617317,8.754611,30.617702,31.420765
4,4,4,2,2,1,5.000000e-01,8.075000e-01,1.0,3.0,31.533545,1.0,4,32.755554,high,1.2220097,1.7779903,33.275112,36.78382,36.78593,38.78754,7.2539954,38.78792,39.591858
5,5,2,8,2,1,2,2.422500e+00,1.0,4.0,39.70463,1.0,2,41.856,low,2.1513648,0.8486352,42.37503,46.455757,46.456146,48.458435,8.753802,48.458817,50.877758
6,6,4,2,1,0,5.000000e-01,2.422500e+00,1.0,5.0,50.883026,1.0,4,52.588673,high,1.705646,1.294354,53.10885,56.132744,56.13465,58.136757,7.2537317,58.13714,60.555714
7,7,0,4,2,1,2,8.075000e-01,1.0,6.0,60.668915,2.0,4,62.522854,high,1.853938,1.146062,63.042015,67.419754,67.4216,69.42376,8.754847,69.42413,70.22743
8,8,8,0,2,1,5.000000e-01,2.422500e+00,1.0,7.0,70.34113,1.0,8,72.27239,high,1.9312596,1.0687404,72.79099,75.59193,75.59233,77.59467,7.25354,77.59507,80.014755
9,9,2,8,3,0,2,4.037500e+00,1.0,8.0,80.03804,2.0,8,81.40582,high,1.3677814,1.6322186,81.92524,86.78887,86.790634,88.79376,8.755714,88.79414,92.825745
10,10,8,2,3,0,2,2.422500e+00,1.0,9.0,92.83825,2.0,2,94.3722,low,1.5339468,1.4660532,94.89191,99.5889,99.5893,101.591606,8.753355,101.59199,104.01187
11,11,8,4,1,1,5.000000e-01,4.037500e+00,1.0,10.0,104.015976,2.0,4,105.55571,low,1.5397288,1.4602712,106.0749,109.26664,109.268585,111.270355,7.2543726,111.27074,115.304756
12,12,2,4,3,1,5.000000e-01,8.075000e-01,1.0,11.0,115.31698,1.0,2,117.02264,low,1.7056594,1.2943406,117.54291,120.56776,120.569695,122.57177,7.254794,122.57216,123.374435
13,13,2,8,1,1,2,4.037500e+00,1.0,12.0,123.37857,1.0,2,125.00592,low,1.6273518,1.3726482,125.52592,130.12914,130.13104,132.13289,8.754325,132.13327,136.16661
14,14,0,8,1,1,3.500000e+00,8.075000e-01,1.0,13.0,136.16995,1.0,0,137.63907,low,1.469119,1.530881,138.15787,144.4195,144.41962,146.42177,10.251825,146.42218,147.22876
15,15,8,0,1,0,2,8.075000e-01,1.0,14.0,147.23312,2.0,0,148.52235,low,1.2892272,1.7107728,149.04187,153.98335,153.98347,155.98483,8.751699,155.98521,156.79062
16,16,2,0,1,1,3.500000e+00,7.267500e+00,1.0,15.0,156.7938,1.0,2,158.28908,high,1.495287,1.504713,158.80899,165.04417,165.04457,167.04785,10.254063,167.04823,174.3118
17,17,0,2,3,1,3.500000e+00,8.075000e-01,1.0,16.0,174.32497,1.0,0,176.139,low,1.814053,1.185947,176.65866,182.57547,182.57558,184.57692,10.251955,184.5773,185.38263
18,18,8,2,3,1,5.000000e-01,4.037500e+00,1.0,17.0,185.3937,2.0,2,187.62227,low,2.2285755,0.7714245,188.14091,190.64496,190.64682,192.64886,7.2551665,192.64926,196.68163
19,19,8,4,3,0,2,8.075000e-01,1.0,18.0,196.69284,2.0,4,198.52211,low,1.8292717,1.1707283,199.042,203.44379,203.44588,205.44878,8.755935,205.44917,206.25046
20,20,0,8,2,0,3.500000e+00,2.422500e+00,1.0,19.0,206.36453,1.0,0,207.72209,low,1.3575612,1.6424388,208.24194,214.61514,214.61526,216.61667,10.252131,216.61707,219.03787
