Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,3,0,2,4.037500e+00
2,0,4,2,0,2,2.422500e+00
3,8,2,2,0,2,5.652500e+00
4,2,8,3,0,5.000000e-01,8.075000e-01
5,2,4,3,1,3.500000e+00,4.037500e+00
6,0,4,2,1,5.000000e-01,2.422500e+00
7,4,0,3,0,2,8.075000e-01
8,4,0,1,0,2,2.422500e+00
9,8,0,2,0,3.500000e+00,2.422500e+00
10,2,4,3,0,2,2.422500e+00
11,2,0,1,1,5.000000e-01,8.075000e-01
12,2,8,1,0,5.000000e-01,8.075000e-01
13,0,8,3,1,2,4.037500e+00
14,8,2,3,1,5.000000e-01,2.422500e+00
15,2,8,2,1,5.000000e-01,8.075000e-01
16,4,0,3,1,2,8.075000e-01
17,8,0,1,0,2,8.075000e-01
18,4,8,1,1,2,8.882500e+00
19,2,8,1,0,5.000000e-01,8.075000e-01
20,4,8,1,0,5.000000e-01,4.037500e+00
21,8,2,2,0,5.000000e-01,2.422500e+00
22,8,4,2,1,2,2.422500e+00
23,2,4,2,0,2,5.652500e+00
24,2,0,2,0,5.000000e-01,8.075000e-01
25,0,4,1,1,5.000000e-01,8.075000e-01
26,8,4,3,1,5.000000e-01,7.267500e+00
27,0,8,2,1,5.000000e-01,4.037500e+00
28,2,8,3,1,5.000000e-01,8.075000e-01
29,0,8,3,0,5.000000e-01,8.075000e-01
30,8,4,3,0,2,2.422500e+00
31,2,8,2,1,2,8.075000e-01
32,8,4,2,0,5.000000e-01,2.422500e+00
33,2,4,1,1,5.000000e-01,8.075000e-01
34,8,2,3,0,5.000000e-01,2.422500e+00
35,2,0,3,1,5.000000e-01,8.075000e-01
36,0,2,2,1,2,8.075000e-01
37,2,8,1,1,3.500000e+00,8.075000e-01
38,2,4,2,1,5.000000e-01,8.075000e-01
39,0,2,1,0,5.000000e-01,8.075000e-01
40,2,8,1,1,5.000000e-01,8.075000e-01
41,8,0,1,1,5.000000e-01,8.075000e-01
42,2,4,1,0,3.500000e+00,7.267500e+00
