TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,4,3,0,5.000000e-01,4.037500e+00,1.0,0.0,4.028158,2.0,4,5.816692,high,1.7885334,1.2114666,6.3366156,9.278738,9.282087,11.284378,7.2562194,11.284787,15.316152
2,2,0,2,1,1,5.000000e-01,2.422500e+00,1.0,1.0,15.322646,2.0,2,17.55048,high,2.2278335,0.7721665,18.070168,20.572878,20.575768,22.577862,7.255216,22.57821,24.995544
3,3,4,0,2,0,5.000000e-01,8.075000e-01,1.0,2.0,25.119629,1.0,4,27.31625,high,2.1966207,0.8033792,27.835817,30.370163,30.374628,32.37685,7.25722,32.377186,33.17771
4,4,2,8,2,0,2,8.075000e-01,1.0,3.0,33.29619,1.0,2,35.00029,low,1.704101,1.295899,35.519176,40.046734,40.04709,42.049778,8.753588,42.050114,42.855263
5,5,0,2,1,0,5.000000e-01,8.075000e-01,1.0,4.0,42.861076,2.0,2,44.35028,high,1.4892032,1.5107968,44.87018,48.110744,48.112835,50.115566,7.254487,50.11592,50.91889
6,6,0,4,1,0,5.000000e-01,4.037500e+00,1.0,5.0,50.92486,1.0,0,52.76734,low,1.8424842,1.1575158,53.285862,56.175472,56.175583,58.17695,7.252091,58.177288,62.212624
7,7,0,2,3,0,5.000000e-01,8.075000e-01,1.0,6.0,62.225727,1.0,0,63.600193,low,1.3744675,1.6255325,64.11991,67.475716,67.47582,69.47782,7.2520924,69.47816,70.28342
8,8,2,8,1,1,3.500000e+00,8.075000e-01,1.0,7.0,70.28935,1.0,2,72.16687,low,1.8775203,1.1224797,72.687485,78.53974,78.541794,80.54396,10.254606,80.5443,81.3469
9,9,0,2,3,1,2,8.075000e-01,1.0,8.0,81.36134,2.0,2,83.03376,high,1.6724173,1.3275827,83.552155,88.11139,88.113335,90.11587,8.754527,90.11621,90.918945
10,10,0,8,3,1,5.000000e-01,8.075000e-01,1.0,9.0,90.93082,2.0,8,92.28323,high,1.352413,1.647587,92.80329,96.18187,96.18223,98.18484,7.2540207,98.18517,98.98843
11,11,8,2,3,0,2,2.422500e+00,1.0,10.0,99.00208,1.0,8,100.69963,high,1.6975526,1.3024474,101.220146,105.75283,105.754684,107.75685,8.754771,107.757195,110.17584
12,12,0,8,1,0,2,2.422500e+00,1.0,11.0,110.18141,2.0,8,111.83358,high,1.6521622,1.3478378,112.35319,116.93198,116.93396,118.93691,8.755501,118.93726,121.35388
13,13,8,0,3,0,5.000000e-01,8.075000e-01,1.0,12.0,121.36842,1.0,8,123.35034,high,1.9819176,1.0180824,123.86948,126.61846,126.620316,128.62251,7.254087,128.62286,129.42581
14,14,8,0,2,0,5.000000e-01,4.037500e+00,1.0,13.0,129.54018,1.0,8,131.26695,high,1.7267705,1.2732295,131.78627,134.79054,134.79237,136.79482,7.2546353,136.79515,140.82768
15,15,2,4,3,1,5.000000e-01,4.037500e+00,1.0,14.0,140.84502,1.0,2,142.43307,low,1.5880523,1.4119477,142.95312,146.09483,146.0968,148.09927,7.2542524,148.09961,152.13356
16,16,8,4,2,1,2,7.267500e+00,1.0,15.0,152.25145,2.0,4,153.64949,low,1.3980418,1.6019582,154.17032,159.00185,159.00383,161.00684,8.755399,161.00717,168.26985
17,17,0,2,2,1,5.000000e-01,8.075000e-01,1.0,16.0,168.39307,2.0,2,170.10011,high,1.7070414,1.2929586,170.6207,173.64374,173.64412,175.64642,7.253351,175.64676,176.45071
18,18,8,2,2,1,2,5.652500e+00,1.0,17.0,176.56718,2.0,2,178.08371,low,1.5165354,1.4834646,178.60219,183.31798,183.31833,185.3207,8.753513,185.32103,190.97089
19,19,2,8,3,0,5.000000e-01,8.075000e-01,1.0,18.0,190.99231,1.0,2,192.43295,low,1.4406383,1.5593617,192.95312,196.24373,196.24837,198.25081,7.2585006,198.25114,199.04948
20,20,8,2,1,0,5.000000e-01,8.075000e-01,1.0,19.0,199.05551,1.0,8,200.66624,high,1.6107352,1.3892648,201.18713,204.30603,204.30806,206.31088,7.255368,206.31123,207.11412
21,21,0,4,3,1,2,4.037500e+00,1.0,20.0,207.12837,2.0,4,208.5332,high,1.4048271,1.5951729,209.05325,213.87883,213.88112,215.88362,8.755255,215.88396,219.91591
22,22,4,2,1,0,2,5.652500e+00,1.0,21.0,219.92165,2.0,2,221.41675,low,1.4951062,1.5048938,221.93517,226.67255,226.67453,228.67653,8.754888,228.67688,234.32588
23,23,4,8,1,1,2,8.075000e-01,1.0,22.0,234.32932,2.0,8,235.99962,high,1.6703033,1.3296967,236.5194,241.07927,241.08133,243.08383,8.754512,243.0842,243.88658
24,24,8,0,2,1,5.000000e-01,8.075000e-01,1.0,23.0,244.00507,1.0,8,246.01665,high,2.011591,0.988409,246.53609,249.2557,249.25766,251.2598,7.2547355,251.26013,252.0624
25,25,4,2,1,1,5.000000e-01,8.075000e-01,1.0,24.0,252.06825,1.0,4,253.64946,high,1.5812095,1.4187905,254.16986,257.31845,257.32053,259.32294,7.25468,259.32327,260.12585
26,26,0,4,1,1,3.500000e+00,2.422500e+00,1.0,25.0,260.13297,2.0,4,261.84946,high,1.7164923,1.2835077,262.36914,268.38385,268.38422,270.38684,10.253871,270.38718,272.8058
27,27,2,8,2,0,2,2.422500e+00,1.0,26.0,272.92215,2.0,8,274.43283,high,1.5106673,1.4893327,274.95312,279.6722,279.67404,281.6758,8.753649,281.67615,284.0953
28,28,4,8,3,1,5.000000e-01,8.075000e-01,1.0,27.0,284.10837,1.0,4,285.6995,low,1.5911403,1.4088597,286.2228,289.3592,289.36115,291.36295,7.254594,291.3633,292.16724
29,29,8,4,2,0,5.000000e-01,8.075000e-01,1.0,28.0,292.286,2.0,4,293.7825,low,1.4965123,1.5034877,294.30313,297.5362,297.5381,299.5404,7.2543917,299.54074,300.34387
30,30,4,8,1,0,5.000000e-01,8.075000e-01,1.0,29.0,300.3498,2.0,8,301.8155,high,1.4657009,1.5342991,302.3362,305.60056,305.6052,307.60782,7.258028,307.6082,308.40826
31,31,2,4,2,1,2,2.422500e+00,1.0,30.0,308.5264,1.0,2,309.666,low,1.1395953,1.8604047,310.1861,315.27695,315.27893,317.2807,8.754294,317.28104,319.69974
32,32,8,2,1,0,2,7.267500e+00,1.0,31.0,319.70554,2.0,2,321.1658,low,1.4602646,1.5397354,321.68515,326.45645,326.4611,328.4638,8.75827,328.46414,335.7239
33,33,8,4,3,0,5.000000e-01,8.075000e-01,1.0,32.0,335.73688,2.0,4,337.36615,low,1.6292645,1.3707355,337.88528,340.98737,340.98914,342.99084,7.253955,342.99118,343.79486
34,34,0,2,2,0,2,2.422500e+00,1.0,33.0,343.91287,2.0,2,344.89905,high,0.9861788,2.0138211,345.41913,350.66385,350.66568,352.66754,8.754672,352.66788,355.08627
35,35,4,0,2,1,5.000000e-01,8.075000e-01,1.0,34.0,355.20914,2.0,0,356.6331,low,1.4239557,1.5760443,357.1521,360.45996,360.46008,362.46152,7.252372,362.46185,363.26685
36,36,2,4,2,0,2,8.882500e+00,1.0,35.0,363.3861,1.0,2,365.06607,low,1.6799653,1.3200347,365.5851,370.13586,370.13623,372.1385,8.752367,372.13882,381.01978
37,37,8,2,3,1,5.000000e-01,8.075000e-01,1.0,36.0,381.0342,2.0,2,382.73242,low,1.6982341,1.3017659,383.25214,386.28415,386.2889,388.2907,7.256524,388.29108,389.09192
38,38,8,0,1,1,2,2.422500e+00,1.0,37.0,389.09644,2.0,0,390.41614,low,1.3197068,1.6802932,390.93512,395.84735,395.84744,397.8488,8.752339,397.84933,400.2698
39,39,2,8,2,1,5.000000e-01,8.075000e-01,1.0,38.0,400.38867,2.0,8,402.566,high,2.1773353,0.8226648,403.08606,405.6389,405.6408,407.64282,7.254147,407.64316,408.44638
40,40,4,2,3,0,3.500000e+00,2.422500e+00,1.0,39.0,408.46347,1.0,4,410.03268,high,1.5692192,1.4307808,410.5515,416.71423,416.71606,418.71927,10.255788,418.7196,421.13678
41,41,8,2,3,1,5.000000e-01,2.422500e+00,1.0,40.0,421.14905,2.0,2,421.68268,low,0.5336225,2.4663775,422.20206,426.3984,426.40033,428.40286,7.2538147,428.4032,430.82172
42,42,2,8,1,1,3.500000e+00,2.422500e+00,1.0,41.0,430.8276,1.0,2,432.54904,low,1.7214369,1.2785631,433.06802,439.07782,439.07983,441.0824,10.254793,441.08276,443.5005
