Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,3,0,5.000000e-01,8.075000e-01
2,8,2,1,1,3.500000e+00,8.075000e-01
3,0,4,1,0,5.000000e-01,2.422500e+00
4,4,2,3,1,3.500000e+00,8.075000e-01
5,4,8,2,0,5.000000e-01,8.075000e-01
6,2,4,1,1,2,8.075000e-01
7,8,4,3,1,2,4.037500e+00
8,8,2,1,0,5.000000e-01,2.422500e+00
9,8,0,1,0,2,7.267500e+00
10,2,8,1,1,2,4.037500e+00
11,0,8,3,1,5.000000e-01,4.037500e+00
12,2,0,1,0,2,2.422500e+00
13,8,2,3,0,2,8.075000e-01
14,8,2,1,0,5.000000e-01,8.075000e-01
15,4,2,1,0,5.000000e-01,2.422500e+00
16,2,0,2,1,5.000000e-01,8.075000e-01
17,0,2,2,0,5.000000e-01,2.422500e+00
18,4,0,2,0,3.500000e+00,2.422500e+00
19,8,2,3,1,5.000000e-01,2.422500e+00
20,2,0,3,1,5.000000e-01,8.075000e-01
21,8,2,2,1,3.500000e+00,8.075000e-01
22,8,0,2,1,2,5.652500e+00
23,2,4,2,0,5.000000e-01,4.037500e+00
24,8,2,2,1,5.000000e-01,8.882500e+00
25,8,2,2,0,5.000000e-01,2.422500e+00
26,0,4,3,0,5.000000e-01,7.267500e+00
27,8,2,2,0,2,8.075000e-01
28,2,0,3,0,2,8.075000e-01
29,0,8,2,0,5.000000e-01,8.075000e-01
30,8,2,3,1,2,8.075000e-01
31,8,4,3,0,5.000000e-01,8.075000e-01
32,4,0,3,1,5.000000e-01,8.075000e-01
33,8,4,1,1,5.000000e-01,2.422500e+00
34,4,0,2,1,2,8.075000e-01
35,2,0,1,1,5.000000e-01,8.075000e-01
36,0,4,1,1,2,4.037500e+00
37,4,8,1,0,2,8.075000e-01
38,8,4,2,1,5.000000e-01,8.075000e-01
39,8,0,1,1,2,2.422500e+00
40,8,2,3,0,2,8.075000e-01
41,2,4,3,0,5.000000e-01,2.422500e+00
42,4,2,2,1,5.000000e-01,5.652500e+00
