Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,1,1,2,2.422500e+00
2,2,0,3,0,5.000000e-01,4.037500e+00
3,8,4,1,0,2,2.422500e+00
4,2,8,2,1,5.000000e-01,8.075000e-01
5,4,8,2,1,5.000000e-01,8.075000e-01
6,8,2,3,0,5.000000e-01,2.422500e+00
7,2,0,1,1,2,2.422500e+00
8,0,8,2,1,5.000000e-01,2.422500e+00
9,4,0,1,1,2,8.075000e-01
10,0,8,1,1,5.000000e-01,8.075000e-01
11,4,2,3,0,3.500000e+00,8.075000e-01
12,8,2,3,1,5.000000e-01,4.037500e+00
13,8,2,1,0,2,2.422500e+00
14,4,0,3,1,3.500000e+00,4.037500e+00
15,0,8,2,0,5.000000e-01,8.075000e-01
16,0,8,3,1,5.000000e-01,2.422500e+00
17,4,2,2,0,5.000000e-01,7.267500e+00
18,4,0,2,1,3.500000e+00,5.652500e+00
19,0,8,1,0,5.000000e-01,8.075000e-01
20,8,4,1,1,5.000000e-01,4.037500e+00
21,4,0,3,0,5.000000e-01,7.267500e+00
22,8,4,2,0,2,8.075000e-01
23,8,2,3,1,2,8.882500e+00
24,8,4,3,0,2,8.075000e-01
25,0,2,2,1,3.500000e+00,8.075000e-01
26,4,2,1,1,2,2.422500e+00
27,2,8,2,0,2,4.037500e+00
28,2,8,1,0,2,8.075000e-01
29,2,0,2,0,5.000000e-01,8.075000e-01
30,2,4,3,1,5.000000e-01,8.075000e-01
31,2,8,3,0,2,8.075000e-01
32,2,4,1,0,2,2.422500e+00
33,4,0,2,0,5.000000e-01,8.075000e-01
34,0,2,3,1,5.000000e-01,2.422500e+00
35,2,8,2,1,2,8.075000e-01
36,2,8,1,1,5.000000e-01,8.075000e-01
37,2,8,2,0,5.000000e-01,8.075000e-01
38,2,0,1,0,5.000000e-01,8.075000e-01
39,8,4,3,1,5.000000e-01,8.075000e-01
40,4,2,2,1,5.000000e-01,5.652500e+00
41,8,0,3,0,5.000000e-01,2.422500e+00
42,4,0,1,0,2,8.075000e-01
