Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,1,1,2,8.075000e-01
2,0,4,1,1,5.000000e-01,2.422500e+00
3,2,8,3,0,5.000000e-01,8.075000e-01
4,0,2,3,0,2,8.075000e-01
5,0,8,3,1,2,8.075000e-01
6,0,2,3,1,5.000000e-01,2.422500e+00
7,8,2,2,1,5.000000e-01,2.422500e+00
8,4,8,1,1,2,5.652500e+00
9,0,4,1,0,5.000000e-01,8.075000e-01
10,8,2,2,1,5.000000e-01,8.075000e-01
11,8,4,2,0,5.000000e-01,8.075000e-01
12,0,8,3,0,5.000000e-01,2.422500e+00
13,2,0,2,1,5.000000e-01,5.652500e+00
14,0,2,1,0,2,7.267500e+00
15,4,8,3,0,5.000000e-01,2.422500e+00
16,2,8,3,0,5.000000e-01,2.422500e+00
17,0,8,2,1,2,8.075000e-01
18,0,8,1,0,5.000000e-01,8.075000e-01
19,4,0,3,0,5.000000e-01,4.037500e+00
20,4,0,2,1,2,2.422500e+00
21,4,2,3,1,2,8.882500e+00
22,8,2,1,1,2,2.422500e+00
23,8,4,1,0,5.000000e-01,8.075000e-01
24,4,8,2,1,5.000000e-01,8.075000e-01
25,2,4,2,0,2,8.075000e-01
26,2,8,2,0,5.000000e-01,8.075000e-01
27,8,2,1,0,5.000000e-01,8.075000e-01
28,4,2,1,0,5.000000e-01,4.037500e+00
29,8,2,3,1,2,8.075000e-01
30,2,4,3,0,5.000000e-01,8.075000e-01
31,8,4,3,1,5.000000e-01,4.037500e+00
32,4,0,2,0,3.500000e+00,4.037500e+00
33,0,2,1,1,2,2.422500e+00
34,0,8,2,0,2,8.075000e-01
35,2,8,3,1,5.000000e-01,8.075000e-01
36,2,4,2,1,3.500000e+00,7.267500e+00
37,0,4,3,1,5.000000e-01,4.037500e+00
38,2,0,2,0,3.500000e+00,8.075000e-01
39,8,2,1,0,3.500000e+00,8.075000e-01
40,0,8,1,1,2,2.422500e+00
41,2,8,2,0,5.000000e-01,8.075000e-01
42,4,2,1,1,2,2.422500e+00
