TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,0.5575,1,2,0,1.0,0.0,4.547189,5.508458,5.5248914,5.5250006,6.5248013,6.5249734,1.0,1.4005241,7.9254975,10.292141,3.767816,10.292918,10.852605
2,2,3,32,2.98,1,0,8,1.0,1.0,11.394205,12.341895,12.358381,12.358457,13.357857,13.358001,2.0,1.2342943,14.592295,17.125385,3.767941,17.126049,20.106855
3,3,2,32,1.365,1,16,0,1.0,2.0,20.602057,21.591524,21.60842,21.608498,22.60891,22.60905,1.0,1.0160733,23.625124,26.376318,3.7678692,26.37703,27.74339
4,4,3,32,1.365,1,16,0,1.0,3.0,28.30091,29.241745,29.258482,29.258572,30.258686,30.258831,1.0,1.449856,31.708689,34.026268,3.7679894,34.026928,35.392704
5,5,2,32,0.5575,1,2,0,1.0,4.0,35.902016,36.891388,36.908607,36.908684,37.90786,37.908,1.0,1.9340317,39.84203,41.67416,3.7667315,41.67484,42.23363
6,6,3,16,0.5575,1,0,1,1.0,5.0,42.770744,43.725304,43.74124,43.741318,44.741726,44.741875,2.0,1.6327863,46.37466,48.510666,3.7693431,48.511322,49.07073
7,7,3,16,2.98,1,8,0,1.0,6.0,49.589794,50.5581,50.57528,50.575367,51.576317,51.576477,1.0,1.2988209,52.875298,55.343113,3.7671978,55.343784,58.32558
8,8,2,32,0.5575,1,0,8,1.0,7.0,58.835323,59.824623,59.8418,59.841927,60.842045,60.842194,2.0,1.3494714,62.191666,64.60947,3.7678266,64.61013,65.1695
9,9,2,16,0.5575,1,1,0,1.0,8.0,65.66843,66.6581,66.67529,66.67538,67.67543,67.67559,1.0,1.2499136,68.9255,71.442894,3.7678547,71.44356,72.00274
10,10,3,16,1.365,1,1,0,1.0,9.0,72.51716,73.49131,73.5084,73.508484,74.50914,74.50928,1.0,1.6326802,76.14196,78.276566,3.767836,78.27722,79.643715
11,11,3,32,0.5575,1,2,0,1.0,10.0,80.162865,81.14133,81.158554,81.158676,82.15905,82.159195,1.0,1.7826052,83.941795,85.926155,3.7675166,85.92681,86.48583
12,12,2,16,1.365,1,4,0,1.0,11.0,86.98515,87.974594,87.991684,87.99176,88.992195,88.99234,1.0,1.8994137,90.891754,92.75965,3.7678592,92.76031,94.12617
13,13,3,16,4.595,1,0,2,1.0,12.0,94.65772,95.62495,95.64133,95.64147,96.640884,96.64103,2.0,1.6007823,98.241806,100.40842,3.767926,100.40906,105.00466
14,14,2,16,2.98,1,0,8,1.0,13.0,105.50174,106.491135,106.508286,106.50836,107.50883,107.50897,2.0,1.8329496,109.34192,111.27573,3.7672958,111.276375,114.2582
15,15,3,16,0.5575,1,4,0,1.0,14.0,114.7971,115.75814,115.774506,115.77459,116.774605,116.77475,1.0,1.083371,117.858116,120.54127,3.767082,120.54194,121.10075
16,16,2,16,1.365,1,0,8,1.0,15.0,121.60187,122.59105,122.60827,122.60835,123.6085,123.608635,2.0,1.3661112,124.97475,127.375626,3.767525,127.37627,128.74214
17,17,3,32,1.365,1,16,0,1.0,16.0,129.2665,130.24107,130.25856,130.2587,131.25858,131.25871,1.0,1.0664252,132.32513,135.02507,3.7669096,135.02573,136.39247
18,18,2,32,1.365,1,2,0,1.0,17.0,136.90152,137.89102,137.90819,137.90826,138.90855,138.90869,1.0,1.2997087,140.2084,142.67522,3.7670703,142.67587,144.04166
19,19,2,16,0.5575,1,0,4,1.0,18.0,144.55194,145.54097,145.55818,145.55826,146.55763,146.55779,2.0,1.2838113,147.8416,150.3246,3.767377,150.32527,150.88426
20,20,2,16,0.5575,1,2,0,1.0,19.0,151.38496,152.3744,152.3914,152.39148,153.39062,153.39078,1.0,1.284177,154.67494,157.15756,3.7673388,157.15822,157.71753
