TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,2,8,2,1,2,8.075000e-01,1.0,0.0,4.135043,1.0,2,5.845013,low,1.7099699,1.2900301,6.364233,10.884831,10.88804,12.890638,8.755595,12.891117,13.69272
2,2,0,8,1,1,3.500000e+00,8.075000e-01,1.0,1.0,13.698763,2.0,8,16.110765,high,2.412003,0.5879969,16.631716,21.94959,21.952253,23.95487,10.256108,23.955276,24.756878
3,3,8,2,2,1,5.000000e-01,4.037500e+00,1.0,2.0,24.880133,2.0,2,27.044777,low,2.1646442,0.8353557,27.564495,30.130672,30.132652,32.13571,7.255579,32.13611,36.168034
4,4,2,0,2,1,5.000000e-01,8.075000e-01,1.0,3.0,36.28512,1.0,2,38.127617,high,1.8424996,1.1575004,38.64692,41.535316,41.53575,43.53801,7.252893,43.53841,44.342514
5,5,2,0,3,0,2,8.075000e-01,1.0,4.0,44.366165,1.0,2,46.02807,high,1.6619033,1.3380967,46.548096,51.1162,51.118504,53.12104,8.754875,53.12144,53.925488
6,6,8,2,1,1,3.500000e+00,8.075000e-01,1.0,5.0,53.93187,2.0,2,56.794113,low,2.8622446,0.1377555,57.31398,62.1824,62.184402,64.18688,10.255014,64.18729,64.99021
7,7,0,4,3,0,5.000000e-01,8.075000e-01,1.0,6.0,65.01806,2.0,4,67.1947,high,2.176641,0.823359,67.71429,70.269394,70.271255,72.27433,7.2562714,72.274734,73.07588
8,8,2,8,1,1,2,2.422500e+00,1.0,7.0,73.08143,1.0,2,74.86136,low,1.7799331,1.2200669,75.38085,79.8313,79.83331,81.835815,8.754385,81.83621,84.25436
9,9,4,0,1,0,5.000000e-01,2.422500e+00,1.0,8.0,84.25909,1.0,4,86.04417,high,1.7850851,1.2149149,86.56406,89.508965,89.51102,91.513214,7.2541323,91.51363,93.93173
10,10,2,8,2,0,2,2.422500e+00,1.0,9.0,94.049126,1.0,2,95.677895,low,1.6287647,1.3712353,96.1967,100.80016,100.80198,102.803635,8.754507,102.804054,105.22201
11,11,4,2,2,1,2,8.075000e-01,1.0,10.0,105.346176,2.0,2,107.77774,low,2.4315617,0.5684384,108.297485,112.09669,112.098656,114.10149,8.75531,114.101906,114.90437
