TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,16,1.365,1,4,0,1.0,0.0,4.504728,5.493772,5.5111094,5.511264,6.5119233,6.512092,1.0,2.1656246,8.677717,10.279888,3.7684374,10.280654,11.646491
2,2,2,32,0.5575,1,0,2,1.0,1.0,12.154534,13.144207,13.161288,13.161416,14.161545,14.161686,2.0,2.2497308,16.411417,17.927929,3.7667558,17.92854,18.487835
3,3,3,16,1.365,1,2,0,1.0,2.0,19.054218,19.977505,19.99451,19.994654,20.994951,20.995092,1.0,1.249997,22.245089,24.761484,3.7669137,24.762104,26.128963
4,4,3,32,1.365,1,0,8,1.0,3.0,26.683668,27.62802,27.644754,27.644892,28.644686,28.644827,1.0,2.1662145,30.81104,32.412067,3.767768,32.412697,33.778744
5,5,3,16,0.5575,1,8,0,1.0,4.0,34.333237,35.27823,35.294674,35.294827,36.29468,36.29482,1.0,2.0499809,38.344803,40.061077,3.766856,40.0618,40.621513
6,6,3,16,2.98,1,0,2,1.0,5.0,41.211052,42.110855,42.12749,42.127598,43.127895,43.128036,1.0,1.383596,44.51163,46.893734,3.766222,46.89436,49.875443
7,7,3,16,1.365,1,0,4,1.0,6.0,50.468338,51.36112,51.377983,51.37812,52.3779,52.378036,1.0,1.6163584,53.994396,56.145916,3.7685094,56.14665,57.5135
8,8,2,16,0.5575,1,4,0,1.0,7.0,58.021706,59.0105,59.027542,59.02762,60.027927,60.02807,1.0,1.0163859,61.044456,63.795517,3.7679708,63.79614,64.35612
9,9,2,16,0.5575,1,0,2,1.0,8.0,64.8543,65.84412,65.86114,65.861275,66.86129,66.86143,1.0,1.3498797,68.2113,70.62812,3.767214,70.62874,71.18791
10,10,2,32,0.5575,1,3,0,1.0,9.0,71.68798,72.67729,72.69445,72.69459,73.69451,73.69465,1.0,1.0999774,74.79463,77.461914,3.767784,77.46254,78.021935
11,11,3,32,0.5575,1,0,16,1.0,10.0,78.57737,79.5104,79.52753,79.5276,80.527885,80.52803,2.0,1.6833013,82.21133,84.29492,3.767416,84.29555,84.854576
12,12,3,32,1.365,1,3,0,1.0,11.0,85.41574,86.34413,86.36104,86.36117,87.36192,87.36206,2.0,1.7824347,89.14449,91.12891,3.7673626,91.129524,92.4956
13,13,3,32,1.365,1,0,2,1.0,12.0,93.05328,93.99424,94.010704,94.01078,95.00999,95.01013,1.0,1.6675733,96.677704,98.77802,3.7684076,98.77864,100.144936
14,14,2,32,2.98,1,0,16,1.0,13.0,100.65438,101.64403,101.661,101.66114,102.66082,102.66096,2.0,1.600267,104.26122,106.426895,3.7664707,106.42753,109.4086
15,15,2,16,1.365,1,2,0,1.0,14.0,109.90413,110.89366,110.91088,110.91101,111.910934,111.91107,2.0,1.7165927,113.62766,115.67891,3.7683613,115.679535,117.04559
16,16,3,16,0.5575,1,4,0,1.0,15.0,117.6068,118.54429,118.56067,118.560745,119.5601,119.560234,2.0,1.2172529,120.77749,123.3279,3.768189,123.32852,123.88793
17,17,2,32,4.595,1,8,0,1.0,16.0,124.387215,125.37735,125.39451,125.394646,126.39402,126.39416,1.0,1.9503129,128.34447,130.16035,3.766721,130.16098,134.7578
