Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,1,0,5.000000e-01,2.422500e+00
2,0,8,1,0,3.500000e+00,8.075000e-01
3,4,8,3,0,3.500000e+00,2.422500e+00
4,8,2,1,0,2,4.037500e+00
5,0,8,3,1,5.000000e-01,8.075000e-01
6,2,8,3,0,5.000000e-01,8.075000e-01
7,8,2,3,0,2,4.037500e+00
8,4,0,2,1,5.000000e-01,7.267500e+00
9,8,0,2,0,2,8.075000e-01
10,8,0,3,0,5.000000e-01,2.422500e+00
11,4,8,2,0,5.000000e-01,4.037500e+00
12,2,8,2,1,5.000000e-01,8.075000e-01
13,0,4,1,0,2,8.075000e-01
14,8,4,1,0,2,8.075000e-01
15,0,2,2,1,2,8.075000e-01
16,8,2,1,1,2,2.422500e+00
17,4,2,1,1,2,8.075000e-01
18,8,2,3,1,5.000000e-01,2.422500e+00
19,4,0,1,1,5.000000e-01,8.075000e-01
20,2,8,2,0,5.000000e-01,8.075000e-01
21,2,8,2,0,3.500000e+00,8.075000e-01
22,2,8,3,1,5.000000e-01,2.422500e+00
23,4,8,3,1,2,5.652500e+00
24,2,8,1,1,2,8.075000e-01
25,4,8,2,1,5.000000e-01,2.422500e+00
26,2,8,1,0,5.000000e-01,2.422500e+00
27,8,0,2,1,5.000000e-01,8.075000e-01
28,0,8,1,1,5.000000e-01,5.652500e+00
29,4,0,2,0,5.000000e-01,4.037500e+00
30,0,2,3,0,5.000000e-01,2.422500e+00
31,4,0,3,0,5.000000e-01,8.075000e-01
32,4,2,3,1,2,8.075000e-01
33,2,0,3,1,5.000000e-01,8.882500e+00
34,2,0,2,0,5.000000e-01,2.422500e+00
35,2,0,1,1,2,8.075000e-01
36,4,0,3,1,3.500000e+00,8.075000e-01
37,2,4,3,0,2,8.075000e-01
38,4,2,1,0,5.000000e-01,7.267500e+00
39,2,4,2,0,2,2.422500e+00
40,8,4,1,1,2,8.075000e-01
41,2,8,2,1,5.000000e-01,4.037500e+00
42,4,2,2,1,5.000000e-01,8.075000e-01
