instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",22.837208000011742,13.078225800010841,35.98983408004278,2024-03-22 18:01:25.561523,2024-03-22 18:01:48.460478,,,10954,40-69,2024-03-22_18h01.23.448,Recall,2021.2.3,59.90628260574307,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",21.87125150000793,35.96451409999281,57.89266941999085,2024-03-22 18:01:48.461478,2024-03-22 18:02:10.375246,,,10954,40-69,2024-03-22_18h01.23.448,Recall,2021.2.3,59.90628260574307,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",17.123313599993708,57.88049599999795,75.05634981999174,2024-03-22 18:02:10.376247,2024-03-22 18:02:27.537541,,,10954,40-69,2024-03-22_18h01.23.448,Recall,2021.2.3,59.90628260574307,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",2.3185281999758445,75.03721760000917,77.40309782000259,2024-03-22 18:02:27.538542,2024-03-22 18:02:29.889678,,,10954,40-69,2024-03-22_18h01.23.448,Recall,2021.2.3,59.90628260574307,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for negative feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",15.56157940000412,77.54607209999813,93.30265941997641,2024-03-22 18:02:29.900036,2024-03-22 18:02:45.651948,,,10954,40-69,2024-03-22_18h01.23.448,Recall,2021.2.3,59.90628260574307,
,SD011.jpg,0,MF011.jpg,0,,,,,0,0,0,60,imgFunc,1,NA,2.6943004000058863,93.28544150001835,96.1233395599993,2024-03-22 18:02:45.691258,2024-03-22 18:02:48.519422,MF011.jpg,0,10954,40-69,2024-03-22_18h01.23.448,Recall,2021.2.3,59.90628260574307,
,L_DD504.jpg,1,L_FF504.jpg,1,,,,,0,1,1,43,imgFunc,1,NA,2.477250300027663,96.08647420001216,98.67220011999598,2024-03-22 18:02:48.527401,2024-03-22 18:02:51.105172,L_FF504.jpg,1,10954,40-69,2024-03-22_18h01.23.448,Recall,2021.2.3,59.90628260574307,
,L_DD502.jpg,1,L_FF502.jpg,1,,,,,0,2,2,41,imgFunc,2,NA,5.088176299992483,98.67522689999896,103.87349011996412,2024-03-22 18:02:51.116145,2024-03-22 18:02:56.308985,L_FF502.jpg,1,10954,40-69,2024-03-22_18h01.23.448,Recall,2021.2.3,59.90628260574307,
,SD038.jpg,0,MF038.jpg,0,,,,,0,3,3,87,imgFunc,1,NA,3.592283400008455,103.87532359999022,107.5760245200072,2024-03-22 18:02:56.317963,2024-03-22 18:03:00.011522,MF038.jpg,0,10954,40-69,2024-03-22_18h01.23.448,Recall,2021.2.3,59.90628260574307,
,L_DD507.jpg,1,L_FF507.jpg,1,,,,,0,4,4,46,imgFunc,1,NA,3.2750119999982417,107.58460150001338,110.97030611999799,2024-03-22 18:03:00.019504,2024-03-22 18:03:03.397500,L_FF507.jpg,1,10954,40-69,2024-03-22_18h01.23.448,Recall,2021.2.3,59.90628260574307,
