TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,8,1,0,5.000000e-01,8.075000e-01,1.0,0.0,4.0208554,1.0,4,5.9386234,low,1.9177681,1.0822319,6.457919,9.27036,9.273275,11.274997,7.254142,11.275443,12.078693
2,2,4,8,3,1,2,8.075000e-01,1.0,1.0,12.0901,2.0,8,13.505426,high,1.4153255,1.5846745,14.025473,18.840334,18.843134,20.845846,8.755745,20.846228,21.647854
3,3,4,8,2,0,5.000000e-01,8.075000e-01,1.0,2.0,21.751722,2.0,8,24.222483,high,2.4707594,0.5292406,24.74175,27.00188,27.003592,29.005634,7.2539115,29.006018,29.809885
4,4,8,0,1,1,5.000000e-01,8.075000e-01,1.0,3.0,29.815268,1.0,8,32.205795,high,2.390527,0.6094729,32.725014,35.065777,35.06804,37.070858,7.2555895,37.071243,37.87247
5,5,4,0,1,0,5.000000e-01,8.075000e-01,1.0,4.0,37.875675,2.0,0,39.288418,low,1.412744,1.587256,39.808918,43.125904,43.12602,45.126945,7.2512717,45.127327,45.933907
6,6,0,8,1,0,2,8.075000e-01,1.0,5.0,45.93821,2.0,8,48.705807,high,2.7675958,0.2324043,49.223946,52.688496,52.690365,54.69252,8.754311,54.6929,55.49599
7,7,8,2,1,1,3.500000e+00,2.422500e+00,1.0,6.0,55.501476,2.0,2,57.75507,low,2.2535973,0.7464028,58.275024,63.752235,63.754158,65.75671,10.25523,65.75709,68.1744
8,8,4,0,3,1,2,8.075000e-01,1.0,7.0,68.1859,1.0,4,69.572205,high,1.3863053,1.6136947,70.09197,74.93596,74.937836,76.93964,8.753738,76.94002,77.74481
9,9,2,8,3,1,5.000000e-01,4.037500e+00,1.0,8.0,77.75538,2.0,8,79.255875,high,1.5004945,1.4995055,79.774895,83.00593,83.00633,85.00862,7.25324,85.008995,89.04296
10,10,4,2,3,0,5.000000e-01,2.422500e+00,1.0,9.0,89.05351,1.0,4,90.322,high,1.2684855,1.7315145,90.84089,94.3042,94.30606,96.30866,7.2551465,96.30905,98.72594
11,11,0,2,3,0,2,4.037500e+00,1.0,10.0,98.73546,2.0,2,100.18854,high,1.45308,1.54692,100.70801,105.48694,105.48733,107.489624,8.754167,107.490005,111.52331
12,12,4,8,2,1,5.000000e-01,8.075000e-01,1.0,11.0,111.63197,1.0,4,113.27159,low,1.6396179,1.3603821,113.790886,116.881905,116.88377,118.885605,7.2536316,118.88599,119.68979
13,13,2,8,1,0,2,8.075000e-01,1.0,12.0,119.69397,2.0,8,121.75494,high,2.0609677,0.9390324,122.27495,126.44385,126.4458,128.44775,8.753781,128.44812,129.25291
14,14,4,0,1,1,5.000000e-01,2.422500e+00,1.0,13.0,129.25749,1.0,4,130.63881,high,1.381324,1.618676,131.15784,134.50879,134.51074,136.51277,7.2552757,136.51315,138.93047
15,15,2,0,2,1,5.000000e-01,5.652500e+00,1.0,14.0,139.03712,1.0,2,140.4552,high,1.4180751,1.5819249,140.9751,144.28745,144.28929,146.29173,7.254615,146.29213,151.93987
16,16,8,2,2,0,3.500000e+00,2.422500e+00,1.0,15.0,152.04808,2.0,2,153.62196,low,1.5738873,1.4261127,154.14087,160.29747,160.29924,162.30095,10.252874,162.30133,164.72087
17,17,8,0,3,0,5.000000e-01,8.075000e-01,1.0,16.0,164.732,1.0,8,165.97192,high,1.2399315,1.7600685,166.49084,169.98283,169.98468,171.98679,7.254794,171.98718,172.78981
18,18,8,2,3,0,5.000000e-01,8.075000e-01,1.0,17.0,172.79941,1.0,8,174.03833,high,1.2389222,1.7610778,174.55771,178.0503,178.0507,180.0528,7.2533984,180.05319,180.85791
19,19,2,8,2,1,5.000000e-01,8.882500e+00,1.0,18.0,180.96521,1.0,2,182.3886,low,1.4233848,1.5766152,182.9079,186.21654,186.2184,188.22029,7.255092,188.22073,197.09769
20,20,0,4,2,1,5.000000e-01,2.422500e+00,1.0,19.0,197.20338,2.0,4,198.6219,high,1.4185238,1.5814762,199.14105,202.45354,202.45393,204.45682,7.253439,204.4572,206.8765
21,21,0,2,1,1,5.000000e-01,2.422500e+00,1.0,20.0,206.8807,2.0,2,208.30482,high,1.4241217,1.5758783,208.82497,212.13098,212.13295,214.1347,7.253988,214.13507,216.55342
22,22,0,2,3,1,5.000000e-01,4.037500e+00,1.0,21.0,216.56265,2.0,2,218.90497,high,2.3423154,0.6576845,219.42378,221.81358,221.81552,223.81767,7.255021,223.81805,227.85066
23,23,8,2,3,0,5.000000e-01,5.652500e+00,1.0,22.0,227.86024,1.0,8,229.5712,high,1.710945,1.289055,230.09181,233.11064,233.11255,235.11452,7.2542686,235.1149,240.76369
24,24,2,4,2,1,2,8.075000e-01,1.0,23.0,240.86977,2.0,4,242.33852,high,1.4687388,1.5312612,242.85693,247.62006,247.62193,249.62364,8.753865,249.62402,250.42863
25,25,8,4,3,0,2,8.075000e-01,1.0,24.0,250.4391,1.0,8,253.40446,high,2.9653578,0.0346421,253.92441,257.18964,257.1915,259.19366,8.754551,259.19403,259.99774
26,26,2,4,3,1,2,2.422500e+00,1.0,25.0,260.0074,2.0,4,261.7546,high,1.7472409,1.2527591,262.274,266.75876,266.76065,268.76266,8.755289,268.76306,271.18036
27,27,0,8,2,1,3.500000e+00,8.075000e-01,1.0,26.0,271.28693,2.0,8,273.45532,high,2.1683807,0.8316192,273.97473,279.53702,279.5389,281.54166,10.254714,281.54202,282.34433
28,28,8,2,2,1,2,2.422500e+00,1.0,27.0,282.4518,2.0,2,284.43774,low,1.985939,1.014061,284.9577,289.2026,289.203,291.2056,8.753778,291.20596,293.62427
29,29,0,2,1,0,2,8.075000e-01,1.0,28.0,293.6284,1.0,0,296.15482,low,2.52643,0.4735702,296.6741,300.37863,300.37875,302.38058,8.752187,302.38095,303.1866
30,30,4,2,1,0,5.000000e-01,7.267500e+00,1.0,29.0,303.1898,1.0,4,305.13824,high,1.9484559,1.0515441,305.65674,308.4397,308.442,310.44443,7.254627,310.4448,317.70712
31,31,0,4,2,0,2,4.037500e+00,1.0,30.0,317.8156,2.0,4,319.8382,high,2.022586,0.9774139,320.35745,324.56558,324.5673,326.5697,8.754097,326.57007,330.60358
32,32,8,2,2,0,2,8.075000e-01,1.0,31.0,330.71188,1.0,8,332.50446,high,1.7925884,1.2074116,333.02457,337.46155,337.46194,339.46423,8.752357,339.4646,340.26956
33,33,0,2,2,0,5.000000e-01,8.075000e-01,1.0,32.0,340.37543,999.0,999,343.38812,999,0.0,0.0,343.3916,345.6258,999.0,999.0,658.6246,347.63092,348.43326
34,34,8,2,1,1,5.000000e-01,7.267500e+00,1.0,33.0,348.4376,1.0,8,350.08765,high,1.6500741,1.3499259,350.6067,353.68768,353.68964,355.69257,7.254989,355.69296,362.9557
35,35,0,8,2,0,2,8.075000e-01,1.0,34.0,363.0647,2.0,8,364.98776,high,1.9230793,1.0769207,365.50665,369.81552,369.8174,371.8192,8.754532,371.8196,372.6227
36,36,8,0,3,1,5.000000e-01,4.037500e+00,1.0,35.0,372.63425,1.0,8,374.02115,high,1.386907,1.613093,374.53967,377.88544,377.8873,379.88962,7.2553754,379.89,383.92233
37,37,0,4,3,0,5.000000e-01,2.422500e+00,1.0,36.0,383.93295,2.0,4,385.85464,high,1.9216696,1.0783304,386.3737,389.18317,389.18503,391.18668,7.2537,391.18704,393.60556
38,38,2,8,3,1,5.000000e-01,2.422500e+00,1.0,37.0,393.61633,2.0,8,394.90457,high,1.2882152,1.7117848,395.42358,398.86642,398.86832,400.87048,7.2541475,400.87088,403.28976
39,39,4,8,1,1,2,8.075000e-01,1.0,38.0,403.2939,1.0,4,404.97098,low,1.6770715,1.3229285,405.4906,410.04425,410.04617,412.048,8.754077,412.04837,412.8525
40,40,4,2,2,0,5.000000e-01,8.075000e-01,1.0,39.0,412.95816,1.0,4,414.43762,high,1.4794748,1.5205252,414.95688,418.20844,418.21024,420.21216,7.2540145,420.21255,421.0159
41,41,2,8,1,0,2,8.075000e-01,1.0,40.0,421.02124,1.0,2,422.771,low,1.7497572,1.2502428,423.29004,427.77103,427.77292,429.77512,8.753876,429.7755,430.57846
42,42,2,4,1,1,3.500000e+00,2.422500e+00,1.0,41.0,430.5819,1.0,2,432.20444,low,1.6225448,1.3774552,432.7236,438.8321,438.83405,440.83588,10.253975,440.83627,443.25513
