TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,2,1,5.000000e-01,2.422500e+00,1.0,0.0,4.125067,1.0,4,6.098014,high,1.9729466,1.0270534,6.6172824,9.375218,9.378498,11.381009,7.2559414,11.381456,13.797852
2,2,2,4,3,0,2,7.267500e+00,1.0,1.0,13.810567,2.0,4,15.164313,high,1.353746,1.646254,15.684977,20.560583,20.563635,22.565851,8.755284,22.566236,29.828533
3,3,4,8,3,0,2,2.422500e+00,1.0,2.0,29.839762,2.0,8,31.680933,high,1.8411708,1.1588292,32.201252,36.59089,36.591278,38.593594,8.753833,38.593975,41.013283
4,4,0,2,3,1,5.000000e-01,5.652500e+00,1.0,3.0,41.023827,2.0,2,43.297916,high,2.2740867,0.7259133,43.817005,46.27446,46.276627,48.27983,7.256003,48.280216,53.926407
5,5,0,8,1,0,5.000000e-01,2.422500e+00,1.0,4.0,53.931644,1.0,0,56.397648,low,2.466003,0.5339971,56.917927,59.182495,59.182613,61.18481,7.253166,61.18519,63.60481
6,6,4,2,1,0,5.000000e-01,8.075000e-01,1.0,5.0,63.60912,2.0,2,65.51419,low,1.9050701,1.0949299,66.033875,68.85984,68.86173,70.86337,7.254257,70.863754,71.66784
7,7,2,8,3,1,2,8.075000e-01,1.0,6.0,71.679436,2.0,8,73.58121,high,1.9017701,1.0982299,74.1,78.429924,78.431885,80.43521,8.755775,80.43559,81.23769
8,8,2,0,1,0,5.000000e-01,8.075000e-01,1.0,7.0,81.241745,1.0,2,83.04713,high,1.8053842,1.1946158,83.567924,86.492966,86.494865,88.497284,7.2555375,88.497665,89.29974
9,9,8,0,3,1,5.000000e-01,4.037500e+00,1.0,8.0,89.31019,1.0,8,90.78097,high,1.4707832,1.5292168,91.30089,94.56182,94.56373,96.5658,7.255616,96.566185,100.59841
10,10,8,4,2,1,5.000000e-01,8.075000e-01,1.0,9.0,100.70549,2.0,4,102.38079,low,1.675301,1.324699,102.899895,105.95553,105.9574,107.9589,7.2534065,107.95928,108.76426
11,11,2,8,3,1,5.000000e-01,8.075000e-01,1.0,10.0,108.7761,2.0,8,110.514206,high,1.7381036,1.2618964,111.03388,114.026764,114.02867,116.03042,7.254319,116.0308,116.83444
12,12,2,4,1,1,2,8.075000e-01,1.0,11.0,116.83856,2.0,4,119.26417,high,2.425606,0.574394,119.78396,123.58823,123.59027,125.59198,8.753423,125.59236,126.39652
13,13,8,4,1,0,3.500000e+00,2.422500e+00,1.0,12.0,126.40005,2.0,4,128.29787,low,1.8978243,1.1021757,128.81586,134.64973,134.65161,136.65387,10.253823,136.65425,139.07285
14,14,2,8,1,1,2,5.652500e+00,1.0,13.0,139.07727,999.0,999,142.0803,999,0.0,0.0,142.08353,145.82771,999.0,999.0,859.9227,147.83316,153.48083
15,15,2,8,3,0,2,8.075000e-01,1.0,14.0,153.48996,2.0,8,154.8143,high,1.3243312,1.6756688,155.33307,160.24072,160.2426,162.24466,8.754702,162.24504,163.04742
16,16,8,2,3,0,5.000000e-01,8.075000e-01,1.0,15.0,163.05809,1.0,8,165.26341,high,2.2053096,0.7946903,165.78304,168.30849,168.3089,170.31172,7.2536244,170.3121,171.11574
17,17,4,2,3,1,2,2.422500e+00,1.0,16.0,171.1252,1.0,4,172.94759,high,1.8223869,1.1776131,173.46782,177.87677,177.87868,179.88051,8.755306,179.88089,182.29817
18,18,0,2,3,0,5.000000e-01,2.422500e+00,1.0,17.0,182.30754,2.0,2,183.91335,high,1.6058037,1.3941963,184.43301,187.55821,187.56007,189.56236,7.2548285,189.56274,191.98036
19,19,2,8,2,0,5.000000e-01,8.075000e-01,1.0,18.0,192.09033,2.0,8,193.96393,high,1.873589,1.126411,194.48344,197.34071,197.34264,199.34492,7.254593,199.34532,200.14766
20,20,0,2,1,1,3.500000e+00,8.075000e-01,1.0,19.0,200.15308,2.0,2,201.68083,high,1.5277413,1.4722587,202.20044,208.4037,208.40585,210.40968,10.256593,210.41006,211.2103
21,21,4,0,1,0,5.000000e-01,4.037500e+00,1.0,20.0,211.21468,2.0,0,212.78041,low,1.5657458,1.4342542,213.2994,216.46553,216.46565,218.46834,7.2536693,218.46872,222.50163
22,22,8,4,3,1,5.000000e-01,2.422500e+00,1.0,21.0,222.51318,2.0,4,224.34705,low,1.8338648,1.1661352,224.86629,227.76364,227.76555,229.76764,7.254452,229.76802,232.18678
23,23,0,2,2,1,2,8.075000e-01,1.0,22.0,232.29424,2.0,2,233.77977,high,1.4855413,1.5144587,234.29985,239.04463,239.04648,241.0484,8.754169,241.04878,241.8521
24,24,4,0,1,1,5.000000e-01,8.075000e-01,1.0,23.0,241.85747,1.0,4,243.46342,high,1.605951,1.394049,243.98375,247.1086,247.11058,249.11264,7.2551794,249.11304,249.9153
25,25,4,0,2,0,2,8.075000e-01,1.0,24.0,250.01851,2.0,0,252.64734,low,2.6288273,0.3711726,253.16602,256.76953,256.76965,258.7716,8.753103,258.77203,259.57626
26,26,2,8,2,1,5.000000e-01,4.037500e+00,1.0,25.0,259.68253,1.0,2,261.32965,low,1.6471266,1.3528734,261.8507,264.93372,264.93558,266.9383,7.2557626,266.9387,270.97147
