TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,32,1.365,1,0,8,1.0,0.0,4.5704985,5.5031304,5.520315,5.520423,6.520298,6.520471,2.0,1.5331777,8.053649,10.286446,3.7666016,10.287197,11.653544
2,2,2,32,0.5575,1,0,2,1.0,1.0,12.163769,13.153117,13.170367,13.170444,14.170939,14.171087,1.0,1.4154936,15.586581,17.938816,3.7682683,17.939459,18.498852
3,3,3,32,2.98,1,0,2,1.0,2.0,19.057264,19.986555,20.003586,20.00367,21.003866,21.004007,2.0,1.5164148,22.520422,24.770388,3.7669072,24.771015,27.751965
4,4,2,32,0.5575,1,0,16,1.0,3.0,28.247213,29.236534,29.253578,29.253662,30.254215,30.254364,2.0,2.382819,32.637184,34.020718,3.7668984,34.02137,34.580784
5,5,2,16,0.5575,1,0,1,1.0,4.0,35.080723,36.069916,36.08685,36.08693,37.08639,37.08654,1.0,1.9670577,39.0536,40.852875,3.7669058,40.85355,41.412518
6,6,3,16,1.365,1,2,0,1.0,5.0,42.01039,42.90353,42.92026,42.920338,43.9207,43.92084,1.0,2.133043,46.053886,47.68801,3.7677102,47.68866,49.054752
7,7,2,32,6.21,1,3,0,1.0,6.0,49.5638,50.553066,50.570065,50.57014,51.56996,51.570114,1.0,2.350055,53.920166,55.33661,3.767065,55.33728,61.54887
8,8,3,16,0.5575,1,8,0,1.0,7.0,62.094147,63.036945,63.05357,63.053646,64.053085,64.05323,1.0,1.7004865,65.75372,67.81943,3.7667313,67.82007,68.37886
9,9,2,16,1.365,1,0,1,1.0,8.0,68.880516,69.869804,69.886894,69.88697,70.88672,70.88687,1.0,2.0165536,72.90342,74.65421,3.767889,74.65486,76.02087
10,10,2,32,0.5575,1,16,0,1.0,9.0,76.53013,77.519806,77.53693,77.536995,78.53717,78.53732,1.0,1.4159572,79.95328,82.304375,3.7675865,82.30501,82.864784
11,11,2,32,1.365,1,0,2,1.0,10.0,83.36362,84.35308,84.37022,84.37029,85.37005,85.37019,1.0,2.3835106,87.75371,89.136314,3.7666452,89.13694,90.50317
12,12,2,16,0.5575,1,4,0,1.0,11.0,91.01431,92.00317,92.02015,92.020226,93.02009,93.02023,1.0,1.416431,94.43667,96.787674,3.7679777,96.788315,97.34822
13,13,3,16,2.98,1,8,0,1.0,12.0,97.90423,98.8364,98.853615,98.85374,99.85383,99.85398,1.0,1.8333203,101.6873,103.62134,3.7679002,103.62199,106.60379
14,14,3,16,0.5575,1,1,0,1.0,13.0,107.15319,108.10375,108.12004,108.12011,109.11942,109.11957,2.0,2.4841707,111.60374,112.885155,3.7661834,112.88586,113.44575
15,15,3,16,0.5575,1,2,0,1.0,14.0,113.997925,114.936844,114.95351,114.9536,115.953835,115.95399,1.0,2.7498813,118.703865,119.721275,3.7678306,119.721924,120.2808
16,16,3,32,4.595,1,2,0,1.0,15.0,120.83673,121.77004,121.7868,121.786934,122.78684,122.78701,2.0,1.9999647,124.78697,126.55395,3.7674766,126.55459,131.15077
17,17,2,16,0.5575,1,0,8,1.0,16.0,131.64677,132.63632,132.65349,132.65356,133.65279,133.65292,2.0,1.6842337,135.33716,137.41968,3.7672863,137.42032,137.97932
18,18,2,16,1.365,1,0,2,1.0,17.0,138.48047,139.4695,139.48685,139.48692,140.48717,140.4873,1.0,2.3993764,142.88669,144.25378,3.7670121,144.25443,145.62068
19,19,2,32,0.5575,1,0,16,1.0,18.0,146.13084,147.1196,147.13673,147.13681,148.13692,148.13707,2.0,1.349867,149.48694,151.90388,3.7673526,151.90454,152.46353
20,20,3,32,2.98,1,0,2,1.0,19.0,153.02599,153.95291,153.97014,153.97021,154.9697,154.96985,1.0,2.533796,157.50365,158.73624,3.7669327,158.73688,161.71805
21,21,3,16,0.5575,1,2,0,1.0,20.0,162.26616,163.20343,163.2201,163.22017,164.21977,164.21991,1.0,2.7501357,166.97005,167.98592,3.766542,167.98656,168.54582
22,22,2,16,2.98,1,4,0,1.0,21.0,169.04738,170.03629,170.05339,170.05347,171.05266,171.05281,1.0,2.0339272,173.08673,174.8196,3.7673268,174.82024,177.80118
23,23,2,16,0.5575,1,0,4,1.0,22.0,178.29666,179.2862,179.30348,179.30356,180.30315,180.3033,2.0,1.5835752,181.88687,184.07098,3.7682357,184.07164,184.63058
24,24,3,32,0.5575,1,3,0,1.0,23.0,185.19731,186.11964,186.13669,186.13676,187.1361,187.13623,1.0,2.4012506,189.53749,190.90277,3.7670815,190.90343,191.4624
25,25,3,32,0.5575,1,16,0,1.0,24.0,192.00845,192.95331,192.97008,192.97017,193.97002,193.97017,1.0,2.216087,196.18625,197.73793,3.7683413,197.7386,198.29881
26,26,3,32,2.98,1,3,0,1.0,25.0,198.86067,199.78615,199.80324,199.80333,200.80281,200.80295,1.0,2.4504569,203.25342,204.56938,3.766961,204.57002,207.55089
27,27,2,16,2.98,1,0,2,1.0,26.0,208.04657,209.03615,209.05334,209.05342,210.05447,210.05461,2.0,2.0487664,212.10338,213.8219,3.7678194,213.82254,216.80357
28,28,2,32,1.365,1,0,16,1.0,27.0,217.3134,218.30278,218.32002,218.3201,219.32036,219.3205,2.0,1.5830657,220.90356,223.08626,3.7662992,223.0869,224.45341
29,29,2,32,0.5575,1,3,0,1.0,28.0,224.96364,225.9529,225.96999,225.97008,226.97063,226.97078,2.0,2.5830846,229.55386,230.7368,3.7665534,230.73743,231.29678
30,30,2,16,1.365,1,0,4,1.0,29.0,231.79694,232.78609,232.8033,232.80336,233.80312,233.80327,2.0,2.0834405,235.8867,237.56972,3.7669854,237.57036,238.9363
