TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,9,3,3,5.652500e+00,2.422500e+00,1.0,0.0,2.4000183e-06,0.009908,4.0236297,1.0,5.0692387,1.0456089,5.169618,4.076891,9.248869,3.0,9.249016,9.857135,5.8335047,9.857298,15.511728,--
2,2,7,3,1,8.075000e-01,8.075000e-01,1.0,1.0,--,--,15.523935,2.0,16.469233,0.9452978,16.569534,2.5622022,19.134441,4.0,19.134544,19.741335,4.2174,19.741467,20.551554,--
3,3,7,3,1,8.075000e-01,8.075000e-01,1.0,2.0,--,--,20.561974,2.0,21.702627,1.1406544,21.80292,2.3668456,24.17173,4.0,24.17184,24.776558,4.214586,24.776695,25.585836,--
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,--,--,25.59992,2.0,26.635708,1.035788,26.73605,3.279212,30.017859,2.0,30.01797,30.623327,5.0234065,30.62346,31.432816,--
5,5,8,3,2,8.075000e-01,8.075000e-01,1.0,4.0,--,--,31.444864,1.0,32.069084,0.6242202,32.169384,2.8832798,35.054733,5.0,35.054844,35.66092,4.216056,35.661053,36.470856,--
6,6,6,2,3,8.075000e-01,1.615000e+00,1.0,5.0,--,--,36.482727,1.0,37.003162,0.5204342,37.10346,3.794566,40.89986,3.0,40.899967,41.50562,5.022889,41.505753,42.315876,--
7,7,7,3,1,4.037500e+00,2.422500e+00,1.0,6.0,--,--,42.327347,1.0,43.66908,1.3417314,43.76939,3.7807686,47.552353,7.0,47.552464,48.15814,5.8307886,48.15827,52.19807,--
8,8,3,1,3,8.075000e-01,8.075000e-01,1.0,7.0,--,--,52.203747,2.0,52.835938,0.6321938,52.936226,2.8753061,55.813984,6.0,55.81409,56.420315,4.216571,56.42045,57.229736,--
9,9,4,2,1,4.037500e+00,1.615000e+00,1.0,8.0,--,--,57.243023,2.0,57.76927,0.5262496,57.86957,3.7887504,61.660873,3.0,61.66098,62.266083,5.0230613,62.266216,66.305695,--
10,10,9,3,3,2.422500e+00,1.615000e+00,1.0,9.0,--,--,66.31764,2.0,66.735794,0.4181532,66.83611,3.8968468,70.73474,9.0,70.734856,71.341,5.02336,71.34113,73.76584,--
11,11,9,3,3,4.037500e+00,8.075000e-01,1.0,10.0,--,--,73.77687,2.0,74.30239,0.5255153,74.40269,2.9819846,77.385735,6.0,77.38583,77.98948,4.212609,77.98962,82.02958,--
12,12,1,1,1,8.075000e-01,1.615000e+00,1.0,11.0,--,--,82.032524,2.0,82.76919,0.7366617,82.86954,3.5783384,86.4495,3.0,86.44961,87.05504,5.0225124,87.05518,87.86496,--
13,13,6,2,3,4.037500e+00,2.422500e+00,1.0,12.0,--,--,87.87732,1.0,88.4026,0.5252802,88.50294,4.59722,93.10286,3.0,93.102974,93.70884,5.831518,93.70897,97.74887,--
14,14,7,3,1,2.422500e+00,2.422500e+00,1.0,13.0,--,--,97.76074,1.0,98.38561,0.6248665,98.48596,4.4976335,102.98585,8.0,102.98596,103.59208,5.8313317,103.59221,106.01668,--
15,15,4,2,1,2.422500e+00,8.075000e-01,1.0,14.0,--,--,106.02878,2.0,106.55238,0.5236034,106.652695,2.9838965,109.63884,4.0,109.63895,110.24306,4.2142744,110.24319,112.66783,--
