Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,8,1,0,5.000000e-01,8.075000e-01
2,8,2,1,1,2,8.075000e-01
3,2,0,1,1,2,8.075000e-01
4,8,4,1,1,5.000000e-01,4.037500e+00
5,8,2,3,1,2,8.075000e-01
6,4,0,3,0,5.000000e-01,8.075000e-01
7,2,8,3,0,3.500000e+00,2.422500e+00
8,2,8,1,0,5.000000e-01,8.075000e-01
9,4,8,2,0,2,8.075000e-01
10,2,4,1,0,2,7.267500e+00
11,2,4,2,0,5.000000e-01,8.882500e+00
12,0,4,1,1,2,2.422500e+00
13,4,8,2,1,5.000000e-01,8.075000e-01
14,2,4,2,1,3.500000e+00,8.075000e-01
15,2,8,2,1,5.000000e-01,4.037500e+00
16,8,4,3,1,2,2.422500e+00
17,0,8,3,0,5.000000e-01,8.075000e-01
18,8,2,2,0,5.000000e-01,5.652500e+00
19,8,2,1,0,5.000000e-01,2.422500e+00
20,8,0,1,0,2,2.422500e+00
21,2,8,3,1,5.000000e-01,8.075000e-01
22,8,0,2,0,5.000000e-01,8.075000e-01
23,0,4,2,1,5.000000e-01,8.075000e-01
24,2,8,3,0,2,5.652500e+00
25,2,4,3,1,5.000000e-01,8.075000e-01
26,0,8,1,1,2,2.422500e+00
27,0,2,2,1,2,8.075000e-01
28,4,8,3,0,5.000000e-01,4.037500e+00
29,2,8,2,1,5.000000e-01,8.075000e-01
30,2,0,1,0,2,4.037500e+00
31,0,4,1,0,5.000000e-01,8.075000e-01
32,2,4,1,1,2,8.075000e-01
33,2,8,1,1,5.000000e-01,8.075000e-01
34,4,2,3,0,3.500000e+00,2.422500e+00
35,0,4,2,0,3.500000e+00,8.075000e-01
36,0,8,2,1,5.000000e-01,2.422500e+00
37,2,0,2,0,5.000000e-01,8.075000e-01
38,2,0,3,0,5.000000e-01,4.037500e+00
39,4,0,3,1,2,2.422500e+00
40,2,8,2,0,5.000000e-01,2.422500e+00
41,0,8,3,1,2,7.267500e+00
42,2,0,3,1,5.000000e-01,2.422500e+00
