Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,4,1,0,3.500000e+00,8.075000e-01
2,4,8,2,0,2,5.652500e+00
3,0,2,3,0,5.000000e-01,2.422500e+00
4,8,2,1,0,5.000000e-01,8.075000e-01
5,4,8,2,1,2,8.075000e-01
6,4,8,3,1,3.500000e+00,8.075000e-01
7,2,8,3,1,5.000000e-01,7.267500e+00
8,0,8,3,1,3.500000e+00,5.652500e+00
9,2,8,2,1,5.000000e-01,8.075000e-01
10,0,4,2,0,2,8.075000e-01
11,2,8,1,0,2,2.422500e+00
12,4,8,1,1,5.000000e-01,8.075000e-01
13,8,2,2,1,5.000000e-01,8.882500e+00
14,2,4,3,0,5.000000e-01,4.037500e+00
15,2,4,1,1,5.000000e-01,8.075000e-01
16,0,2,2,0,5.000000e-01,2.422500e+00
17,2,4,2,1,5.000000e-01,2.422500e+00
18,2,8,3,1,2,8.075000e-01
19,0,8,1,1,2,8.075000e-01
20,4,2,1,0,2,2.422500e+00
21,8,4,1,0,3.500000e+00,2.422500e+00
22,0,4,3,1,5.000000e-01,8.075000e-01
23,2,0,1,1,5.000000e-01,8.075000e-01
24,8,2,2,0,2,8.075000e-01
25,0,4,2,1,5.000000e-01,4.037500e+00
26,4,8,3,0,5.000000e-01,8.075000e-01
27,2,0,2,1,5.000000e-01,8.075000e-01
28,0,8,1,0,2,4.037500e+00
29,2,4,3,1,5.000000e-01,7.267500e+00
30,0,8,3,0,5.000000e-01,2.422500e+00
31,2,0,3,1,2,2.422500e+00
32,8,2,3,0,5.000000e-01,8.075000e-01
33,8,2,1,1,2,8.075000e-01
34,2,0,1,0,2,2.422500e+00
35,8,0,2,1,5.000000e-01,2.422500e+00
36,4,0,1,1,5.000000e-01,2.422500e+00
37,8,2,2,0,2,4.037500e+00
38,8,2,1,1,2,8.075000e-01
39,2,8,3,0,2,4.037500e+00
40,0,4,3,0,5.000000e-01,8.075000e-01
41,4,2,2,0,5.000000e-01,8.075000e-01
42,8,0,2,0,5.000000e-01,8.075000e-01
