onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.626690900011454	3.00130419997731	decision	1.78259249997791	left	M	MF001.jpg	MF002.jpg
4.17689800000517	1.01624080000329	win	NaN	n/a	n/a	MF001.jpg	MF002.jpg
11.1598019000085	3.00143259999459	decision	2.53299099998549	left	M	MF003.jpg	MF004.jpg
14.7097936999926	1.01674510000157	loss	NaN	n/a	n/a	MF003.jpg	MF004.jpg
17.4766231999965	3.00098969999817	decision	2.28363469999749	left	M	MF005.jpg	MF006.jpg
21.0265863999957	1.0163629000017	win	NaN	n/a	n/a	MF005.jpg	MF006.jpg
23.7934377999918	3.00052580001648	decision	2.53205850001541	left	F	FF001.jpg	FF002.jpg
27.3431500000006	1.00013070000568	win	NaN	n/a	n/a	FF001.jpg	FF002.jpg
32.1928992999892	3.00232410000172	decision	2.53393020000658	right	F	FF003.jpg	FF004.jpg
35.7432305999973	1.01667370001087	loss	NaN	n/a	n/a	FF003.jpg	FF004.jpg
42.7097171999922	3.00084870000137	decision	2.78519950000918	left	M	MF007.jpg	MF008.jpg
46.2597931000055	1.01667700000689	loss	NaN	n/a	n/a	MF007.jpg	MF008.jpg
51.1262087000068	3.00120159998187	decision	2.28312869998626	right	M	MF009.jpg	MF010.jpg
54.6762737999961	1.0004581999965	win	NaN	n/a	n/a	MF009.jpg	MF010.jpg
59.526609499997	3.00025119999191	decision	2.28335280000465	left	F	FF005.jpg	FF006.jpg
63.0763061000034	1.00026649999199	loss	NaN	n/a	n/a	FF005.jpg	FF006.jpg
65.8266278000083	3.03441069999826	decision	3.03387339998153	right	F	FF007.jpg	FF008.jpg
69.4098438000074	1.01669849999598	win	NaN	n/a	n/a	FF007.jpg	FF008.jpg
72.1764859000104	3.00049449998187	decision	2.78304599999683	right	F	FF009.jpg	FF010.jpg
75.7265400000033	1.01646179999807	win	NaN	n/a	n/a	FF009.jpg	FF010.jpg
78.4933388000063	3.00043200000073	decision	2.5340784	left	F	FF011.jpg	FF012.jpg
82.0428730999993	1.01664990000427	loss	NaN	n/a	n/a	FF011.jpg	FF012.jpg
86.9098723999923	3.00054660000023	decision	2.80003589999978	right	M	MF011.jpg	MF012.jpg
90.4599263000127	1.01637929998105	loss	NaN	n/a	n/a	MF011.jpg	MF012.jpg
93.226496599993	3.05030380000244	decision	3.04979879999883	left	M	MF013.jpg	MF014.jpg
96.8265149999934	1.00000800000271	win	NaN	n/a	n/a	MF013.jpg	MF014.jpg
103.776416500012	3.00081469997531	decision	2.79932329998701	right	M	MF015.jpg	MF016.jpg
107.326245300006	1.01651210000273	win	NaN	n/a	n/a	MF015.jpg	MF016.jpg
110.092825500004	3.03459470000234	decision	3.03408710000804	left	F	FF013.jpg	FF014.jpg
113.676550600008	1.01632969998172	win	NaN	n/a	n/a	FF013.jpg	FF014.jpg
120.64318449999	3.00171569999657	decision	2.78481530002318	right	M	MF017.jpg	MF018.jpg
124.192876899993	1.01688890001969	win	NaN	n/a	n/a	MF017.jpg	MF018.jpg
129.059600999986	3.00139889999991	decision	2.03297770000063	left	F	FF015.jpg	FF016.jpg
132.609855699993	1.01664660000824	win	NaN	n/a	n/a	FF015.jpg	FF016.jpg
137.476518400013	3.30004129998269	decision	3.29949689999921	left	M	MF019.jpg	MF020.jpg
141.326425800013	1.00001179997344	win	NaN	n/a	n/a	MF019.jpg	MF020.jpg
146.176494000014	3.29964319997816	decision	3.29913119997946	left	F	FF017.jpg	FF018.jpg
150.026530600007	1.01613169998745	win	NaN	n/a	n/a	FF017.jpg	FF018.jpg
163.292978699988	3.00199950000388	decision	2.78498029999901	left	M	MF021.jpg	MF022.jpg
166.842954899999	1.00001019999036	loss	NaN	n/a	n/a	MF021.jpg	MF022.jpg
173.792992300005	3.0495460999955	decision	3.04904439998791	right	M	MF023.jpg	MF024.jpg
177.392914199998	1.00004220000119	win	NaN	n/a	n/a	MF023.jpg	MF024.jpg
184.343080499995	3.29933949999395	decision	3.29882500000531	right	M	MF025.jpg	MF026.jpg
188.19280379999	1.01674240001012	loss	NaN	n/a	n/a	MF025.jpg	MF026.jpg
193.059837600013	3.2994306999899	decision	3.2989209999796	left	M	MF027.jpg	MF028.jpg
196.909480100003	1.00021830000333	loss	NaN	n/a	n/a	MF027.jpg	MF028.jpg
199.659817900014	3.00113259998034	decision	2.53362679999555	left	F	FF019.jpg	FF020.jpg
203.209436400008	1.00056069999118	loss	NaN	n/a	n/a	FF019.jpg	FF020.jpg
205.959768600005	3.00123130000429	decision	2.28271739999764	left	F	FF021.jpg	FF022.jpg
209.509638499992	1.00004620000254	win	NaN	n/a	n/a	FF021.jpg	FF022.jpg
216.459806800005	3.00114310000208	decision	2.78432069998235	left	M	MF029.jpg	MF030.jpg
220.009605200001	1.01640640001278	loss	NaN	n/a	n/a	MF029.jpg	MF030.jpg
226.976212500012	3.05042889999459	decision	3.04991389997303	right	M	MF031.jpg	MF032.jpg
230.576153300004	1.01681500000996	win	NaN	n/a	n/a	MF031.jpg	MF032.jpg
235.443036300014	3.00094879997778	decision	2.54919329998665	right	F	FF023.jpg	FF024.jpg
238.993002200004	1.01640799999586	loss	NaN	n/a	n/a	FF023.jpg	FF024.jpg
241.759739500005	3.30000570000266	decision	3.29948280000826	left	F	FF025.jpg	FF026.jpg
245.609705899988	1.01635600000736	win	NaN	n/a	n/a	FF025.jpg	FF026.jpg
250.4762223	3.3005245999957	decision	3.29998889999115	right	F	FF027.jpg	FF028.jpg
254.325846599997	1.00005930001498	loss	NaN	n/a	n/a	FF027.jpg	FF028.jpg
