onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.570897	2	cue_social	n/a	16	n/a	n/a
4.570897	2	cue_social_low	n/a	16	n/a	n/a
6.520679	0.900259	dec_social_low	0.900259	16	n/a	2
6.520679	0.900259	dec_social_low_reject	0.900259	16	reject	2
12.164191	2	cue_nonsocial	n/a	32	n/a	n/a
12.164191	2	cue_nonsocial_high	n/a	32	n/a	n/a
14.171050	0.566279	dec_nonsocial_high	0.566279	32	n/a	2
14.171050	0.566279	dec_nonsocial_high_accept	0.566279	32	accept	2
19.892876	2	cue_social	n/a	32	n/a	n/a
19.892876	2	cue_social_high	n/a	32	n/a	n/a
21.820160	0.750815	dec_social_high	0.750815	32	n/a	16
21.820160	0.750815	dec_social_high_accept	0.750815	32	accept	16
29.106266	2	cue_social	n/a	32	n/a	n/a
29.106266	2	cue_social_high	n/a	32	n/a	n/a
31.086658	0.801111	dec_social_high	0.801111	32	n/a	2
31.086658	0.801111	dec_social_high_reject	0.801111	32	reject	2
41.563713	2	cue_nonsocial	n/a	32	n/a	n/a
41.563713	2	cue_nonsocial_high	n/a	32	n/a	n/a
43.571693	0.649169	dec_nonsocial_high	0.649169	32	n/a	16
43.571693	0.649169	dec_nonsocial_high_accept	0.649169	32	accept	16
48.397835	2	cue_nonsocial	n/a	32	n/a	n/a
48.397835	2	cue_nonsocial_high	n/a	32	n/a	n/a
50.405056	0.682670	dec_nonsocial_high	0.682670	32	n/a	16
50.405056	0.682670	dec_nonsocial_high_accept	0.682670	32	accept	16
57.744556	2	cue_social	n/a	16	n/a	n/a
57.744556	2	cue_social_low	n/a	16	n/a	n/a
59.670130	0.683668	dec_social_low	0.683668	16	n/a	8
59.670130	0.683668	dec_social_low_accept	0.683668	16	accept	8
64.497550	2	cue_nonsocial	n/a	16	n/a	n/a
64.497550	2	cue_nonsocial_low	n/a	16	n/a	n/a
66.504210	0.983528	dec_nonsocial_low	0.983528	16	n/a	1
66.504210	0.983528	dec_nonsocial_low_accept	0.983528	16	accept	1
71.397934	2	cue_social	n/a	32	n/a	n/a
71.397934	2	cue_social_high	n/a	32	n/a	n/a
73.337105	0.933432	dec_social_high	0.933432	32	n/a	2
73.337105	0.933432	dec_social_high_reject	0.933432	32	reject	2
82.261030	2	cue_social	n/a	16	n/a	n/a
82.261030	2	cue_social_low	n/a	16	n/a	n/a
84.204110	1.233516	dec_social_low	1.233516	16	n/a	1
84.204110	1.233516	dec_social_low_reject	1.233516	16	reject	1
89.030910	2	cue_nonsocial	n/a	16	n/a	n/a
89.030910	2	cue_nonsocial_low	n/a	16	n/a	n/a
91.038110	1.099520	dec_nonsocial_low	1.099520	16	n/a	4
91.038110	1.099520	dec_nonsocial_low_accept	1.099520	16	accept	4
95.864120	2	cue_nonsocial	n/a	16	n/a	n/a
95.864120	2	cue_nonsocial_low	n/a	16	n/a	n/a
97.871090	0.949961	dec_nonsocial_low	0.949961	16	n/a	8
97.871090	0.949961	dec_nonsocial_low_accept	0.949961	16	accept	8
103.564090	2	cue_social	n/a	16	n/a	n/a
103.564090	2	cue_social_low	n/a	16	n/a	n/a
105.521230	0.916069	dec_social_low	0.916069	16	n/a	1
105.521230	0.916069	dec_social_low_reject	0.916069	16	reject	1
114.484470	2	cue_social	n/a	32	n/a	n/a
114.484470	2	cue_social_high	n/a	32	n/a	n/a
116.386314	1.151421	dec_social_high	1.151421	32	n/a	16
116.386314	1.151421	dec_social_high_accept	1.151421	32	accept	16
122.014660	2	cue_nonsocial	n/a	32	n/a	n/a
122.014660	2	cue_nonsocial_high	n/a	32	n/a	n/a
124.020280	0.866762	dec_nonsocial_high	0.866762	32	n/a	2
