TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,2.422500e+00,8.075000e-01,1.0,0.0,2.6999041e-06,0.0102339,4.025928,1.0,4.5585103,0.5325821,4.658922,2.974918,7.6351666,7.0,7.635307,8.242858,4.2169294,8.24302,10.667671,--
2,2,7,3,1,4.037500e+00,2.422500e+00,1.0,1.0,--,--,10.677039,2.0,11.108526,0.4314868,11.208893,4.6910133,15.902636,4.0,15.902749,16.50779,5.8307495,16.507927,20.548706,--
3,3,4,2,1,5.652500e+00,8.075000e-01,1.0,2.0,--,--,20.562609,2.0,20.891987,0.3293794,20.99237,3.1781206,24.173706,1.0,24.173822,24.778324,4.215716,24.778458,30.434708,--
4,4,8,3,2,2.422500e+00,2.422500e+00,1.0,3.0,--,--,30.443453,2.0,30.875366,0.4319144,30.975744,4.6905856,35.669693,5.0,35.669807,36.277813,5.834361,36.277943,38.702568,--
5,5,4,2,1,8.075000e-01,1.615000e+00,1.0,4.0,--,--,38.714737,2.0,39.14191,0.4271747,39.242275,3.8878253,43.131603,2.0,43.131718,43.739124,5.024389,43.739265,44.550835,--
6,6,6,2,3,8.075000e-01,8.075000e-01,1.0,5.0,--,--,44.56197,2.0,44.991833,0.4298626,45.092194,3.0776374,48.171738,8.0,48.171852,48.779476,4.217503,48.779613,49.589134,--
7,7,7,3,1,7.267500e+00,2.422500e+00,1.0,6.0,--,--,49.596695,1.0,50.224964,0.6282694,50.325333,4.4942307,54.822628,9.0,54.822742,55.428802,5.8321056,55.428936,62.69822,--
8,8,7,3,1,8.075000e-01,8.075000e-01,1.0,7.0,--,--,62.705257,2.0,63.441814,0.7365567,63.542187,2.7709434,66.31471,4.0,66.31483,66.91877,4.2135086,66.91891,67.728745,--
9,9,5,2,2,8.075000e-01,1.615000e+00,1.0,8.0,--,--,67.741974,2.0,68.27539,0.533418,68.37579,3.781582,72.15988,5.0,72.159996,72.76584,5.0238667,72.765976,73.576,--
10,10,7,3,1,2.422500e+00,1.615000e+00,1.0,9.0,--,--,73.58364,1.0,74.10821,0.5245684,74.20857,3.7904315,78.00162,8.0,78.00173,78.60623,5.0225935,78.60637,81.03099,--
11,11,2,1,2,8.075000e-01,2.422500e+00,1.0,10.0,--,--,81.03594,1.0,81.97501,0.9390671,82.07536,4.183433,86.26075,5.0,86.26086,86.86544,5.829494,86.865585,87.67486,--
12,12,4,2,1,8.075000e-01,1.615000e+00,1.0,11.0,--,--,87.68693,1.0,88.20965,0.5227207,88.310005,3.7922792,92.10482,6.0,92.10493,92.712746,5.025818,92.71288,93.52224,--
13,13,3,1,3,8.075000e-01,8.075000e-01,1.0,12.0,--,--,93.52552,2.0,94.158226,0.6327078,94.25859,2.874792,97.1355,8.0,97.13561,97.740715,4.2151947,97.74087,98.550255,--
14,14,7,3,1,2.422500e+00,8.075000e-01,1.0,13.0,--,--,98.55803,2.0,99.09159,0.5335631,99.19196,2.9739368,102.16718,2.0,102.1673,102.7727,4.214665,102.772835,105.19717,--
15,15,1,1,1,2.422500e+00,2.422500e+00,1.0,14.0,--,--,105.200264,2.0,105.62519,0.4249315,105.72556,4.6975684,110.42575,4.0,110.42587,111.03044,5.8301773,111.03057,113.45564,--
16,16,3,1,3,4.037500e+00,2.422500e+00,1.0,15.0,--,--,113.45751,1.0,113.99163,0.5341176,114.09198,4.5883822,118.682915,4.0,118.68304,119.28873,5.8312135,119.28886,123.32849,--
17,17,3,1,3,7.267500e+00,8.075000e-01,1.0,16.0,--,--,123.3303,1.0,123.85845,0.5281498,123.9588,2.97935,126.9406,4.0,126.94072,127.54569,4.2153926,127.54583,134.81564,--
18,18,9,3,3,8.075000e-01,2.422500e+00,1.0,17.0,--,--,134.82294,2.0,135.65834,0.8354073,135.75871,4.2870927,140.04843,9.0,140.04855,140.65239,5.8294563,140.65254,141.46233,--
19,19,3,1,3,2.422500e+00,2.422500e+00,1.0,18.0,--,--,141.4655,2.0,141.99129,0.5257886,142.09164,4.5967116,146.69073,6.0,146.69084,147.2954,5.8299,147.29555,149.72058,--
20,20,6,2,3,8.075000e-01,2.422500e+00,1.0,19.0,--,--,149.73357,2.0,150.47493,0.7413757,150.57529,4.3811245,154.95947,7.0,154.9596,155.56476,5.831201,155.5649,156.37463,--
21,21,7,3,1,8.075000e-01,2.422500e+00,1.0,20.0,--,--,156.38266,2.0,156.90793,0.5252701,157.00829,4.59723,161.60849,2.0,161.60861,162.21481,5.8321486,162.21494,163.02463,--
22,22,9,3,3,2.422500e+00,8.075000e-01,1.0,21.0,--,--,163.0316,1.0,163.45819,0.4265865,163.55856,3.0809135,166.64134,4.0,166.64146,167.24672,4.2151175,167.24693,169.67264,--
23,23,3,1,3,4.037500e+00,2.422500e+00,1.0,22.0,--,--,169.67601,1.0,170.10794,0.4319217,170.2083,4.6905785,174.9018,1.0,174.90192,175.5104,5.8343854,175.51054,179.55072,--
24,24,3,1,3,8.075000e-01,2.422500e+00,1.0,23.0,--,--,179.55257,1.0,180.07454,0.5219791,180.1749,4.600521,184.77756,4.0,184.77768,185.38312,5.830546,185.38326,186.19286,--
25,25,1,1,1,2.422500e+00,8.075000e-01,1.0,24.0,--,--,186.19469,0.0,188.97926,2.7845695,189.07964,0.7229306,189.80455,999.0,189.80467,190.40997,4.2152724,190.4101,192.83458,--
26,26,1,1,1,5.652500e+00,1.615000e+00,1.0,25.0,--,--,192.83641,2.0,193.35812,0.5217076,193.45848,3.7932923,197.25484,1.0,197.25494,197.85977,5.0233536,197.85991,203.51465,--
27,27,7,3,1,5.652500e+00,8.075000e-01,1.0,26.0,--,--,203.52763,1.0,204.15797,0.6303477,204.25835,2.8771522,207.13866,8.0,207.1388,207.74231,4.21469,207.74246,213.39755,--
28,28,1,1,1,4.037500e+00,1.615000e+00,1.0,27.0,--,--,213.4006,2.0,213.82477,0.4241681,213.92513,3.890832,217.818,1.0,217.8181,218.4222,5.021602,218.42233,222.46153,--
29,29,4,2,1,8.075000e-01,1.615000e+00,1.0,28.0,--,--,222.47401,1.0,223.00812,0.534105,223.10849,3.780895,226.89156,9.0,226.89168,227.4957,5.021688,227.49583,228.30566,--
30,30,9,3,3,8.075000e-01,8.075000e-01,1.0,29.0,--,--,228.31308,2.0,228.74124,0.4281591,228.84161,3.079341,231.9229,7.0,231.923,232.52867,4.2155814,232.52881,233.33812,--
31,31,1,1,1,4.037500e+00,1.615000e+00,1.0,30.0,--,--,233.34111,1.0,235.30779,1.9666783,235.40814,2.3483217,237.75963,8.0,237.75974,238.3657,5.0246005,238.36584,242.40613,--
32,32,9,3,3,2.422500e+00,1.615000e+00,1.0,31.0,--,--,242.41406,2.0,242.8413,0.427223,242.94165,3.887777,246.83154,9.0,246.83167,247.43651,5.0224395,247.43665,249.86095,--
33,33,1,1,1,8.882500e+00,2.422500e+00,1.0,32.0,--,--,249.86403,1.0,250.59154,0.7275151,250.69194,4.3949847,255.08824,9.0,255.08836,255.69276,5.828746,255.6929,264.57755,--
34,34,3,1,3,8.075000e-01,8.075000e-01,1.0,33.0,--,--,264.57938,2.0,265.00772,0.4283537,265.10806,3.0791464,268.1896,8.0,268.18973,268.7944,4.215013,268.79453,269.60468,--
35,35,9,3,3,8.075000e-01,1.615000e+00,1.0,34.0,--,--,269.612,2.0,270.1414,0.5293837,270.24182,3.7856164,274.03064,8.0,274.03073,274.63525,5.023244,274.6354,275.44543,--
36,36,3,1,3,8.075000e-01,1.615000e+00,1.0,35.0,--,--,275.44867,2.0,275.97424,0.5255772,276.07462,3.7894228,279.86728,6.0,279.8674,280.47083,5.022165,280.47098,281.28027,--
37,37,6,2,3,4.037500e+00,1.615000e+00,1.0,36.0,--,--,281.2921,1.0,282.34128,1.0491679,282.44165,3.2658322,285.70923,4.0,285.70935,286.31284,5.020724,286.313,290.3523,--
38,38,6,2,3,2.422500e+00,8.075000e-01,1.0,37.0,--,--,290.36404,1.0,290.99088,0.6268322,291.09137,2.8806677,293.9756,2.0,293.9757,294.57953,4.215476,294.57965,297.00485,--
39,39,9,3,3,8.075000e-01,8.075000e-01,1.0,38.0,--,--,297.01276,1.0,297.84216,0.8294026,297.9425,2.6780975,300.6231,3.0,300.62323,301.2277,4.214944,301.2278,302.03717,--
40,40,4,2,1,8.075000e-01,2.422500e+00,1.0,39.0,--,--,302.04938,1.0,302.67438,0.6249842,302.77472,4.4975157,307.27444,7.0,307.27457,307.87952,5.830129,307.87964,308.689,--
41,41,4,2,1,2.422500e+00,2.422500e+00,1.0,40.0,--,--,308.70093,2.0,309.32648,0.6255389,309.42682,4.496961,313.92642,1.0,313.92654,314.53262,5.831691,314.53275,316.9576,--
42,42,6,2,3,5.652500e+00,8.075000e-01,1.0,41.0,--,--,316.96933,2.0,317.3911,0.4217561,317.49146,3.085744,320.57907,6.0,320.57922,321.18552,4.2161818,321.18567,326.8405,--
43,43,9,3,3,8.075000e-01,1.615000e+00,1.0,42.0,--,--,326.8483,2.0,327.27438,0.4260801,327.37476,3.8889198,331.26517,6.0,331.26526,331.86874,5.0204253,331.86887,332.6791,--
44,44,6,2,3,8.075000e-01,8.075000e-01,1.0,43.0,--,--,332.69223,2.0,333.32413,0.631898,333.4245,2.875602,336.3015,6.0,336.30164,336.90698,4.2147565,336.90714,337.71637,--
45,45,4,2,1,2.422500e+00,1.615000e+00,1.0,44.0,--,--,337.72827,2.0,338.25778,0.5295286,338.35815,3.7854714,342.1463,2.0,342.14642,342.75183,5.023553,342.75195,345.17712,--
46,46,6,2,3,8.075000e-01,2.422500e+00,1.0,45.0,--,--,345.18927,1.0,345.82428,0.6350167,345.92465,4.4874835,350.4146,2.0,350.41473,351.0196,5.830322,351.0197,351.8296,--
47,47,8,3,2,8.075000e-01,1.615000e+00,1.0,46.0,--,--,351.8377,1.0,352.99078,1.1530805,353.09116,3.1619196,356.25482,5.0,356.25494,356.86163,5.0239034,356.8618,357.67102,--
48,48,1,1,1,8.075000e-01,2.422500e+00,1.0,47.0,--,--,357.6743,2.0,358.82428,1.1500113,358.92465,3.9724886,362.90015,2.0,362.90027,363.5048,5.8305216,363.50494,364.31454,--
49,49,6,2,3,8.075000e-01,8.075000e-01,1.0,48.0,--,--,364.32697,2.0,365.15784,0.8308686,365.2582,2.6766315,367.93668,8.0,367.9368,368.54214,4.2151833,368.5423,369.35178,--
50,50,7,3,1,8.075000e-01,1.615000e+00,1.0,49.0,--,--,369.36002,2.0,370.6078,1.2477725,370.70813,3.0672276,373.77847,4.0,373.7786,374.3847,5.0246854,374.38483,375.19504,--
51,51,5,2,2,8.075000e-01,8.075000e-01,1.0,50.0,--,--,375.20728,1.0,375.94067,0.7333917,376.04102,2.7741084,378.8187,5.0,378.81882,379.42432,4.217051,379.42447,380.2337,--
52,52,1,1,1,4.037500e+00,1.615000e+00,1.0,51.0,--,--,380.2369,1.0,381.89096,1.6540445,381.9913,2.6609554,384.65402,7.0,384.65414,385.25873,5.021804,385.25888,389.2987,--
53,53,2,1,2,2.422500e+00,1.615000e+00,1.0,52.0,--,--,389.30057,2.0,389.82422,0.5236391,389.92456,3.7913609,393.71857,5.0,393.71866,394.3232,5.022654,394.3234,396.74832,--
54,54,9,3,3,8.075000e-01,2.422500e+00,1.0,53.0,--,--,396.7559,1.0,397.29095,0.5350518,397.39133,4.587448,401.98206,1.0,401.98218,402.59363,5.837732,402.59375,403.40356,412.00055
