TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,32,2.98,1,16,0,1.0,0.0,4.6070867,5.5076833,5.5251684,5.525299,6.5249095,6.5250807,1.0,1.1828543,7.7079353,10.291866,3.7674425,10.292662,13.274781
2,2,3,32,0.5575,1,3,0,1.0,1.0,13.858417,14.774161,14.790748,14.790856,15.790926,15.791068,2.0,0.8167812,16.60785,19.557966,3.7674532,19.558632,20.117867
3,3,2,16,0.5575,1,8,0,1.0,2.0,20.618265,21.607206,21.624344,21.624424,22.623875,22.62402,1.0,0.5168363,23.140856,26.391764,3.7682872,26.392414,26.951399
4,4,3,16,0.5575,1,2,0,1.0,3.0,27.522852,28.441004,28.457237,28.45732,29.456831,29.456978,2.0,0.767209,30.224188,33.2231,3.766653,33.223736,33.782658
5,5,3,32,1.365,1,16,0,1.0,4.0,34.35319,35.273937,35.291023,35.291103,36.291397,36.291546,1.0,0.7998251,37.09137,40.057644,3.7666337,40.058285,41.42415
6,6,2,32,4.595,1,8,0,1.0,5.0,41.935062,42.92392,42.94098,42.94106,43.940304,43.94045,1.0,0.5005809,44.44103,47.707767,3.7678466,47.708416,52.304756
7,7,3,32,0.5575,1,16,0,1.0,6.0,52.898113,53.790974,53.807446,53.80752,54.807034,54.80718,1.0,0.5337168,55.340893,58.573807,3.7671814,58.574467,59.133743
8,8,2,16,2.98,1,2,0,1.0,7.0,59.63502,60.623882,60.641052,60.64113,61.640545,61.64069,2.0,0.8664478,62.507137,65.40876,3.7685983,65.40941,68.39109
9,9,2,32,0.5575,1,2,0,1.0,8.0,68.90147,69.89051,69.90751,69.907585,70.90745,70.90759,2.0,0.6005183,71.50811,74.67379,3.7667365,74.67444,75.23372
10,10,3,32,2.98,1,0,3,1.0,9.0,75.812065,76.72425,76.740524,76.7406,77.740875,77.74102,1.0,1.4666705,79.207695,81.5074,3.7669277,81.50806,84.48905
11,11,2,16,0.5575,1,0,2,1.0,10.0,84.98443,85.97383,85.99089,85.99097,86.99095,86.9911,2.0,0.64994,87.64104,90.757774,3.7672422,90.75846,91.31731
12,12,2,16,0.5575,1,0,8,1.0,11.0,91.81806,92.80707,92.82422,92.824295,93.82461,93.82475,2.0,0.7659628,94.59071,97.59194,3.7677329,97.5926,98.152
13,13,3,32,2.98,1,0,2,1.0,12.0,98.73605,99.64102,99.65716,99.65728,100.65679,100.65694,1.0,0.9675066,101.62444,104.422966,3.766582,104.423645,107.40447
14,14,2,32,1.365,1,2,0,1.0,13.0,107.90105,108.89075,108.907875,108.908005,109.90884,109.90898,2.0,1.1149278,111.0239,113.676796,3.7683487,113.67745,115.04498
15,15,2,32,0.5575,1,16,0,1.0,14.0,115.551346,116.54038,116.55756,116.55764,117.5585,117.55865,1.0,0.815242,118.37389,121.32499,3.7668982,121.32567,121.88455
16,16,3,32,1.365,1,0,8,1.0,15.0,122.4654,123.37416,123.39033,123.3904,124.390144,124.39028,2.0,1.4007078,125.79099,128.15685,3.7671516,128.15756,129.52519
17,17,3,16,1.365,1,4,0,1.0,16.0,130.11136,131.02415,131.04063,131.04071,132.0402,132.04034,2.0,1.4335961,133.47395,135.80783,3.768049,135.80852,137.17612
18,18,3,32,0.5575,1,16,0,1.0,17.0,137.75752,138.67409,138.69041,138.69049,139.69,139.69016,1.0,0.8178057,140.50797,143.45627,3.7666726,143.45695,144.01688
19,19,2,32,0.5575,1,0,2,1.0,18.0,144.51836,145.50679,145.52417,145.52432,146.52473,146.52487,1.0,1.4156715,147.94054,150.29344,3.769127,150.29411,150.85284
20,20,2,32,0.5575,1,8,0,1.0,19.0,151.35141,152.34024,152.35748,152.35764,153.35863,153.35878,1.0,0.8650565,154.22383,157.12538,3.767144,157.12602,157.68474
21,21,2,32,4.595,1,0,3,1.0,20.0,158.18489,159.17368,159.19061,159.1907,160.18993,160.19008,2.0,1.600519,161.79059,163.95642,3.7670512,163.95729,168.5527
22,22,3,16,1.365,1,2,0,1.0,21.0,169.11938,170.04016,170.05743,170.05751,171.05745,171.0576,2.0,1.0000786,172.05768,174.82375,3.7666738,174.82439,176.19136
23,23,3,16,0.5575,1,0,8,1.0,22.0,176.76294,177.69002,177.70763,177.70769,178.70776,178.70792,2.0,1.2329792,179.9409,182.47491,3.7675269,182.47557,183.03563
24,24,3,32,1.365,1,2,0,1.0,23.0,183.60997,184.5239,184.54015,184.54022,185.5399,185.54005,2.0,1.2337801,186.77383,189.307,3.7674952,189.30766,190.6753
25,25,2,16,0.5575,1,0,4,1.0,24.0,191.18484,192.17358,192.19046,192.19055,193.18982,193.18997,2.0,1.051342,194.24132,196.95563,3.7662,196.95628,197.51584
26,26,3,16,1.365,1,1,0,1.0,25.0,198.08473,199.0069,199.02399,199.02406,200.02388,200.02402,2.0,0.9835111,201.00754,203.79123,3.7677517,203.7919,205.15875
27,27,2,32,0.5575,1,16,0,1.0,26.0,205.668,206.65694,206.67406,206.67413,207.67384,207.674,1.0,0.9663773,208.64037,211.44191,3.7684996,211.44261,212.00151
28,28,3,16,0.5575,1,0,2,1.0,27.0,212.56352,213.49013,213.50739,213.50746,214.50774,214.50789,1.0,0.9829266,215.49081,218.27493,3.7676034,218.2756,218.83487
29,29,2,16,6.21,1,2,0,1.0,28.0,219.33443,220.32344,220.34076,220.34084,221.34091,221.34105,2.0,1.1662956,222.50734,225.1079,3.767393,225.10855,231.31972
30,30,2,16,2.98,1,0,1,1.0,29.0,231.8178,232.8071,232.82423,232.82436,233.82422,233.82436,1.0,1.7497303,235.57408,237.59093,3.7671127,237.59158,240.57253
31,31,2,32,1.365,1,0,2,1.0,30.0,241.0678,242.0568,242.07385,242.07393,243.07388,243.07404,1.0,0.9336927,244.00772,246.84003,3.7665484,246.84068,248.2065
32,32,2,16,0.5575,1,0,2,1.0,31.0,248.70068,249.69016,249.70721,249.7073,250.70682,250.70697,1.0,1.0504684,251.75743,254.47377,3.767438,254.47453,255.03395
33,33,2,32,0.5575,1,3,0,1.0,32.0,255.5341,256.52335,256.54053,256.5406,257.54086,257.541,2.0,1.7658851,259.3069,261.30817,3.767727,261.30884,261.86783
34,34,2,32,1.365,1,0,2,1.0,33.0,262.36765,263.35675,263.37384,263.3739,264.37485,264.375,1.0,1.4322629,265.80728,268.14185,3.7673886,268.1425,269.50888
35,35,3,32,0.5575,1,2,0,1.0,34.0,270.0952,271.0072,271.02325,271.02332,272.02374,272.0239,2.0,0.6330817,272.65695,275.79007,3.7667463,275.79077,276.35077
36,36,2,16,0.5575,1,0,4,1.0,35.0,276.85114,277.83975,277.8571,277.85718,278.8572,278.85736,2.0,1.400195,280.25757,282.62375,3.7669463,282.62454,283.18384
37,37,3,16,2.98,1,0,4,1.0,36.0,283.73087,284.6737,284.6905,284.6906,285.69043,285.69058,999.0,999.0,999.0,288.9567,3.7826762,289.47348,292.45447
38,38,3,16,0.5575,1,0,4,1.0,37.0,293.0105,293.9399,293.9571,293.95718,294.95682,294.95697,2.0,1.1164985,296.07346,298.72464,3.7682157,298.72528,299.28482
39,39,2,16,4.595,1,4,0,1.0,38.0,299.78415,300.77322,300.79025,300.79034,301.79044,301.7906,2.0,1.3833482,303.17392,305.5572,3.7671714,305.55786,310.15417
40,40,3,16,0.5575,1,0,1,1.0,39.0,310.71725,311.63995,311.65698,311.65704,312.65704,312.6572,1.0,1.2331731,313.89038,316.4247,3.76809,316.4254,316.9852
41,41,2,32,2.98,1,0,8,1.0,40.0,317.484,318.47318,318.49033,318.49042,319.49048,319.49063,2.0,1.5158916,321.00653,323.25876,3.7686741,323.2594,326.2408
42,42,3,32,1.365,1,0,8,1.0,41.0,326.7925,327.7407,327.7573,327.75742,328.75772,328.75784,2.0,1.7654632,330.52332,332.52484,3.767558,332.5255,333.8915
43,43,2,32,1.365,1,0,16,1.0,42.0,334.40027,335.3899,335.407,335.4071,336.40747,336.40762,2.0,1.2995886,337.7072,340.17477,3.7676728,340.17545,341.54187
44,44,3,32,0.5575,1,0,2,1.0,43.0,342.09335,343.0407,343.05707,343.0572,344.05722,344.05737,1.0,1.0158134,345.07318,347.82562,3.7688062,347.82626,348.38602
45,45,3,16,0.5575,1,4,0,1.0,44.0,348.9485,349.8731,349.89008,349.89017,350.8896,350.8897,1.0,1.5340425,352.42377,354.6558,3.7666216,354.65646,355.21585
46,46,2,32,1.365,1,16,0,1.0,45.0,355.71732,356.7064,356.7235,356.72357,357.72372,357.72388,1.0,1.0832713,358.80716,361.49023,3.7669115,361.4909,362.85776
47,47,3,16,0.5575,1,0,2,1.0,46.0,363.4093,364.35684,364.37357,364.37363,365.37375,365.3739,1.0,0.9333089,366.3072,369.14,3.7666667,369.1407,369.69983
48,48,3,16,1.365,1,0,8,1.0,47.0,370.2696,371.1898,371.20673,371.2068,372.2062,372.20636,2.0,1.0169579,373.22333,375.9746,3.7687955,375.97525,377.3416
