onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.029801	2.537744	choice_friend	2.537744	8	high	2	8
10.783894	1.000000	outcome_friend_recip	2.537744	8	high	2	8
15.214726	3.000000	missed_trial	3.000000	n/a	n/a	0	8
23.384533	2.565978	choice_stranger	2.565978	0	low	0	4
33.063477	3.000000	missed_trial	3.000000	n/a	n/a	2	8
44.355217	3.000000	missed_trial	3.000000	n/a	n/a	0	2
53.927590	1.523466	choice_friend	1.523466	2	low	2	4
59.180570	1.000000	outcome_friend_recip	1.523466	2	low	2	4
61.995777	1.871387	choice_friend	1.871387	4	high	2	4
70.249350	1.000000	outcome_friend_defect	1.871387	4	high	2	4
73.161690	2.272149	choice_stranger	2.272149	2	low	2	8
78.414080	1.000000	outcome_stranger_recip	2.272149	2	low	2	8
81.327090	2.273502	choice_stranger	2.273502	4	low	4	8
86.578910	1.000000	outcome_stranger_defect	2.273502	4	low	4	8
91.005450	2.711180	choice_computer	2.711180	2	high	0	2
99.257454	1.000000	outcome_computer_recip	2.711180	2	high	0	2
102.077194	2.456544	choice_friend	2.456544	0	low	0	8
114.870900	2.446155	choice_computer	2.446155	2	low	2	4
120.123750	1.000000	outcome_computer_defect	2.446155	2	low	2	4
124.548230	2.668794	choice_computer	2.668794	2	low	2	8
129.801320	1.000000	outcome_computer_recip	2.668794	2	low	2	8
132.720200	2.880352	choice_stranger	2.880352	2	high	0	2
137.972550	1.000000	outcome_stranger_recip	2.880352	2	high	0	2
140.888810	2.511554	choice_stranger	2.511554	4	low	4	8
146.140090	1.000000	outcome_stranger_recip	2.511554	4	low	4	8
148.948750	2.434460	choice_computer	2.434460	4	low	4	8
154.200930	1.000000	outcome_computer_recip	2.434460	4	low	4	8
158.625430	2.641596	choice_computer	2.641596	4	low	4	8
165.378190	1.000000	outcome_computer_defect	2.641596	4	low	4	8
169.801930	2.664239	choice_computer	2.664239	0	low	0	8
185.939530	1.943713	choice_computer	1.943713	2	low	2	8
192.690960	1.000000	outcome_computer_defect	1.943713	2	low	2	8
195.502000	2.048178	choice_computer	2.048178	2	low	2	4
200.754620	1.000000	outcome_computer_recip	2.048178	2	low	2	4
203.573470	2.126556	choice_friend	2.126556	2	low	2	8
208.825380	1.000000	outcome_friend_recip	2.126556	2	low	2	8
211.642840	1.956927	choice_friend	1.956927	2	high	0	2
219.893880	1.000000	outcome_friend_recip	1.956927	2	high	0	2
222.712230	2.121251	choice_friend	2.121251	2	low	2	8
229.464390	1.000000	outcome_friend_defect	2.121251	2	low	2	8
232.381200	2.902095	choice_stranger	2.902095	8	high	0	8
237.633820	1.000000	outcome_stranger_recip	2.902095	8	high	0	8
242.058060	3.000000	missed_trial	3.000000	n/a	n/a	0	4
254.850020	1.833255	choice_computer	1.833255	4	high	0	4
261.602080	1.000000	outcome_computer_defect	1.833255	4	high	0	4
264.421970	2.477977	choice_friend	2.477977	4	low	4	8
269.674440	1.000000	outcome_friend_recip	2.477977	4	low	4	8
275.722440	2.143905	choice_friend	2.143905	4	high	0	4
280.973880	1.000000	outcome_friend_recip	2.143905	4	high	0	4
285.503630	2.229415	choice_stranger	2.229415	0	low	0	4
295.284900	2.147749	choice_stranger	2.147749	2	low	2	4
302.038000	1.000000	outcome_stranger_recip	2.147749	2	low	2	4
306.566400	2.299558	choice_stranger	2.299558	2	low	2	8
311.818940	1.000000	outcome_stranger_defect	2.299558	2	low	2	8
314.639900	2.159288	choice_friend	2.159288	4	low	4	8
319.892120	1.000000	outcome_friend_defect	2.159288	4	low	4	8
322.722930	2.493387	choice_friend	2.493387	0	low	0	4
330.890660	2.525592	choice_stranger	2.525592	0	low	0	8
345.297360	2.302508	choice_computer	2.302508	0	low	0	8
353.369300	1.813220	choice_friend	1.813220	2	high	0	2
358.619800	1.000000	outcome_friend_defect	1.813220	2	high	0	2
361.536620	2.112745	choice_stranger	2.112745	2	low	2	8
369.789300	1.000000	outcome_stranger_recip	2.112745	2	low	2	8
379.066040	1.850146	choice_friend	1.850146	2	low	2	8
385.819700	1.000000	outcome_friend_defect	1.850146	2	low	2	8
393.576500	2.356231	choice_stranger	2.356231	2	low	2	8
400.329000	1.000000	outcome_stranger_defect	2.356231	2	low	2	8
403.242280	1.807030	choice_stranger	1.807030	2	high	0	2
409.993700	1.000000	outcome_stranger_defect	1.807030	2	high	0	2
416.034420	2.065224	choice_computer	2.065224	2	low	2	8
422.786350	1.000000	outcome_computer_recip	2.065224	2	low	2	8
432.162480	2.120099	choice_stranger	2.120099	2	low	2	4
438.914760	1.000000	outcome_stranger_defect	2.120099	2	low	2	4
