TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,5.652500e+00,2.422500e+00,1.0,0.0,2.6000198e-06,0.0100789,4.0159044,1.0,5.158652,1.1427473,5.2591295,3.9797528,9.24079,8.0,9.240941,9.849421,5.8335156,9.849611,15.503856,--
2,2,2,1,2,2.422500e+00,1.615000e+00,1.0,1.0,--,--,15.5057125,2.0,16.44215,0.9364376,16.54253,3.3785625,19.922878,5.0,19.922998,20.532383,5.026671,20.532534,22.957745,--
3,3,3,1,3,8.075000e-01,2.422500e+00,1.0,2.0,--,--,22.959572,1.0,23.79201,0.8324389,23.892384,4.290061,28.185055,4.0,28.185173,28.791906,5.8323355,28.792057,29.601439,--
4,4,7,3,1,5.652500e+00,8.075000e-01,1.0,3.0,--,--,29.620274,1.0,30.758568,1.1382928,30.858944,2.3692071,33.2309,6.0,33.231018,33.83659,4.216317,33.836742,39.491432,--
5,5,3,1,3,2.422500e+00,2.422500e+00,1.0,4.0,--,--,39.49507,2.0,40.225285,0.7302122,40.325657,4.3922877,44.719772,9.0,44.71989,45.325127,5.8300543,45.32527,47.74958,--
6,6,1,1,1,8.075000e-01,1.615000e+00,1.0,5.0,--,--,47.751358,1.0,48.475273,0.7239137,48.57568,3.5910864,52.16969,8.0,52.169804,52.774284,5.0229254,52.774433,53.583824,--
7,7,4,2,1,4.037500e+00,1.615000e+00,1.0,6.0,--,--,53.59775,1.0,54.22514,0.6273856,54.32551,3.6876144,58.014645,9.0,58.014767,58.61932,5.021569,58.61947,62.65882,--
8,8,6,2,3,2.422500e+00,2.422500e+00,1.0,7.0,--,--,62.668915,2.0,63.092014,0.423101,63.192387,4.699399,67.89427,7.0,67.89439,68.500854,5.8319364,68.501,70.92577,--
9,9,1,1,1,4.037500e+00,8.075000e-01,1.0,8.0,--,--,70.9294,2.0,71.55843,0.6290423,71.65882,2.8784578,74.53974,2.0,74.539856,75.14579,4.216393,75.145935,79.185875,--
10,10,9,3,3,8.075000e-01,2.422500e+00,1.0,9.0,--,--,79.202065,1.0,79.62539,0.4233214,79.72579,4.6991787,84.427765,1.0,84.42788,85.03373,5.831668,85.03388,85.84383,--
11,11,9,3,3,8.075000e-01,1.615000e+00,1.0,10.0,--,--,85.85846,1.0,86.491875,0.6334193,86.59224,3.6815808,90.27587,1.0,90.275986,90.87957,5.0211124,90.879715,91.68979,--
12,12,5,2,2,4.037500e+00,8.075000e-01,1.0,11.0,--,--,91.70077,2.0,92.325066,0.6242962,92.42548,2.8832037,95.31172,5.0,95.31184,95.91682,4.216046,95.91697,99.956635,--
