TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,2.422500e+00,8.075000e-01,1.0,0.0,2.6002526e-06,0.0094605,4.025798,2.0,4.5500226,0.5242248,4.650467,2.9832752,7.635947,4.0,7.636097,8.243902,4.218105,8.24409,10.668615,--
2,2,2,1,2,4.037500e+00,1.615000e+00,1.0,1.0,--,--,10.674048,1.0,11.099914,0.425865,11.200288,3.889135,15.091767,5.0,15.091887,15.69827,5.0242214,15.6984215,19.73765,--
3,3,1,1,1,8.075000e-01,2.422500e+00,1.0,2.0,--,--,19.739527,1.0,20.266808,0.5272809,20.36717,4.595219,24.964808,7.0,24.964926,25.570038,5.8305116,25.570187,26.380405,--
4,4,6,2,3,8.075000e-01,2.422500e+00,1.0,3.0,--,--,26.393572,2.0,26.916677,0.5231056,27.01707,4.5993943,31.619894,7.0,31.620014,32.234962,5.841392,32.23511,33.044395,--
5,5,1,1,1,2.422500e+00,2.422500e+00,1.0,4.0,--,--,33.047363,2.0,33.683563,0.6361993,33.783936,4.4863005,38.273174,4.0,38.273296,38.877804,5.8304396,38.877956,41.30218,--
6,6,9,3,3,2.422500e+00,8.075000e-01,1.0,5.0,--,--,41.31162,2.0,42.6665,1.3548831,42.766888,2.152617,44.920803,7.0,44.92092,45.52589,4.214271,45.526043,47.950825,--
7,7,6,2,3,8.075000e-01,8.075000e-01,1.0,6.0,--,--,47.962116,1.0,48.70015,0.7380354,48.800503,2.7694645,51.57134,2.0,51.571453,52.17684,4.214729,52.17699,52.986214,--
8,8,9,3,3,8.075000e-01,2.422500e+00,1.0,7.0,--,--,52.9938,1.0,53.616432,0.6226306,53.716816,4.4998693,58.218765,4.0,58.218884,58.82265,5.8288493,58.822807,59.632027,--
9,9,8,3,2,8.075000e-01,1.615000e+00,1.0,8.0,--,--,59.63819,1.0,61.299896,1.6617023,61.40025,2.6532977,64.0556,5.0,64.05573,64.66019,5.0219955,64.66034,65.46971,--
10,10,9,3,3,4.037500e+00,8.075000e-01,1.0,9.0,--,--,65.4761,1.0,65.999954,0.5238581,66.10031,2.9836419,69.08581,3.0,69.08593,69.691536,4.215439,69.69169,73.7308,--
11,11,4,2,1,8.075000e-01,1.615000e+00,1.0,10.0,--,--,73.74265,2.0,74.36662,0.6239726,74.46698,3.6910274,78.160706,4.0,78.16082,78.76544,5.022785,78.76559,79.57574,--
12,12,2,1,2,8.075000e-01,1.615000e+00,1.0,11.0,--,--,79.57882,1.0,80.71642,1.137604,80.816795,3.177396,83.99652,5.0,83.99664,84.60278,5.0239635,84.602936,85.41278,--
13,13,4,2,1,8.075000e-01,2.422500e+00,1.0,12.0,--,--,85.42434,2.0,86.88338,1.4590428,86.983795,3.6634572,90.6499,4.0,90.65002,91.25455,5.8302083,91.2547,92.06489,--
14,14,4,2,1,2.422500e+00,1.615000e+00,1.0,13.0,--,--,92.07556,1.0,92.81646,0.7408952,92.916855,3.5741048,96.493004,6.0,96.493126,97.09803,5.0224676,97.09818,99.522255,--
