TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,8,2,1,5.000000e-01,8.075000e-01,1.0,0.0,4.155346,2.0,8,6.566156,high,2.4108098,0.5891902,7.0862875,9.405082,9.408823,11.410939,7.2555933,11.411386,12.212946
2,2,0,8,3,1,5.000000e-01,8.075000e-01,1.0,1.0,12.252062,2.0,8,14.582798,high,2.3307362,0.6692639,15.103606,17.501852,17.504278,19.506647,7.2545853,19.50704,20.309958
3,3,2,8,2,0,3.500000e+00,2.422500e+00,1.0,2.0,20.43285,2.0,8,22.949482,high,2.516632,0.483368,23.469044,28.682964,28.68629,30.688953,10.256104,30.689327,33.10597
4,4,4,0,2,0,5.000000e-01,8.075000e-01,1.0,3.0,33.22381,1.0,4,35.599705,high,2.3758955,0.6241045,36.118076,38.474358,38.474766,40.477356,7.253547,40.47773,41.282738
5,5,4,2,3,1,2,8.075000e-01,1.0,4.0,41.31195,1.0,4,43.64897,high,2.3370228,0.6629773,44.170036,48.06295,48.064857,50.066944,8.754995,50.06732,50.87127
6,6,0,8,2,0,5.000000e-01,8.075000e-01,1.0,5.0,50.988518,1.0,0,53.732464,low,2.7439485,0.2560515,54.25198,56.2391,56.239227,58.24084,7.2523236,58.24121,59.046505
7,7,8,2,1,1,5.000000e-01,8.075000e-01,1.0,6.0,59.055233,1.0,8,61.415756,high,2.36052,0.6394802,61.936077,64.30558,64.30765,66.30907,7.2538323,66.30944,67.11396
8,8,4,2,3,0,5.000000e-01,8.075000e-01,1.0,7.0,67.14245,1.0,4,69.19935,high,2.0569007,0.9430992,69.71907,72.39262,72.39441,74.396996,7.2545457,74.39737,75.20096
9,9,2,4,1,0,5.000000e-01,5.652500e+00,1.0,8.0,75.20643,2.0,4,77.28231,high,2.0758855,0.9241144,77.80143,80.45685,80.458824,82.46096,7.254532,82.46133,88.109955
10,10,2,0,2,0,5.000000e-01,4.037500e+00,1.0,9.0,88.22887,1.0,2,90.58294,high,2.354072,0.6459278,91.10312,93.47954,93.48133,95.48309,7.2542267,95.48347,99.517136
11,11,8,2,2,1,5.000000e-01,8.075000e-01,1.0,10.0,99.6369,2.0,2,102.46614,low,2.8292434,0.1707565,102.986015,104.888054,104.88994,106.891945,7.2550488,106.89233,107.694954
12,12,2,8,1,1,2,2.422500e+00,1.0,11.0,107.700836,2.0,8,109.69917,high,1.998337,1.001663,110.21815,114.45265,114.45457,116.457756,8.756915,116.458145,118.87346
13,13,4,0,1,0,5.000000e-01,2.422500e+00,1.0,12.0,118.87803,1.0,4,120.98213,high,2.1040976,0.8959023,121.50291,124.12889,124.13083,126.13296,7.2549257,126.13334,128.5526
14,14,2,0,1,0,2,2.422500e+00,1.0,13.0,128.55583,2.0,0,130.43274,low,1.8769102,1.1230898,130.95212,135.30696,135.30708,137.30905,8.753219,137.30943,139.72873
15,15,8,4,3,1,5.000000e-01,2.422500e+00,1.0,14.0,139.75859,1.0,8,141.88274,high,2.1241558,0.8758443,142.40126,145.00812,145.01018,147.01234,7.253763,147.01273,149.43112
16,16,8,2,1,0,2,8.075000e-01,1.0,15.0,149.43527,2.0,2,151.83244,low,2.3971603,0.6028396,152.35117,156.18597,156.18787,158.1896,8.75433,158.18999,158.99402
17,17,0,2,3,1,5.000000e-01,8.075000e-01,1.0,16.0,159.02234,2.0,2,160.9157,high,1.89336,1.10664,161.4361,164.2728,164.27472,166.27794,7.2556005,166.27832,167.08041
18,18,8,0,3,0,3.500000e+00,8.075000e-01,1.0,17.0,167.10922,1.0,8,169.13272,high,2.0234983,0.9765016,169.65117,175.35959,175.36136,177.36325,10.254032,177.36363,178.16699
19,19,2,8,3,0,2,7.267500e+00,1.0,18.0,178.19563,2.0,8,180.0163,high,1.8206582,1.1793418,180.53546,184.94696,184.94734,186.94997,8.7543335,186.95035,194.21396
20,20,0,4,3,1,2,2.422500e+00,1.0,19.0,194.24287,2.0,4,196.39926,high,2.156394,0.8436061,196.91963,200.99396,200.99603,202.998,8.755127,202.99838,205.41597
21,21,2,8,2,1,2,2.422500e+00,1.0,20.0,205.53474,1.0,2,207.66591,low,2.1311717,0.8688283,208.18408,212.2853,212.28714,214.28972,8.754973,214.29008,216.7074
22,22,2,4,2,1,2,8.075000e-01,1.0,21.0,216.82152,1.0,2,218.56554,low,1.744004,1.255996,219.08609,223.57191,223.5723,225.57503,8.753505,225.5754,226.37968
23,23,8,2,3,1,5.000000e-01,2.422500e+00,1.0,22.0,226.41,1.0,8,228.11559,high,1.7055804,1.2944196,228.63504,231.66064,231.66252,233.66429,7.2542973,233.66467,236.08296
24,24,0,4,2,1,2,8.075000e-01,1.0,23.0,236.19897,1.0,0,237.78271,low,1.5837308,1.4162692,238.30109,242.94865,242.94876,244.95032,8.751341,244.95071,245.75699
25,25,0,2,3,0,2,8.075000e-01,1.0,24.0,245.78606,2.0,2,247.51572,high,1.7296643,1.2703357,248.0352,252.53638,252.53815,254.5405,8.754446,254.5409,255.34402
26,26,2,8,1,0,2,5.652500e+00,1.0,25.0,255.3501,2.0,8,257.53226,high,2.182154,0.8178461,258.05215,262.1011,262.10303,264.1048,8.754684,264.10516,269.75296
27,27,0,4,1,1,5.000000e-01,8.075000e-01,1.0,26.0,269.7575,1.0,0,271.9825,low,2.2250175,0.7749825,272.5016,275.00797,275.0081,277.00964,7.2521596,277.01004,277.81564
28,28,2,8,3,0,5.000000e-01,8.075000e-01,1.0,27.0,277.84576,2.0,8,279.6819,high,1.8361186,1.1638814,280.20206,283.09583,283.09756,285.09995,7.2541847,285.1003,285.90363
29,29,0,2,2,1,3.500000e+00,2.422500e+00,1.0,28.0,286.0184,1.0,0,287.76547,low,1.7470727,1.2529273,288.28503,294.26797,294.2681,296.27014,10.251736,296.2705,298.69098
30,30,8,2,3,1,5.000000e-01,4.037500e+00,1.0,29.0,298.7195,1.0,8,300.49933,high,1.7798384,1.2201616,301.0181,303.96967,303.97165,305.97504,7.2555246,305.9754,310.008
31,31,0,2,1,1,5.000000e-01,4.037500e+00,1.0,30.0,310.01285,1.0,0,311.83224,low,1.8194172,1.1805828,312.3522,315.26343,315.26355,317.26492,7.2520905,317.2653,321.30103
32,32,2,4,1,1,5.000000e-01,7.267500e+00,1.0,31.0,321.30548,2.0,4,323.2992,high,1.9937001,1.0062999,323.81766,326.55627,326.5582,328.5611,7.255625,328.5615,335.82297
33,33,4,2,2,0,5.000000e-01,8.075000e-01,1.0,32.0,335.9428,2.0,2,337.899,low,1.9561619,1.0438381,338.4193,341.19348,341.19522,343.19696,7.2541475,343.19736,344.00064
34,34,8,4,3,0,2,2.422500e+00,1.0,33.0,344.03076,1.0,8,345.9491,high,1.9183344,1.0816656,346.46805,350.78198,350.78372,352.7856,8.754859,352.786,355.20496
35,35,4,0,3,0,5.000000e-01,8.075000e-01,1.0,34.0,355.23392,2.0,0,357.29895,low,2.065037,0.9349631,357.81915,360.48456,360.48468,362.48682,7.2528906,362.48718,363.29297
36,36,4,8,2,1,5.000000e-01,8.075000e-01,1.0,35.0,363.41,1.0,4,365.69858,low,2.2885919,0.7114081,366.2181,368.66013,368.66202,370.66397,7.2539825,370.66434,371.46844
37,37,0,8,1,1,3.500000e+00,8.075000e-01,1.0,36.0,371.4731,1.0,0,373.1316,low,1.6584995,1.3415005,373.65094,379.72437,379.7245,381.72696,10.253872,381.72736,382.53088
38,38,4,8,1,1,5.000000e-01,2.422500e+00,1.0,37.0,382.53406,1.0,4,385.4324,low,2.8983407,0.1016594,385.95224,387.785,387.78705,389.78998,7.255911,389.79034,392.20697
39,39,8,0,1,0,2,8.075000e-01,1.0,38.0,392.21127,2.0,0,394.38223,low,2.170959,0.829041,394.90207,398.96164,398.96176,400.96396,8.752689,400.96436,401.769
40,40,8,4,1,0,5.000000e-01,8.882500e+00,1.0,39.0,401.77222,1.0,8,403.53174,high,1.7595176,1.2404824,404.05206,407.0225,407.02435,409.02597,7.253765,409.02634,417.90497
41,41,2,8,2,0,2,4.037500e+00,1.0,40.0,418.02457,1.0,2,419.78226,low,1.7577015,1.2422985,420.30212,424.775,424.77673,426.77863,8.754057,426.779,430.81198
42,42,8,4,2,0,2,4.037500e+00,1.0,41.0,430.9305,2.0,4,433.165,low,2.2344892,0.7655108,433.68506,437.681,437.6814,439.684,8.753454,439.68436,443.71863
