TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,1,0,5.000000e-01,8.075000e-01,1.0,0.0,4.0220933,1.0,4,6.0907073,high,2.068614,0.9313861,6.6102943,9.2719145,9.274998,11.277944,7.2558503,11.278398,12.079822
2,2,0,8,1,1,2,2.422500e+00,1.0,1.0,12.085053,2.0,8,13.957661,high,1.872608,1.127392,14.478384,18.834927,18.837633,20.83991,8.754856,20.840298,23.257912
3,3,2,0,2,0,5.000000e-01,8.075000e-01,1.0,2.0,23.379868,1.0,2,25.340942,high,1.9610755,1.0389245,25.860071,28.630926,28.632683,30.634592,7.2547255,30.634977,31.438
4,4,0,8,3,1,2,5.652500e+00,1.0,3.0,31.460402,2.0,8,33.124115,high,1.6637139,1.3362861,33.643135,38.210976,38.212902,40.214657,8.754255,40.21506,45.863926
5,5,4,2,3,0,5.000000e-01,8.075000e-01,1.0,4.0,45.872486,1.0,4,47.624096,high,1.7516074,1.2483926,48.14401,51.12317,51.12491,53.127014,7.2545266,53.127396,53.929688
6,6,8,4,3,0,2,4.037500e+00,1.0,5.0,53.93841,1.0,8,55.773487,high,1.8350754,1.1649246,56.29372,60.688972,60.689365,62.69231,8.7539,62.69269,66.72693
7,7,8,0,2,0,5.000000e-01,2.422500e+00,1.0,6.0,66.836334,1.0,8,68.7236,high,1.8872705,1.1127295,69.243904,72.08814,72.089905,74.0918,7.255468,74.092186,76.50946
8,8,2,4,2,1,2,2.422500e+00,1.0,7.0,76.62327,2.0,4,78.32426,high,1.7009925,1.2990075,78.844154,83.37396,83.37599,85.37792,8.754658,85.3783,87.795654
9,9,8,4,2,0,2,7.267500e+00,1.0,8.0,87.9146,1.0,8,89.774086,high,1.8594903,1.1405097,90.29311,94.66593,94.667656,96.66959,8.755002,96.669975,103.93284
10,10,8,2,2,0,2,2.422500e+00,1.0,9.0,104.04523,1.0,8,105.77417,high,1.7289426,1.2710574,106.29423,110.79603,110.79643,112.79894,8.7537155,112.79933,115.21905
11,11,4,8,1,0,2,2.422500e+00,1.0,10.0,115.22463,2.0,8,116.90731,high,1.6826792,1.3173208,117.42637,121.97592,121.97789,123.98046,8.75583,123.98086,126.39793
12,12,0,4,1,0,5.000000e-01,8.075000e-01,1.0,11.0,126.40231,2.0,4,128.32399,high,1.9216774,1.0783226,128.8441,131.65292,131.65334,133.65593,7.253623,133.65631,134.45961
13,13,0,2,1,0,5.000000e-01,8.075000e-01,1.0,12.0,134.46278,2.0,2,136.20758,high,1.7448007,1.2551993,136.72627,139.71286,139.71327,141.71593,7.253148,141.71631,142.52094
14,14,2,4,1,1,5.000000e-01,8.075000e-01,1.0,13.0,142.52536,2.0,4,144.20732,high,1.6819624,1.3180376,144.72633,147.77592,147.77792,149.77994,7.2545714,149.78032,150.58257
15,15,4,0,2,0,2,2.422500e+00,1.0,14.0,150.69485,1.0,4,152.4741,high,1.779248,1.220752,152.99414,157.44493,157.44664,159.44893,8.754074,159.44931,161.86794
16,16,0,2,1,1,5.000000e-01,2.422500e+00,1.0,15.0,161.87338,2.0,2,163.47388,high,1.6004955,1.3995045,163.99416,167.1239,167.12613,169.12927,7.2558775,169.12965,171.54594
17,17,8,0,2,1,2,8.075000e-01,1.0,16.0,171.65797,1.0,8,173.17418,high,1.5162044,1.4837956,173.69308,178.40857,178.41042,180.41196,8.753982,180.41232,181.21693
18,18,8,2,3,1,5.000000e-01,8.075000e-01,1.0,17.0,181.2251,1.0,8,182.74031,high,1.5152098,1.4847902,183.25954,186.47597,186.47784,188.47998,7.2548847,188.48036,189.2836
19,19,0,2,2,1,3.500000e+00,8.075000e-01,1.0,18.0,189.40028,2.0,2,190.75713,high,1.3568403,1.6431597,191.27711,197.65108,197.65298,199.65549,10.255195,199.65587,200.45796
20,20,8,2,3,1,5.000000e-01,8.075000e-01,1.0,19.0,200.46605,1.0,8,201.99045,high,1.5243983,1.4756017,202.50958,205.71687,205.71873,207.72208,7.256032,207.72247,208.5238
21,21,0,8,1,0,2,5.652500e+00,1.0,20.0,208.52936,2.0,8,210.02368,high,1.4943312,1.5056688,210.54308,215.27994,215.28188,217.28506,8.755703,217.28545,222.93198
22,22,8,2,3,0,5.000000e-01,4.037500e+00,1.0,21.0,222.94101,1.0,8,224.50706,high,1.5660625,1.4339375,225.02612,228.192,228.19376,230.19696,7.2559433,230.19736,234.22862
23,23,0,4,3,1,5.000000e-01,8.882500e+00,1.0,22.0,234.23703,2.0,4,235.65723,high,1.4201894,1.5798106,236.17703,239.48795,239.48982,241.49176,7.254733,241.49214,250.36995
24,24,4,2,3,1,5.000000e-01,8.075000e-01,1.0,23.0,250.37878,1.0,4,251.87343,high,1.4946446,1.5053554,252.3935,255.62987,255.63026,257.63297,7.2541637,257.63333,258.43695
25,25,0,4,3,0,5.000000e-01,2.422500e+00,1.0,24.0,258.4449,2.0,4,259.77374,high,1.3288361,1.6711639,260.29297,263.6959,263.69766,265.7001,7.2552204,265.7005,268.1176
26,26,8,4,2,1,5.000000e-01,4.037500e+00,1.0,25.0,268.2303,1.0,8,270.0231,high,1.7928101,1.2071899,270.54312,273.48062,273.48248,275.48495,7.254643,275.48532,279.51794
27,27,0,2,3,1,3.500000e+00,8.075000e-01,1.0,26.0,279.52716,2.0,2,280.89035,high,1.3631718,1.6368282,281.409,287.77823,287.7803,289.78296,10.25578,289.78333,290.58466
28,28,2,8,3,0,5.000000e-01,8.075000e-01,1.0,27.0,290.59283,2.0,8,292.207,high,1.6141593,1.3858407,292.72662,295.84396,295.8457,297.84763,7.2547784,297.848,298.65012
29,29,4,8,1,1,2,8.075000e-01,1.0,28.0,298.65433,2.0,8,300.24042,high,1.5860746,1.4139254,300.75916,305.40506,305.407,307.40994,8.755606,307.41034,308.21194
30,30,2,0,3,0,5.000000e-01,8.075000e-01,1.0,29.0,308.22125,1.0,2,309.87357,high,1.6523165,1.3476835,310.39334,313.4713,313.47308,315.47598,7.2547183,315.47635,316.27872
31,31,8,2,1,0,5.000000e-01,8.075000e-01,1.0,30.0,316.28403,1.0,8,317.59018,high,1.306145,1.693855,318.1092,321.53494,321.53687,323.54007,7.256046,323.54047,324.34164
32,32,8,2,2,0,2,8.075000e-01,1.0,31.0,324.4501,1.0,8,325.98975,high,1.5396421,1.4603579,326.50943,331.2004,331.20218,333.20493,8.754811,333.20532,334.00797
33,33,8,2,2,1,5.000000e-01,8.075000e-01,1.0,32.0,334.11777,1.0,8,335.45624,high,1.338484,1.661516,335.97623,339.36905,339.37094,341.37366,7.255883,341.37402,342.17566
34,34,4,8,3,1,2,2.422500e+00,1.0,33.0,342.1855,2.0,8,343.69003,high,1.5045519,1.4954481,344.2092,348.93597,348.93896,350.94263,8.757155,350.94302,353.35895
35,35,4,0,2,1,5.000000e-01,4.037500e+00,1.0,34.0,353.47208,1.0,4,355.15643,high,1.6843379,1.3156621,355.67728,358.72195,358.72385,360.72546,7.2533803,360.72586,364.761
36,36,0,8,3,0,5.000000e-01,2.422500e+00,1.0,35.0,364.77023,2.0,8,366.12378,high,1.3535384,1.6464616,366.6431,370.02057,370.02234,372.02496,7.254733,372.02536,374.44296
37,37,2,8,1,1,5.000000e-01,2.422500e+00,1.0,36.0,374.4473,2.0,8,376.02374,high,1.5764548,1.4235452,376.54227,379.69797,379.69998,381.70163,7.254341,381.70203,384.1199
38,38,4,0,1,1,2,8.075000e-01,1.0,37.0,384.12427,1.0,4,385.67325,high,1.548981,1.451019,386.19193,390.87598,390.87637,392.87897,8.754696,392.87936,393.68243
39,39,2,8,1,1,3.500000e+00,4.037500e+00,1.0,38.0,393.6868,2.0,8,395.08957,high,1.4027644,1.5972356,395.60925,401.93698,401.93738,403.94098,10.254166,403.94135,407.97498
40,40,4,2,2,0,5.000000e-01,8.075000e-01,1.0,39.0,408.09125,1.0,4,409.67337,high,1.5821267,1.4178733,410.1932,413.34158,413.34335,415.3455,7.254237,415.3459,416.1498
41,41,2,8,1,0,3.500000e+00,7.267500e+00,1.0,40.0,416.1552,2.0,8,417.6239,high,1.4686754,1.5313246,418.1422,424.4055,424.40738,426.4098,10.254567,426.41022,433.67294
42,42,8,2,2,1,2,8.075000e-01,1.0,41.0,433.78864,1.0,8,435.55646,high,1.7678185,1.2321815,436.0762,440.5396,440.5415,442.5439,8.755274,442.54428,443.347
