Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,2,3,1,2,8.075000e-01
2,8,2,1,1,2,8.075000e-01
3,0,2,3,0,2,8.075000e-01
4,2,0,2,1,2,8.075000e-01
5,2,0,2,0,2,2.422500e+00
6,4,2,2,1,5.000000e-01,4.037500e+00
7,0,2,1,1,5.000000e-01,8.075000e-01
8,0,4,1,1,5.000000e-01,2.422500e+00
9,8,0,3,0,5.000000e-01,8.075000e-01
10,2,8,3,1,3.500000e+00,8.075000e-01
11,8,2,3,0,5.000000e-01,8.075000e-01
12,4,8,3,0,5.000000e-01,2.422500e+00
13,8,4,2,0,5.000000e-01,8.075000e-01
14,4,2,1,1,2,2.422500e+00
15,8,2,2,0,5.000000e-01,8.075000e-01
16,4,0,3,1,2,2.422500e+00
17,4,0,1,0,2,2.422500e+00
18,8,2,3,1,5.000000e-01,2.422500e+00
19,0,8,3,1,5.000000e-01,7.267500e+00
20,2,0,3,1,5.000000e-01,8.075000e-01
21,0,4,2,1,2,8.075000e-01
22,0,4,2,0,2,2.422500e+00
23,8,4,2,1,5.000000e-01,8.075000e-01
24,2,0,1,0,5.000000e-01,8.075000e-01
25,8,4,1,1,5.000000e-01,8.075000e-01
26,2,8,1,0,2,7.267500e+00
27,4,8,1,0,5.000000e-01,5.652500e+00
28,0,8,1,1,3.500000e+00,8.075000e-01
29,2,8,3,0,2,8.882500e+00
30,2,4,3,0,2,8.075000e-01
31,8,0,1,0,5.000000e-01,4.037500e+00
32,2,8,2,1,5.000000e-01,2.422500e+00
33,2,8,1,1,2,4.037500e+00
34,0,8,2,0,5.000000e-01,5.652500e+00
35,8,4,3,1,2,2.422500e+00
36,2,8,2,1,3.500000e+00,8.075000e-01
37,8,2,2,0,3.500000e+00,4.037500e+00
38,8,2,1,0,5.000000e-01,8.075000e-01
39,0,8,2,1,5.000000e-01,8.075000e-01
40,4,0,3,0,5.000000e-01,4.037500e+00
41,2,4,2,0,5.000000e-01,8.075000e-01
42,4,2,1,0,5.000000e-01,2.422500e+00
