Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,8,3,0,3.500000e+00,8.075000e-01
2,2,8,1,1,2,2.422500e+00
3,8,2,1,1,5.000000e-01,8.075000e-01
4,0,2,2,1,5.000000e-01,8.075000e-01
5,0,4,3,1,5.000000e-01,4.037500e+00
6,4,8,2,0,5.000000e-01,5.652500e+00
7,8,2,2,0,2,7.267500e+00
8,2,4,3,1,5.000000e-01,2.422500e+00
9,4,0,1,0,2,2.422500e+00
10,2,4,1,0,5.000000e-01,8.075000e-01
11,8,0,2,1,2,8.075000e-01
12,4,8,2,1,2,8.075000e-01
13,4,0,2,0,5.000000e-01,2.422500e+00
14,8,2,3,0,2,8.075000e-01
15,8,2,1,0,5.000000e-01,4.037500e+00
16,0,2,1,0,5.000000e-01,2.422500e+00
17,0,4,1,1,5.000000e-01,8.075000e-01
18,0,4,2,1,2,8.075000e-01
19,8,4,1,1,5.000000e-01,5.652500e+00
20,0,2,3,0,5.000000e-01,8.075000e-01
21,2,8,3,0,5.000000e-01,2.422500e+00
22,2,8,2,1,2,2.422500e+00
23,4,0,3,0,3.500000e+00,8.882500e+00
24,2,4,2,0,2,8.075000e-01
25,2,0,1,1,5.000000e-01,8.075000e-01
26,8,0,2,0,2,8.075000e-01
27,8,2,2,0,5.000000e-01,8.075000e-01
28,4,2,3,0,2,4.037500e+00
29,0,8,1,1,5.000000e-01,8.075000e-01
30,0,8,1,0,2,2.422500e+00
31,2,4,1,1,5.000000e-01,4.037500e+00
32,8,2,1,0,5.000000e-01,8.075000e-01
33,2,8,2,1,2,7.267500e+00
34,8,4,3,0,5.000000e-01,2.422500e+00
35,0,2,3,1,5.000000e-01,8.075000e-01
36,8,4,1,0,3.500000e+00,4.037500e+00
37,8,0,3,1,5.000000e-01,2.422500e+00
38,2,0,2,0,3.500000e+00,2.422500e+00
39,2,8,3,1,5.000000e-01,8.075000e-01
40,4,2,2,1,2,8.075000e-01
41,8,4,3,1,5.000000e-01,8.075000e-01
42,8,2,3,1,2,8.075000e-01
