Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,3,0,5.000000e-01,4.037500e+00
2,8,2,2,1,5.000000e-01,8.075000e-01
3,2,8,3,0,2,7.267500e+00
4,4,0,2,1,2,8.075000e-01
5,2,4,1,1,5.000000e-01,2.422500e+00
6,4,2,1,0,2,8.075000e-01
7,2,4,2,1,5.000000e-01,8.075000e-01
8,8,4,2,0,5.000000e-01,2.422500e+00
9,8,4,1,1,2,2.422500e+00
10,4,0,1,0,2,8.075000e-01
11,2,8,2,0,5.000000e-01,2.422500e+00
12,8,2,1,0,5.000000e-01,2.422500e+00
13,2,8,2,1,5.000000e-01,4.037500e+00
14,4,8,3,1,5.000000e-01,4.037500e+00
15,0,8,2,0,5.000000e-01,8.075000e-01
16,2,8,3,0,5.000000e-01,8.075000e-01
17,0,2,3,0,5.000000e-01,4.037500e+00
18,4,8,3,0,2,5.652500e+00
19,2,8,3,1,5.000000e-01,8.075000e-01
20,8,2,1,0,2,8.075000e-01
21,0,2,2,1,3.500000e+00,8.075000e-01
22,0,8,3,1,2,8.075000e-01
23,4,0,1,1,5.000000e-01,2.422500e+00
24,4,2,2,0,5.000000e-01,8.075000e-01
25,4,2,3,1,5.000000e-01,8.075000e-01
26,8,0,3,0,5.000000e-01,2.422500e+00
27,2,0,2,0,3.500000e+00,8.075000e-01
28,8,2,3,1,2,8.075000e-01
29,8,0,1,1,2,8.075000e-01
30,4,0,3,1,2,8.075000e-01
31,4,8,1,0,3.500000e+00,2.422500e+00
32,2,0,1,1,5.000000e-01,2.422500e+00
33,0,4,3,0,5.000000e-01,2.422500e+00
34,2,8,1,1,5.000000e-01,8.075000e-01
35,8,4,2,1,5.000000e-01,8.075000e-01
36,2,0,1,0,2,8.882500e+00
37,0,2,3,1,5.000000e-01,4.037500e+00
38,0,8,2,1,3.500000e+00,8.075000e-01
39,0,8,1,0,5.000000e-01,8.075000e-01
40,0,4,2,0,2,5.652500e+00
41,8,2,2,0,2,7.267500e+00
42,2,8,1,1,2,2.422500e+00
