TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,32,0.5575,1,16,0,1.0,0.0,4.5087447,5.4982753,5.5153766,5.5155354,6.5148654,6.515035,1.0,0.9837162,7.498751,10.281931,3.7675238,10.282686,10.842892
2,2,2,32,1.365,1,0,8,1.0,1.0,11.341892,12.331238,12.349117,12.349331,13.349336,13.349481,2.0,1.1326427,14.482123,17.116528,3.7675784,17.11716,18.483868
3,3,2,16,0.5575,1,2,0,1.0,2.0,18.99194,19.981405,19.99836,19.998508,20.998838,20.998981,2.0,1.3832418,22.382223,24.76499,3.7665513,24.765638,25.325567
4,4,3,16,0.5575,1,0,8,1.0,3.0,25.86918,26.815306,26.83183,26.83197,27.831852,27.831993,2.0,1.0338868,28.865881,31.59998,3.7685266,31.600624,32.159702
5,5,3,16,2.98,1,8,0,1.0,4.0,32.71674,33.648163,33.66528,33.665424,34.66549,34.665627,1.0,1.2160507,35.881676,38.432835,3.7677412,38.433468,41.41442
6,6,2,32,1.365,1,8,0,1.0,5.0,41.90854,42.897957,42.91497,42.915062,43.916042,43.91618,1.0,1.2495245,45.165703,47.682823,3.7671795,47.68346,49.04984
7,7,2,32,0.5575,1,16,0,1.0,6.0,49.558327,50.547916,50.565258,50.5654,51.564808,51.564957,1.0,1.0505234,52.615482,55.330933,3.7664952,55.331554,55.890846
8,8,2,16,2.98,1,2,0,1.0,7.0,56.391605,57.381184,57.39826,57.39835,58.398335,58.398476,2.0,1.0836197,59.482094,62.16574,3.7677925,62.16637,65.14748
9,9,3,16,1.365,1,2,0,1.0,8.0,65.72639,66.63141,66.6478,66.64788,67.64801,67.648155,2.0,1.017119,68.665276,71.4138,3.7661805,71.41444,72.78059
10,10,3,32,2.98,1,0,8,1.0,9.0,73.3437,74.2647,74.2816,74.28174,75.28178,75.28192,2.0,1.2833627,76.565285,79.04806,3.7666748,79.048706,82.02982
11,11,3,16,0.5575,1,0,2,1.0,10.0,82.62115,83.51516,83.5318,83.531944,84.531784,84.53192,1.0,0.9833873,85.51531,88.29981,3.7684197,88.300446,88.85999
12,12,2,32,0.5575,1,0,8,1.0,11.0,89.358246,90.348,90.3648,90.364944,91.36449,91.36469,2.0,1.2164601,92.58115,95.13226,3.7681046,95.1329,95.69256
13,13,2,32,2.98,1,3,0,1.0,12.0,96.191605,97.181305,97.19834,97.19849,98.19902,98.199165,2.0,1.2492615,99.448425,101.965904,3.76726,101.96653,104.94774
14,14,2,32,0.5575,1,0,8,1.0,13.0,105.45813,106.44792,106.46477,106.4649,107.46518,107.46532,2.0,0.8994782,108.3648,111.23172,3.7669318,111.23235,111.79143
15,15,2,32,2.98,1,0,2,1.0,14.0,112.29139,113.28093,113.298004,113.29807,114.298706,114.29885,1.0,1.2157661,115.51462,118.06676,3.7684376,118.06739,121.04838
16,16,3,16,0.5575,1,0,8,1.0,15.0,121.60667,122.54836,122.56476,122.56491,123.56575,123.56589,2.0,0.9990359,124.564926,127.33242,3.7670689,127.33306,127.891884
17,17,2,16,4.595,1,0,8,1.0,16.0,128.3915,129.3809,129.398,129.39807,130.3983,130.39844,2.0,0.9660527,131.36449,134.1656,3.7677193,134.16626,138.76282
18,18,3,16,0.5575,1,2,0,1.0,17.0,139.34113,140.24786,140.26408,140.2642,141.26427,141.26442,2.0,0.9003338,142.16476,145.03128,3.7674007,145.03194,145.59172
19,19,3,32,0.5575,1,8,0,1.0,18.0,146.17859,147.08112,147.09746,147.09758,148.09787,148.09802,1.0,1.0830244,149.18105,151.8651,3.767633,151.86577,152.42479
20,20,2,32,1.365,1,0,8,1.0,19.0,152.92519,153.91405,153.9312,153.93132,154.9316,154.93175,2.0,1.0163339,155.94809,158.69873,3.767537,158.69939,160.06543
21,21,3,16,1.365,1,1,0,1.0,20.0,160.62271,161.5647,161.5813,161.58145,162.58183,162.58197,2.0,0.915862,163.49783,166.34973,3.7682846,166.35036,167.71773
22,22,2,16,0.5575,1,2,0,1.0,21.0,168.22386,169.21419,169.23145,169.23161,170.23155,170.23169,2.0,0.933317,171.16501,173.9995,3.768325,174.0001,174.56012
23,23,3,32,0.5575,1,0,2,1.0,22.0,175.09312,176.04811,176.06407,176.06421,177.06375,177.06389,1.0,1.2510852,178.31497,180.8297,3.7664125,180.83041,181.39075
24,24,3,32,0.5575,1,0,2,1.0,23.0,181.92598,182.88126,182.89738,182.89752,183.89703,183.89717,1.0,1.0337673,184.93094,187.66484,3.7681952,187.66547,188.2247
25,25,3,32,4.595,1,16,0,1.0,24.0,188.8031,189.71436,189.73068,189.73076,190.73097,190.73111,1.0,1.3175201,192.04863,194.4971,3.7665255,194.49774,199.09407
26,26,2,32,1.365,1,16,0,1.0,25.0,199.59053,200.58096,200.59805,200.59819,201.59773,201.59787,1.0,1.0837364,202.68161,205.36461,3.767276,205.36526,206.73116
27,27,3,32,1.365,1,3,0,1.0,26.0,207.26256,208.2313,208.2474,208.24756,209.24767,209.2478,1.0,0.9673357,210.21515,213.01271,3.7654357,213.01335,214.37946
28,28,2,32,0.5575,1,2,0,1.0,27.0,214.8738,215.86423,215.88127,215.88145,216.88136,216.88152,2.0,1.0833881,217.9649,220.64879,3.7678084,220.64941,221.20901
29,29,3,16,0.5575,1,0,2,1.0,28.0,221.76303,222.69724,222.71437,222.71446,223.71465,223.7148,1.0,1.316346,225.03114,227.48105,3.7667863,227.48167,228.04068
30,30,3,16,0.5575,1,8,0,1.0,29.0,228.59956,229.53062,229.5477,229.54785,230.54881,230.54895,1.0,1.4327608,231.98172,234.31563,3.767198,234.31625,234.87529
31,31,2,16,0.5575,1,0,4,1.0,30.0,235.37442,236.36418,236.38106,236.3812,237.3814,237.38155,2.0,1.1499964,238.53154,241.14873,3.7677157,241.14937,241.70866
32,32,3,32,1.365,1,0,8,1.0,31.0,242.22371,243.19717,243.21468,243.21483,244.21463,244.21477,2.0,1.18288,245.39766,247.98164,3.7673962,247.98232,249.34885
33,33,3,32,0.5575,1,2,0,1.0,32.0,249.91228,250.84743,250.8641,250.8642,251.86365,251.8638,2.0,1.0340471,252.89784,255.63063,3.7673745,255.63127,256.19067
34,34,3,32,0.5575,1,0,8,1.0,33.0,256.75024,257.68048,257.69742,257.69754,258.6977,258.6979,2.0,1.3157957,260.0137,262.4666,3.7692318,262.46725,263.02655
35,35,2,32,2.98,1,2,0,1.0,34.0,263.52432,264.51385,264.53076,264.53085,265.53043,265.53055,2.0,1.1341718,266.66473,269.2967,3.766663,269.29733,272.27838
