TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,3,1,3,4.037500e+00,2.422500e+00,1.0,0.0,2.5001355e-06,0.0099144,4.0155745,2.0,5.474299,1.4587245,5.5747766,3.6637754,9.240138,6.0,9.240299,9.847942,5.8323684,9.848139,13.888071,--
2,2,4,2,1,2.422500e+00,1.615000e+00,1.0,1.0,--,--,13.902289,1.0,15.874364,1.9720747,15.974758,2.3429253,18.319027,8.0,18.319153,18.92605,5.0237617,18.9262,21.351326,--
3,3,6,2,3,2.422500e+00,1.615000e+00,1.0,2.0,--,--,21.363,2.0,22.30743,0.9444294,22.407833,3.3705707,25.780966,9.0,25.781084,26.387566,5.0245643,26.38772,28.813766,--
4,4,9,3,3,2.422500e+00,8.075000e-01,1.0,3.0,--,--,28.823612,2.0,29.65738,0.8337667,29.757772,2.6737332,32.434013,7.0,32.434135,33.038597,4.2149854,33.038754,35.462917,--
5,5,4,2,1,2.422500e+00,2.422500e+00,1.0,4.0,--,--,35.474567,1.0,36.207386,0.7328181,36.30779,4.389682,40.69994,9.0,40.70006,41.30493,5.8303638,41.305084,43.72996,--
6,6,3,1,3,4.037500e+00,2.422500e+00,1.0,5.0,--,--,43.733944,1.0,44.057404,0.3234594,44.157814,4.799041,48.959408,4.0,48.959526,49.56494,5.830998,49.56509,53.604443,--
7,7,1,1,1,8.075000e-01,1.615000e+00,1.0,6.0,--,--,53.60638,2.0,54.24068,0.6342984,54.34109,3.6807015,58.02316,1.0,58.023277,58.628876,5.0224934,58.629044,59.43893,--
8,8,7,3,1,8.075000e-01,1.615000e+00,1.0,7.0,--,--,59.446983,0.0,62.23696,2.7899768,62.337368,1.5250232,63.864754,999.0,63.864876,64.4704,5.023416,64.47055,65.27994,--
9,9,7,3,1,8.075000e-01,1.615000e+00,1.0,8.0,--,--,65.28713,1.0,66.942566,1.655432,67.04297,2.659568,69.70381,6.0,69.70393,70.30909,5.021959,70.30924,71.11899,--
10,10,2,1,2,8.075000e-01,8.075000e-01,1.0,9.0,--,--,71.12192,1.0,71.95735,0.835436,72.05774,2.672064,74.73244,5.0,74.73256,75.33807,4.216158,75.33823,76.147514,--
11,11,9,3,3,4.037500e+00,2.422500e+00,1.0,10.0,--,--,76.15608,2.0,77.09068,0.9346012,77.191086,4.1878986,81.38019,7.0,81.38031,81.99117,5.8350873,81.99132,86.0305,--
12,12,9,3,3,4.037500e+00,8.075000e-01,1.0,11.0,--,--,86.037605,2.0,87.29056,1.2529484,87.390976,2.2545516,89.64779,6.0,89.64791,90.25232,4.2147074,90.25247,94.29176,--
13,13,4,2,1,8.075000e-01,8.075000e-01,1.0,12.0,--,--,94.303185,0.0,97.08172,2.778533,97.18212,0.728967,97.91294,999.0,97.913055,98.5181,4.214909,98.51824,99.32796,--
14,14,3,1,3,5.652500e+00,8.075000e-01,1.0,13.0,--,--,99.33103,0.0,102.11023,2.7791955,102.210625,0.7283044,102.94082,999.0,102.94094,103.544044,4.213008,103.54419,109.1988,--
15,15,1,1,1,8.075000e-01,1.615000e+00,1.0,14.0,--,--,109.20067,1.0,109.524445,0.3237773,109.62485,3.9912226,113.61889,7.0,113.61901,114.22382,5.023156,114.22398,115.03336,--
16,16,6,2,3,2.422500e+00,1.615000e+00,1.0,15.0,--,--,115.044556,1.0,115.77425,0.729688,115.87463,3.585312,119.462616,1.0,119.46274,120.06717,5.0226107,120.06732,122.49195,--
17,17,5,2,2,8.075000e-01,2.422500e+00,1.0,16.0,--,--,122.502594,0.0,125.28225,2.7796526,125.38266,2.3428476,127.72719,999.0,127.72731,128.33188,5.829287,128.33203,129.14122,--
18,18,9,3,3,8.075000e-01,2.422500e+00,1.0,17.0,--,--,129.1493,1.0,129.67389,0.5245834,129.77428,4.5979166,134.37404,3.0,134.37415,134.97911,5.829795,134.97926,135.78903,--
19,19,6,2,3,7.267500e+00,1.615000e+00,1.0,18.0,--,--,135.80038,2.0,136.42389,0.6235061,136.52426,3.691494,140.21791,6.0,140.21803,140.82173,5.021338,140.82188,148.0919,--
20,20,9,3,3,2.422500e+00,2.422500e+00,1.0,19.0,--,--,148.09996,1.0,148.84065,0.7406902,148.94102,4.3818097,153.32512,1.0,153.32524,153.9288,5.8288484,153.92896,156.35324,--
21,21,9,3,3,8.075000e-01,2.422500e+00,1.0,20.0,--,--,156.36034,2.0,158.12373,1.7633994,158.22412,3.3591006,161.58676,9.0,161.58687,162.19037,5.830033,162.19052,162.9999,--
22,22,3,1,3,2.422500e+00,8.075000e-01,1.0,21.0,--,--,163.00296,2.0,165.07405,2.0710802,165.17444,1.4364198,166.61285,7.0,166.61298,167.21657,4.213605,167.21674,169.64137,--
23,23,4,2,1,8.075000e-01,1.615000e+00,1.0,22.0,--,--,169.65253,1.0,170.49043,0.8378961,170.591,3.477104,174.07153,6.0,174.07166,174.67787,5.0253468,174.67802,175.48793,--
24,24,6,2,3,2.422500e+00,8.075000e-01,1.0,23.0,--,--,175.49911,0.0,178.27914,2.7800276,178.37953,0.7274724,179.10892,999.0,179.10904,179.71294,4.2138114,179.71309,182.13748,--
25,25,5,2,2,8.882500e+00,8.075000e-01,1.0,24.0,--,--,182.14807,2.0,182.87451,0.7264331,182.9749,2.781067,185.75821,5.0,185.75833,186.36308,4.215004,186.36324,195.24796,--
26,26,7,3,1,2.422500e+00,1.615000e+00,1.0,25.0,--,--,195.25607,2.0,197.9573,2.7012398,198.05772,1.6137602,199.67401,4.0,199.67413,200.27893,5.022856,200.27908,202.70332,--
27,27,4,2,1,8.075000e-01,8.075000e-01,1.0,26.0,--,--,202.71474,2.0,203.34032,0.6255814,203.44072,2.8819187,206.32393,4.0,206.32405,206.92793,4.2131934,206.92809,207.73763,--
28,28,1,1,1,8.075000e-01,2.422500e+00,1.0,27.0,--,--,207.7406,0.0,210.52135,2.7807527,210.62177,2.3417473,212.96521,999.0,212.96533,213.56999,5.8293953,213.57014,214.37941,--
29,29,8,3,2,8.075000e-01,8.075000e-01,1.0,28.0,--,--,214.38751,1.0,216.0571,1.669585,216.1575,1.837915,217.99672,5.0,217.99684,218.60194,4.214442,218.6021,219.41196,--
