onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.593661200022325	3.00045609998051	decision	1.53224509995198	left	S	SD001.jpg	SD002.jpg
4.14351399999578	1.01645029999781	win	NaN	n/a	n/a	SD001.jpg	SD002.jpg
11.09314979997	3.00164170004427	decision	1.28272120002657	right	S	SD003.jpg	SD004.jpg
14.643074600026	1.0002317999606	loss	NaN	n/a	n/a	SD003.jpg	SD004.jpg
17.3600296999793	3.00079180003377	decision	1.2830448000459	right	S	SD005.jpg	SD006.jpg
20.9097513000015	1.00023329997202	win	NaN	n/a	n/a	SD005.jpg	SD006.jpg
23.6265138000017	3.00190979999024	decision	1.28245519998018	right	D	DD001.jpg	DD002.jpg
27.1768832000089	1.00013359996956	win	NaN	n/a	n/a	DD001.jpg	DD002.jpg
31.9933530000271	3.0004304999602	decision	1.03227029996924	left	D	DD003.jpg	DD004.jpg
35.5431185999769	1.01672990003135	loss	NaN	n/a	n/a	DD003.jpg	DD004.jpg
42.4764636000036	3.00102289998904	decision	1.03334919997724	left	S	SD007.jpg	SD008.jpg
46.0265706999926	1.01656349998666	loss	NaN	n/a	n/a	SD007.jpg	SD008.jpg
50.876593300025	3.0010185999563	decision	1.03355309995823	left	S	SD009.jpg	SD010.jpg
54.4267252999707	1.0166361000156	win	NaN	n/a	n/a	SD009.jpg	SD010.jpg
59.2766334000044	3.00110850000056	decision	1.03316280001309	left	D	DD005.jpg	DD006.jpg
62.8265321999788	1.01680199999828	loss	NaN	n/a	n/a	DD005.jpg	DD006.jpg
65.5767348000081	3.0020534999785	decision	1.03191349998815	right	D	DD007.jpg	DD008.jpg
69.1267177999835	1.01628750003874	win	NaN	n/a	n/a	DD007.jpg	DD008.jpg
71.8598332999973	3.00223109999206	decision	1.03294419997837	right	D	DD009.jpg	DD010.jpg
75.409680599987	1.00020459998632	win	NaN	n/a	n/a	DD009.jpg	DD010.jpg
78.1262366999872	3.00057869998273	decision	1.03272240003571	left	D	DD011.jpg	DD012.jpg
81.6763132999768	1.01696680003079	loss	NaN	n/a	n/a	DD011.jpg	DD012.jpg
86.5262681000168	3.00095539999893	decision	1.03330869995989	right	S	SD011.jpg	SD012.jpg
90.0761976999929	1.00012260000221	loss	NaN	n/a	n/a	SD011.jpg	SD012.jpg
92.7934192999965	3.0014353999868	decision	1.03293180000037	right	S	SD013.jpg	SD014.jpg
96.3430887999712	1.01639590004925	win	NaN	n/a	n/a	SD013.jpg	SD014.jpg
