TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,9,3,3,2.422500e+00,2.422500e+00,1.0,0.0,2.4996698e-06,0.0095470995,4.044223,2.0,5.1894064,1.1451838,5.289892,3.9773161,9.269848,7.0,9.270015,9.8777275,5.8335047,9.877922,12.302094,--
2,2,7,3,1,8.075000e-01,8.075000e-01,1.0,1.0,--,--,12.324471,2.0,13.155722,0.8312495,13.256134,2.6762505,15.934302,2.0,15.934429,16.54016,4.2156878,16.540316,17.349812,--
3,3,1,1,1,4.037500e+00,1.615000e+00,1.0,2.0,--,--,17.355387,1.0,19.12259,1.7672027,19.222994,2.5477972,21.772781,7.0,21.772915,22.376472,5.0210867,22.37663,26.416834,--
4,4,1,1,1,8.075000e-01,2.422500e+00,1.0,3.0,--,--,26.418713,1.0,26.838985,0.4202719,26.93939,4.702228,31.644756,7.0,31.644882,32.24923,5.830518,32.24939,33.059193,--
5,5,3,1,3,8.075000e-01,8.075000e-01,1.0,4.0,--,--,33.06101,1.0,34.005962,0.9449525,34.106384,2.5625474,36.67121,4.0,36.671337,37.277733,4.216724,37.277897,38.08733,--
6,6,7,3,1,8.075000e-01,2.422500e+00,1.0,5.0,--,--,38.109818,2.0,38.839203,0.7293841,38.93962,4.393116,43.33545,3.0,43.33557,43.940395,5.8305745,43.94055,44.74976,--
7,7,1,1,1,8.075000e-01,2.422500e+00,1.0,6.0,--,--,44.75278,1.0,45.588974,0.8361943,45.689384,4.286306,49.977737,9.0,49.977863,50.583344,5.830563,50.5835,51.392944,--
8,8,1,1,1,8.075000e-01,1.615000e+00,1.0,7.0,--,--,51.394783,2.0,52.439228,1.0444432,52.53965,3.2705567,55.812542,1.0,55.81267,56.418053,5.0232677,56.41822,57.227905,--
9,9,4,2,1,2.422500e+00,1.615000e+00,1.0,8.0,--,--,57.241158,2.0,57.67253,0.4313739,57.77293,3.883626,61.658695,1.0,61.658817,62.26296,5.0218024,62.26312,64.68743,--
10,10,6,2,3,4.037500e+00,8.075000e-01,1.0,9.0,--,--,64.69768,1.0,65.22233,0.52465,65.32276,2.98285,68.30794,2.0,68.30807,68.91249,4.2148113,68.91264,72.95275,--
11,11,3,1,3,8.075000e-01,8.075000e-01,1.0,10.0,--,--,72.95629,2.0,73.689095,0.7328079,73.78951,2.774692,76.56637,7.0,76.56649,77.17069,4.2144046,77.170845,77.98044,--
12,12,4,2,1,8.075000e-01,1.615000e+00,1.0,11.0,--,--,77.992134,1.0,78.62244,0.6303072,78.72286,3.6846929,82.40981,9.0,82.40994,83.01474,5.022609,83.01489,83.82429,--
13,13,2,1,2,5.652500e+00,1.615000e+00,1.0,12.0,--,--,83.82724,2.0,84.25587,0.4286287,84.35631,3.8863714,88.24461,5.0,88.24474,88.851494,5.024257,88.85166,94.506424,--
14,14,7,3,1,2.422500e+00,1.615000e+00,1.0,13.0,--,--,94.53125,2.0,94.95545,0.4242093,95.055855,3.8907907,98.94801,1.0,98.94815,99.55296,5.0217185,99.55312,101.97793,--
15,15,1,1,1,4.037500e+00,8.075000e-01,1.0,14.0,--,--,101.98139,2.0,102.505516,0.5241295,102.60593,2.9833705,105.591934,3.0,105.59207,106.19605,4.2146635,106.196205,110.236176,--
16,16,6,2,3,4.037500e+00,8.075000e-01,1.0,15.0,--,--,110.24799,1.0,111.08891,0.8409172,111.18933,2.6665828,113.85819,2.0,113.858315,114.46322,4.215223,114.46337,118.50354,--
17,17,9,3,3,8.075000e-01,8.075000e-01,1.0,16.0,--,--,118.52679,1.0,119.155556,0.6287644,119.255974,2.8787355,122.13686,3.0,122.13699,122.74119,4.214402,122.74134,123.55095,--
18,18,3,1,3,8.075000e-01,2.422500e+00,1.0,17.0,--,--,123.55449,1.0,124.389,0.8345104,124.48941,4.2879896,128.78008,1.0,128.78021,129.38455,5.8300643,129.3847,130.1941,--
19,19,7,3,1,8.075000e-01,1.615000e+00,1.0,18.0,--,--,130.21724,2.0,130.84038,0.6231499,130.94078,3.6918502,134.63387,2.0,134.634,135.23933,5.0221086,135.2395,136.04962,--
20,20,3,1,3,8.075000e-01,1.615000e+00,1.0,19.0,--,--,136.05255,2.0,136.472,0.4194478,136.5724,3.8955522,140.47018,7.0,140.4703,141.07486,5.0222983,141.07501,141.88496,--
21,21,5,2,2,7.267500e+00,1.615000e+00,1.0,20.0,--,--,141.89651,2.0,143.45549,1.5589721,143.55591,2.756028,146.31444,5.0,146.31458,146.91946,5.0229483,146.91963,154.18918,--
22,22,1,1,1,2.422500e+00,8.075000e-01,1.0,21.0,--,--,154.19255,1.0,154.72205,0.5294992,154.82248,2.9780009,157.8031,7.0,157.80322,158.40771,4.215171,158.40787,160.83286,--
23,23,8,3,2,8.075000e-01,1.615000e+00,1.0,22.0,--,--,160.85538,2.0,161.88881,1.0334401,161.98924,3.28156,165.2723,5.0,165.27242,165.87778,5.022408,165.87794,166.68713,--
24,24,4,2,1,8.075000e-01,2.422500e+00,1.0,23.0,--,--,166.69882,1.0,167.3224,0.6235787,167.4228,4.4989214,171.92345,9.0,171.92357,172.52806,5.829237,172.52821,173.33769,--
25,25,4,2,1,8.075000e-01,2.422500e+00,1.0,24.0,--,--,173.34825,2.0,173.87227,0.524007,173.97267,4.598493,178.57285,3.0,178.57297,179.17723,5.8289766,179.17738,179.98735,--
26,26,1,1,1,5.652500e+00,2.422500e+00,1.0,25.0,--,--,179.99074,2.0,180.42229,0.4315458,180.5227,4.690954,185.21509,4.0,185.21521,185.82202,5.8312817,185.82217,191.47745,--
27,27,9,3,3,8.075000e-01,2.422500e+00,1.0,26.0,--,--,191.49995,2.0,191.922,0.422032,192.02242,4.700468,196.7258,9.0,196.72592,197.33488,5.8349314,197.33505,198.14485,--
28,28,2,1,2,8.075000e-01,8.075000e-01,1.0,27.0,--,--,198.14784,2.0,198.87318,0.7253437,198.97359,2.7821562,201.75888,5.0,201.75902,202.36436,4.2165275,202.36452,203.17455,--
29,29,6,2,3,8.075000e-01,1.615000e+00,1.0,28.0,--,--,203.18665,1.0,203.60532,0.4186745,203.70573,3.8963256,207.60416,3.0,207.60428,208.209,5.022362,208.20917,209.01874,--
