TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,1,1,5.000000e-01,2.422500e+00,1.0,0.0,4.013025,2.0,2,5.631655,low,1.6186306,1.3813694,6.151023,9.262507,9.264465,11.266347,7.253322,11.266791,13.685877
2,2,8,2,2,1,5.000000e-01,8.075000e-01,1.0,1.0,13.795793,2.0,2,15.730604,low,1.9348115,1.0651885,16.250952,19.046926,19.048944,21.05088,7.2550874,21.051252,21.853321
3,3,4,8,1,0,2,8.075000e-01,1.0,2.0,21.858587,1.0,4,23.714405,low,1.8558183,1.1441817,24.233383,28.608732,28.610643,30.612877,8.754289,30.61325,31.41656
4,4,4,2,2,1,5.000000e-01,8.075000e-01,1.0,3.0,31.52571,2.0,2,33.481304,low,1.9555954,1.0444046,34.00091,36.775925,36.777946,38.779663,7.253954,38.780037,39.58336
5,5,2,8,2,1,2,2.422500e+00,1.0,4.0,39.69149,1.0,2,41.880894,low,2.1894019,0.8105981,42.40098,46.441532,46.441914,48.444263,8.752772,48.44464,50.863525
6,6,4,2,1,0,5.000000e-01,2.422500e+00,1.0,5.0,50.86876,2.0,2,52.597965,low,1.7292039,1.2707961,53.116955,56.11986,56.121735,58.12371,7.254952,58.12409,60.542187
7,7,0,4,2,1,2,8.075000e-01,1.0,6.0,60.650528,1.0,0,62.23101,low,1.5804799,1.4195201,62.75096,67.40083,67.40095,69.40325,8.752724,69.40364,70.20861
8,8,8,0,2,1,5.000000e-01,2.422500e+00,1.0,7.0,70.31642,2.0,0,71.9811,low,1.6646774,1.3353226,72.49991,75.566826,75.56694,77.56891,7.2524834,77.56928,79.98999
9,9,2,8,3,0,2,4.037500e+00,1.0,8.0,80.01265,1.0,2,81.44759,low,1.4349395,1.5650605,81.967995,86.7638,86.76553,88.768486,8.755831,88.76886,92.80081
10,10,8,2,3,0,2,2.422500e+00,1.0,9.0,92.81132,2.0,2,94.464386,low,1.6530707,1.3469293,94.98396,99.56181,99.56221,101.56448,8.753171,101.56486,103.98395
11,11,8,4,1,1,5.000000e-01,4.037500e+00,1.0,10.0,103.98824,2.0,4,105.647514,low,1.6592722,1.3407278,106.16639,109.238174,109.24008,111.24229,7.2540436,111.24266,115.2758
12,12,2,4,3,1,5.000000e-01,8.075000e-01,1.0,11.0,115.28628,1.0,2,116.94754,low,1.6612598,1.3387402,117.46689,120.53642,120.5383,122.5399,7.2536182,122.540276,123.34359
13,13,2,8,1,1,2,4.037500e+00,1.0,12.0,123.34767,1.0,2,125.28067,low,1.9329948,1.0670052,125.800865,130.09882,130.10075,132.10269,8.75502,132.10307,136.13725
14,14,0,8,1,1,3.500000e+00,8.075000e-01,1.0,13.0,136.14049,1.0,0,137.9644,low,1.823914,1.176086,138.48392,144.39081,144.39093,146.39247,10.251983,146.39285,147.1984
15,15,8,0,1,0,2,8.075000e-01,1.0,14.0,147.20265,2.0,0,149.23102,low,2.028369,0.971631,149.75082,153.95375,153.95387,155.95546,8.752815,155.95584,156.76065
