onset	duration	trial_type	response_time	Endowment	Endowment_pmod	Decision	Decision_pmod	Offer_pmod
154.977620	2	cue_nonsocial_high	n/a	32	8	n/a	n/a	n/a
161.924550	2	cue_social	n/a	32	8	n/a	n/a	n/a
161.924550	2	cue_social_high	n/a	32	6	n/a	n/a	n/a
171.060910	2	cue_nonsocial	n/a	16	-10	n/a	n/a	n/a
171.060910	2	cue_nonsocial_low	n/a	16	-8	n/a	n/a	n/a
180.415020	2	cue_social	n/a	16	-8	n/a	n/a	n/a
180.415020	2	cue_social_low	n/a	16	-10	n/a	n/a	n/a
188.021480	2	cue_social	n/a	32	8	n/a	n/a	n/a
188.021480	2	cue_social_high	n/a	32	6	n/a	n/a	n/a
194.866170	2	cue_social	n/a	32	8	n/a	n/a	n/a
194.866170	2	cue_social_high	n/a	32	6	n/a	n/a	n/a
201.703550	2	cue_social	n/a	32	8	n/a	n/a	n/a
201.703550	2	cue_social_high	n/a	32	6	n/a	n/a	n/a
208.531510	2	cue_social	n/a	16	-8	n/a	n/a	n/a
208.531510	2	cue_social_low	n/a	16	-10	n/a	n/a	n/a
215.353000	2	cue_social	n/a	16	-8	n/a	n/a	n/a
215.353000	2	cue_social_low	n/a	16	-10	n/a	n/a	n/a
224.624420	2	cue_social	n/a	16	-8	n/a	n/a	n/a
224.624420	2	cue_social_low	n/a	16	-10	n/a	n/a	n/a
231.377270	2	cue_nonsocial	n/a	16	-10	n/a	n/a	n/a
231.377270	2	cue_nonsocial_low	n/a	16	-8	n/a	n/a	n/a
238.278000	2	cue_social	n/a	16	-8	n/a	n/a	n/a
238.278000	2	cue_social_low	n/a	16	-10	n/a	n/a	n/a
245.044020	2	cue_nonsocial	n/a	32	6	n/a	n/a	n/a
245.044020	2	cue_nonsocial_high	n/a	32	8	n/a	n/a	n/a
251.940980	2	cue_social	n/a	32	8	n/a	n/a	n/a
251.940980	2	cue_social_high	n/a	32	6	n/a	n/a	n/a
259.528200	2	cue_nonsocial	n/a	32	6	n/a	n/a	n/a
259.528200	2	cue_nonsocial_high	n/a	32	8	n/a	n/a	n/a
267.176940	2	cue_nonsocial	n/a	16	-10	n/a	n/a	n/a
267.176940	2	cue_nonsocial_low	n/a	16	-8	n/a	n/a	n/a
274.879640	2	cue_social	n/a	16	-8	n/a	n/a	n/a
274.879640	2	cue_social_low	n/a	16	-10	n/a	n/a	n/a
281.660770	2	cue_nonsocial	n/a	32	6	n/a	n/a	n/a
281.660770	2	cue_nonsocial_high	n/a	32	8	n/a	n/a	n/a
289.358220	2	cue_social	n/a	32	8	n/a	n/a	n/a
289.358220	2	cue_social_high	n/a	32	6	n/a	n/a	n/a
296.249270	2	cue_social	n/a	16	-8	n/a	n/a	n/a
296.249270	2	cue_social_low	n/a	16	-10	n/a	n/a	n/a
305.468020	2	cue_social	n/a	16	-8	n/a	n/a	n/a
305.468020	2	cue_social_low	n/a	16	-10	n/a	n/a	n/a
316.381900	2	cue_social	n/a	16	-8	n/a	n/a	n/a
316.381900	2	cue_social_low	n/a	16	-10	n/a	n/a	n/a
325.543550	2	cue_nonsocial	n/a	32	6	n/a	n/a	n/a
325.543550	2	cue_nonsocial_high	n/a	32	8	n/a	n/a	n/a
332.449800	2	cue_social	n/a	32	8	n/a	n/a	n/a
332.449800	2	cue_social_high	n/a	32	6	n/a	n/a	n/a
340.027370	2	cue_nonsocial	n/a	32	6	n/a	n/a	n/a
340.027370	2	cue_nonsocial_high	n/a	32	8	n/a	n/a	n/a
350.893600	2	cue_nonsocial	n/a	32	6	n/a	n/a	n/a
350.893600	2	cue_nonsocial_high	n/a	32	8	n/a	n/a	n/a
357.726780	2	cue_nonsocial	n/a	32	6	n/a	n/a	n/a
357.726780	2	cue_nonsocial_high	n/a	32	8	n/a	n/a	n/a
365.376530	2	cue_nonsocial	n/a	32	6	n/a	n/a	n/a
365.376530	2	cue_nonsocial_high	n/a	32	8	n/a	n/a	n/a
6.517610	1.383419	dec_nonsocial_choice	1.383419	32.000000	n/a	8	2.083333e-02	2.083333e-02
6.517610	1.383419	dec_choice	1.383419	32.000000	n/a	8	2.083333e-02	2.083333e-02
6.517610	1.383419	dec_nonsocial_accept	1.383419	32.000000	n/a	8	-1.137500e-01	-1.137500e-01
6.517610	1.383419	dec_accept	1.383419	32.000000	n/a	8	-1.250000e-01	-1.250000e-01
6.517610	1.383419	dec_nonsocial_accept_high	1.383419	32.000000	n/a	8	-1.033654e-01	-1.033654e-01
13.351171	1.283559	dec_social_choice	1.283559	16.000000	n/a	8	2.708333e-01	2.708333e-01
13.351171	1.283559	dec_choice	1.283559	16.000000	n/a	8	2.708333e-01	2.708333e-01
13.351171	1.283559	dec_social_accept	1.283559	16.000000	n/a	8	1.362500e-01	1.362500e-01
13.351171	1.283559	dec_accept	1.283559	16.000000	n/a	8	1.466346e-01	1.466346e-01
13.351171	1.283559	dec_social_high	1.283559	16.000000	n/a	8	2.708333e-01	2.708333e-01
13.351171	1.283559	dec_social_accept_high	1.283559	16.000000	n/a	8	2.708333e-01	2.708333e-01
20.184006	1.016044	dec_nonsocial_choice	1.016044	32.000000	n/a	0	0	-2.291667e-01
20.184006	1.016044	dec_choice	1.016044	32.000000	n/a	0	0	-2.291667e-01
20.184006	1.016044	dec_nonsocial_reject	1.016044	32.000000	n/a	0	0	1.086957e-02
20.184006	1.016044	dec_reject	1.016044	32.000000	n/a	0	0	1.041667e-02
20.184006	1.016044	dec_nonsocial_reject_low	1.016044	32.000000	n/a	3	1.136364e-02	-8.238636e-02
27.018040	1.066071	dec_nonsocial_choice	1.066071	16.000000	n/a	4	2.083333e-02	2.083333e-02
27.018040	1.066071	dec_choice	1.066071	16.000000	n/a	4	2.083333e-02	2.083333e-02
27.018040	1.066071	dec_nonsocial_accept	1.066071	16.000000	n/a	4	-1.137500e-01	-1.137500e-01
27.018040	1.066071	dec_accept	1.066071	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
27.018040	1.066071	dec_nonsocial_high	1.066071	16.000000	n/a	4	2.083333e-02	2.083333e-02
27.018040	1.066071	dec_nonsocial_accept_high	1.066071	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
33.851463	1.349428	dec_nonsocial_choice	1.349428	32.000000	n/a	0	0	-2.291667e-01
33.851463	1.349428	dec_choice	1.349428	32.000000	n/a	0	0	-2.291667e-01
33.851463	1.349428	dec_nonsocial_reject	1.349428	32.000000	n/a	0	0	1.086957e-02
33.851463	1.349428	dec_reject	1.349428	32.000000	n/a	0	0	1.041667e-02
33.851463	1.349428	dec_nonsocial_reject_low	1.349428	32.000000	n/a	3	1.136364e-02	-8.238636e-02
44.717934	1.033471	dec_social_choice	1.033471	32.000000	n/a	8	2.083333e-02	2.083333e-02
44.717934	1.033471	dec_choice	1.033471	32.000000	n/a	8	2.083333e-02	2.083333e-02
44.717934	1.033471	dec_social_accept	1.033471	32.000000	n/a	8	-1.137500e-01	-1.137500e-01
44.717934	1.033471	dec_accept	1.033471	32.000000	n/a	8	-1.033654e-01	-1.033654e-01
44.717934	1.033471	dec_social_accept_high	1.033471	32.000000	n/a	8	2.083333e-02	2.083333e-02
53.984486	0.999893	dec_nonsocial_choice	0.999893	32.000000	n/a	16	2.708333e-01	2.708333e-01
53.984486	0.999893	dec_choice	0.999893	32.000000	n/a	16	2.708333e-01	2.708333e-01
53.984486	0.999893	dec_nonsocial_accept	0.999893	32.000000	n/a	16	1.362500e-01	1.362500e-01
53.984486	0.999893	dec_accept	0.999893	32.000000	n/a	16	1.250000e-01	1.250000e-01
53.984486	0.999893	dec_nonsocial_high	0.999893	32.000000	n/a	16	2.708333e-01	2.708333e-01
53.984486	0.999893	dec_nonsocial_accept_high	0.999893	32.000000	n/a	16	1.250000e-01	1.250000e-01
60.817810	1.783240	dec_nonsocial_choice	1.783240	32.000000	n/a	0	0	-2.291667e-01
60.817810	1.783240	dec_choice	1.783240	32.000000	n/a	0	0	-2.291667e-01
60.817810	1.783240	dec_nonsocial_reject	1.783240	32.000000	n/a	0	0	1.086957e-02
60.817810	1.783240	dec_reject	1.783240	32.000000	n/a	0	0	1.041667e-02
60.817810	1.783240	dec_nonsocial_low	1.783240	32.000000	n/a	0	-2.291667e-01	-2.291667e-01
60.817810	1.783240	dec_nonsocial_reject_low	1.783240	32.000000	n/a	3	1.041667e-02	-8.333333e-02
67.651436	1.832882	dec_social_choice	1.832882	32.000000	n/a	0	0	-2.291667e-01
67.651436	1.832882	dec_choice	1.832882	32.000000	n/a	0	0	-2.291667e-01
67.651436	1.832882	dec_social_reject	1.832882	32.000000	n/a	0	0	-2.038043e-02
67.651436	1.832882	dec_reject	1.832882	32.000000	n/a	0	0	-1.988636e-02
67.651436	1.832882	dec_social_reject_low	1.832882	32.000000	n/a	2	-1.666667e-01	-2.291667e-01
76.918390	1.015105	dec_nonsocial_choice	1.015105	16.000000	n/a	8	2.708333e-01	2.708333e-01
76.918390	1.015105	dec_choice	1.015105	16.000000	n/a	8	2.708333e-01	2.708333e-01
76.918390	1.015105	dec_nonsocial_accept	1.015105	16.000000	n/a	8	1.362500e-01	1.362500e-01
76.918390	1.015105	dec_accept	1.015105	16.000000	n/a	8	1.250000e-01	1.250000e-01
76.918390	1.015105	dec_nonsocial_accept_high	1.015105	16.000000	n/a	8	1.466346e-01	1.466346e-01
84.567310	1.150464	dec_social_choice	1.150464	32.000000	n/a	0	0	-2.291667e-01
84.567310	1.150464	dec_choice	1.150464	32.000000	n/a	0	0	-2.291667e-01
84.567310	1.150464	dec_social_reject	1.150464	32.000000	n/a	0	0	-2.038043e-02
84.567310	1.150464	dec_reject	1.150464	32.000000	n/a	0	0	-1.988636e-02
84.567310	1.150464	dec_social_low	1.150464	32.000000	n/a	0	-2.291667e-01	-2.291667e-01
84.567310	1.150464	dec_social_reject_low	1.150464	32.000000	n/a	2	-1.666667e-01	-2.291667e-01
91.401960	1.182493	dec_nonsocial_choice	1.182493	16.000000	n/a	0	0	-2.291667e-01
91.401960	1.182493	dec_choice	1.182493	16.000000	n/a	0	0	-2.291667e-01
91.401960	1.182493	dec_nonsocial_reject	1.182493	16.000000	n/a	0	0	4.211957e-02
91.401960	1.182493	dec_reject	1.182493	16.000000	n/a	0	0	4.166667e-02
91.401960	1.182493	dec_nonsocial_low	1.182493	16.000000	n/a	0	-2.291667e-01	-2.291667e-01
91.401960	1.182493	dec_nonsocial_reject_low	1.182493	16.000000	n/a	2	4.166667e-02	-8.333333e-02
99.049950	0.933658	dec_social_choice	0.933658	32.000000	n/a	16	2.708333e-01	2.708333e-01
99.049950	0.933658	dec_choice	0.933658	32.000000	n/a	16	2.708333e-01	2.708333e-01
99.049950	0.933658	dec_social_accept	0.933658	32.000000	n/a	16	1.362500e-01	1.362500e-01
99.049950	0.933658	dec_accept	0.933658	32.000000	n/a	16	1.466346e-01	1.466346e-01
99.049950	0.933658	dec_social_accept_high	0.933658	32.000000	n/a	16	2.708333e-01	2.708333e-01
105.884580	0.983029	dec_nonsocial_choice	0.983029	16.000000	n/a	0	0	-2.291667e-01
105.884580	0.983029	dec_choice	0.983029	16.000000	n/a	0	0	-2.291667e-01
105.884580	0.983029	dec_nonsocial_reject	0.983029	16.000000	n/a	0	0	-2.038043e-02
105.884580	0.983029	dec_reject	0.983029	16.000000	n/a	0	0	-2.083333e-02
105.884580	0.983029	dec_nonsocial_low	0.983029	16.000000	n/a	0	-2.291667e-01	-2.291667e-01
105.884580	0.983029	dec_nonsocial_reject_low	0.983029	16.000000	n/a	1	-2.083333e-02	-8.333333e-02
113.533936	0.916204	dec_social_choice	0.916204	32.000000	n/a	8	2.083333e-02	2.083333e-02
113.533936	0.916204	dec_choice	0.916204	32.000000	n/a	8	2.083333e-02	2.083333e-02
113.533936	0.916204	dec_social_accept	0.916204	32.000000	n/a	8	-1.137500e-01	-1.137500e-01
113.533936	0.916204	dec_accept	0.916204	32.000000	n/a	8	-1.033654e-01	-1.033654e-01
113.533936	0.916204	dec_social_accept_high	0.916204	32.000000	n/a	8	2.083333e-02	2.083333e-02
121.184000	1.383983	dec_social_choice	1.383983	16.000000	n/a	0	0	-2.291667e-01
121.184000	1.383983	dec_choice	1.383983	16.000000	n/a	0	0	-2.291667e-01
121.184000	1.383983	dec_social_reject	1.383983	16.000000	n/a	0	0	-2.038043e-02
121.184000	1.383983	dec_reject	1.383983	16.000000	n/a	0	0	-1.988636e-02
121.184000	1.383983	dec_social_low	1.383983	16.000000	n/a	0	-2.291667e-01	-2.291667e-01
121.184000	1.383983	dec_social_reject_low	1.383983	16.000000	n/a	1	-1.666667e-01	-2.291667e-01
128.016900	1.116319	dec_nonsocial_choice	1.116319	32.000000	n/a	16	2.708333e-01	2.708333e-01
128.016900	1.116319	dec_choice	1.116319	32.000000	n/a	16	2.708333e-01	2.708333e-01
128.016900	1.116319	dec_nonsocial_accept	1.116319	32.000000	n/a	16	1.362500e-01	1.362500e-01
128.016900	1.116319	dec_accept	1.116319	32.000000	n/a	16	1.250000e-01	1.250000e-01
128.016900	1.116319	dec_nonsocial_high	1.116319	32.000000	n/a	16	2.708333e-01	2.708333e-01
128.016900	1.116319	dec_nonsocial_accept_high	1.116319	32.000000	n/a	16	1.250000e-01	1.250000e-01
135.667920	1.149211	dec_nonsocial_choice	1.149211	16.000000	n/a	0	0	-2.291667e-01
135.667920	1.149211	dec_choice	1.149211	16.000000	n/a	0	0	-2.291667e-01
135.667920	1.149211	dec_nonsocial_reject	1.149211	16.000000	n/a	0	0	-2.038043e-02
135.667920	1.149211	dec_reject	1.149211	16.000000	n/a	0	0	-2.083333e-02
135.667920	1.149211	dec_nonsocial_reject_low	1.149211	16.000000	n/a	1	-1.988636e-02	-8.238636e-02
143.318070	1.015141	dec_social_choice	1.015141	16.000000	n/a	8	2.708333e-01	2.708333e-01
143.318070	1.015141	dec_choice	1.015141	16.000000	n/a	8	2.708333e-01	2.708333e-01
143.318070	1.015141	dec_social_accept	1.015141	16.000000	n/a	8	1.362500e-01	1.362500e-01
143.318070	1.015141	dec_accept	1.015141	16.000000	n/a	8	1.466346e-01	1.466346e-01
143.318070	1.015141	dec_social_accept_high	1.015141	16.000000	n/a	8	2.708333e-01	2.708333e-01
150.151610	1.532352	dec_nonsocial_choice	1.532352	16.000000	n/a	0	0	-2.291667e-01
150.151610	1.532352	dec_choice	1.532352	16.000000	n/a	0	0	-2.291667e-01
150.151610	1.532352	dec_nonsocial_reject	1.532352	16.000000	n/a	0	0	4.211957e-02
150.151610	1.532352	dec_reject	1.532352	16.000000	n/a	0	0	4.166667e-02
150.151610	1.532352	dec_nonsocial_reject_low	1.532352	16.000000	n/a	2	4.261364e-02	-8.238636e-02
156.984360	1.015648	dec_nonsocial_choice	1.015648	32.000000	n/a	16	2.708333e-01	2.708333e-01
156.984360	1.015648	dec_choice	1.015648	32.000000	n/a	16	2.708333e-01	2.708333e-01
156.984360	1.015648	dec_nonsocial_accept	1.015648	32.000000	n/a	16	1.362500e-01	1.362500e-01
156.984360	1.015648	dec_accept	1.015648	32.000000	n/a	16	1.250000e-01	1.250000e-01
156.984360	1.015648	dec_nonsocial_accept_high	1.015648	32.000000	n/a	16	1.466346e-01	1.466346e-01
163.817720	1.349579	dec_social_choice	1.349579	32.000000	n/a	0	0	-2.291667e-01
163.817720	1.349579	dec_choice	1.349579	32.000000	n/a	0	0	-2.291667e-01
163.817720	1.349579	dec_social_reject	1.349579	32.000000	n/a	0	0	1.086957e-02
163.817720	1.349579	dec_reject	1.349579	32.000000	n/a	0	0	1.136364e-02
163.817720	1.349579	dec_social_low	1.349579	32.000000	n/a	0	-2.291667e-01	-2.291667e-01
163.817720	1.349579	dec_social_reject_low	1.349579	32.000000	n/a	3	-1.354167e-01	-2.291667e-01
173.067600	1.199672	dec_nonsocial_choice	1.199672	16.000000	n/a	4	2.083333e-02	2.083333e-02
173.067600	1.199672	dec_choice	1.199672	16.000000	n/a	4	2.083333e-02	2.083333e-02
173.067600	1.199672	dec_nonsocial_accept	1.199672	16.000000	n/a	4	-1.137500e-01	-1.137500e-01
173.067600	1.199672	dec_accept	1.199672	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
173.067600	1.199672	dec_nonsocial_high	1.199672	16.000000	n/a	4	2.083333e-02	2.083333e-02
173.067600	1.199672	dec_nonsocial_accept_high	1.199672	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
182.317540	0.883014	dec_social_choice	0.883014	16.000000	n/a	8	2.708333e-01	2.708333e-01
182.317540	0.883014	dec_choice	0.883014	16.000000	n/a	8	2.708333e-01	2.708333e-01
182.317540	0.883014	dec_social_accept	0.883014	16.000000	n/a	8	1.362500e-01	1.362500e-01
182.317540	0.883014	dec_accept	0.883014	16.000000	n/a	8	1.466346e-01	1.466346e-01
182.317540	0.883014	dec_social_accept_high	0.883014	16.000000	n/a	8	2.708333e-01	2.708333e-01
189.968020	1.064881	dec_social_choice	1.064881	32.000000	n/a	0	0	-2.291667e-01
189.968020	1.064881	dec_choice	1.064881	32.000000	n/a	0	0	-2.291667e-01
189.968020	1.064881	dec_social_reject	1.064881	32.000000	n/a	0	0	-2.038043e-02
189.968020	1.064881	dec_reject	1.064881	32.000000	n/a	0	0	-1.988636e-02
189.968020	1.064881	dec_social_reject_low	1.064881	32.000000	n/a	2	-1.666667e-01	-2.291667e-01
196.800190	1.032900	dec_social_choice	1.032900	32.000000	n/a	0	0	-2.291667e-01
196.800190	1.032900	dec_choice	1.032900	32.000000	n/a	0	0	-2.291667e-01
196.800190	1.032900	dec_social_reject	1.032900	32.000000	n/a	0	0	1.086957e-02
196.800190	1.032900	dec_reject	1.032900	32.000000	n/a	0	0	1.136364e-02
196.800190	1.032900	dec_social_low	1.032900	32.000000	n/a	0	-2.291667e-01	-2.291667e-01
196.800190	1.032900	dec_social_reject_low	1.032900	32.000000	n/a	3	-1.354167e-01	-2.291667e-01
203.633510	0.950347	dec_social_choice	0.950347	32.000000	n/a	0	0	-2.291667e-01
203.633510	0.950347	dec_choice	0.950347	32.000000	n/a	0	0	-2.291667e-01
203.633510	0.950347	dec_social_reject	0.950347	32.000000	n/a	0	0	1.086957e-02
203.633510	0.950347	dec_reject	0.950347	32.000000	n/a	0	0	1.136364e-02
203.633510	0.950347	dec_social_reject_low	0.950347	32.000000	n/a	3	-1.354167e-01	-2.291667e-01
210.467470	1.183313	dec_social_choice	1.183313	16.000000	n/a	4	2.083333e-02	2.083333e-02
210.467470	1.183313	dec_choice	1.183313	16.000000	n/a	4	2.083333e-02	2.083333e-02
210.467470	1.183313	dec_social_accept	1.183313	16.000000	n/a	4	-1.137500e-01	-1.137500e-01
210.467470	1.183313	dec_accept	1.183313	16.000000	n/a	4	-1.033654e-01	-1.033654e-01
210.467470	1.183313	dec_social_accept_high	1.183313	16.000000	n/a	4	2.083333e-02	2.083333e-02
217.300690	1.299830	dec_social_choice	1.299830	16.000000	n/a	4	2.083333e-02	2.083333e-02
217.300690	1.299830	dec_choice	1.299830	16.000000	n/a	4	2.083333e-02	2.083333e-02
217.300690	1.299830	dec_social_accept	1.299830	16.000000	n/a	4	-1.137500e-01	-1.137500e-01
217.300690	1.299830	dec_accept	1.299830	16.000000	n/a	4	-1.033654e-01	-1.033654e-01
217.300690	1.299830	dec_social_high	1.299830	16.000000	n/a	4	2.083333e-02	2.083333e-02
217.300690	1.299830	dec_social_accept_high	1.299830	16.000000	n/a	4	2.083333e-02	2.083333e-02
226.550080	1.132894	dec_social_choice	1.132894	16.000000	n/a	0	0	-2.291667e-01
226.550080	1.132894	dec_choice	1.132894	16.000000	n/a	0	0	-2.291667e-01
226.550080	1.132894	dec_social_reject	1.132894	16.000000	n/a	0	0	-2.038043e-02
226.550080	1.132894	dec_reject	1.132894	16.000000	n/a	0	0	-1.988636e-02
226.550080	1.132894	dec_social_low	1.132894	16.000000	n/a	0	-2.291667e-01	-2.291667e-01
226.550080	1.132894	dec_social_reject_low	1.132894	16.000000	n/a	1	-1.666667e-01	-2.291667e-01
233.384030	1.383306	dec_nonsocial_choice	1.383306	16.000000	n/a	0	0	-2.291667e-01
233.384030	1.383306	dec_choice	1.383306	16.000000	n/a	0	0	-2.291667e-01
233.384030	1.383306	dec_nonsocial_reject	1.383306	16.000000	n/a	0	0	-2.038043e-02
233.384030	1.383306	dec_reject	1.383306	16.000000	n/a	0	0	-2.083333e-02
233.384030	1.383306	dec_nonsocial_reject_low	1.383306	16.000000	n/a	1	-1.988636e-02	-8.238636e-02
240.216950	1.083512	dec_social_choice	1.083512	16.000000	n/a	4	2.083333e-02	2.083333e-02
240.216950	1.083512	dec_choice	1.083512	16.000000	n/a	4	2.083333e-02	2.083333e-02
240.216950	1.083512	dec_social_accept	1.083512	16.000000	n/a	4	-1.137500e-01	-1.137500e-01
240.216950	1.083512	dec_accept	1.083512	16.000000	n/a	4	-1.033654e-01	-1.033654e-01
240.216950	1.083512	dec_social_accept_high	1.083512	16.000000	n/a	4	2.083333e-02	2.083333e-02
247.050230	1.850389	dec_nonsocial_choice	1.850389	32.000000	n/a	8	2.083333e-02	2.083333e-02
247.050230	1.850389	dec_choice	1.850389	32.000000	n/a	8	2.083333e-02	2.083333e-02
247.050230	1.850389	dec_nonsocial_accept	1.850389	32.000000	n/a	8	-1.137500e-01	-1.137500e-01
247.050230	1.850389	dec_accept	1.850389	32.000000	n/a	8	-1.250000e-01	-1.250000e-01
247.050230	1.850389	dec_nonsocial_high	1.850389	32.000000	n/a	8	2.083333e-02	2.083333e-02
247.050230	1.850389	dec_nonsocial_accept_high	1.850389	32.000000	n/a	8	-1.250000e-01	-1.250000e-01
253.883820	1.366163	dec_social_choice	1.366163	32.000000	n/a	0	0	-2.291667e-01
253.883820	1.366163	dec_choice	1.366163	32.000000	n/a	0	0	-2.291667e-01
253.883820	1.366163	dec_social_reject	1.366163	32.000000	n/a	0	0	-2.038043e-02
253.883820	1.366163	dec_reject	1.366163	32.000000	n/a	0	0	-1.988636e-02
253.883820	1.366163	dec_social_reject_low	1.366163	32.000000	n/a	2	-1.666667e-01	-2.291667e-01
261.533840	1.215884	dec_nonsocial_choice	1.215884	32.000000	n/a	0	0	-2.291667e-01
261.533840	1.215884	dec_choice	1.215884	32.000000	n/a	0	0	-2.291667e-01
261.533840	1.215884	dec_nonsocial_reject	1.215884	32.000000	n/a	0	0	-2.038043e-02
261.533840	1.215884	dec_reject	1.215884	32.000000	n/a	0	0	-2.083333e-02
261.533840	1.215884	dec_nonsocial_reject_low	1.215884	32.000000	n/a	2	-1.988636e-02	-8.238636e-02
269.184480	1.715509	dec_nonsocial_choice	1.715509	16.000000	n/a	4	2.083333e-02	2.083333e-02
269.184480	1.715509	dec_choice	1.715509	16.000000	n/a	4	2.083333e-02	2.083333e-02
269.184480	1.715509	dec_nonsocial_accept	1.715509	16.000000	n/a	4	-1.137500e-01	-1.137500e-01
269.184480	1.715509	dec_accept	1.715509	16.000000	n/a	4	-1.250000e-01	-1.250000e-01
269.184480	1.715509	dec_nonsocial_accept_high	1.715509	16.000000	n/a	4	-1.033654e-01	-1.033654e-01
276.832700	0.884137	dec_social_choice	0.884137	16.000000	n/a	0	0	-2.291667e-01
276.832700	0.884137	dec_choice	0.884137	16.000000	n/a	0	0	-2.291667e-01
276.832700	0.884137	dec_social_reject	0.884137	16.000000	n/a	0	0	4.211957e-02
276.832700	0.884137	dec_reject	0.884137	16.000000	n/a	0	0	4.261364e-02
276.832700	0.884137	dec_social_reject_low	0.884137	16.000000	n/a	2	-1.041667e-01	-2.291667e-01
283.667800	1.032986	dec_nonsocial_choice	1.032986	32.000000	n/a	0	0	-2.291667e-01
283.667800	1.032986	dec_choice	1.032986	32.000000	n/a	0	0	-2.291667e-01
283.667800	1.032986	dec_nonsocial_reject	1.032986	32.000000	n/a	0	0	1.086957e-02
283.667800	1.032986	dec_reject	1.032986	32.000000	n/a	0	0	1.041667e-02
283.667800	1.032986	dec_nonsocial_reject_low	1.032986	32.000000	n/a	3	1.136364e-02	-8.238636e-02
291.317800	1.214881	dec_social_choice	1.214881	32.000000	n/a	3	-1.354167e-01	-1.354167e-01
291.317800	1.214881	dec_choice	1.214881	32.000000	n/a	3	-1.354167e-01	-1.354167e-01
291.317800	1.214881	dec_social_accept	1.214881	32.000000	n/a	3	-2.700000e-01	-2.700000e-01
291.317800	1.214881	dec_accept	1.214881	32.000000	n/a	3	-2.596154e-01	-2.596154e-01
291.317800	1.214881	dec_social_accept_low	1.214881	32.000000	n/a	3	-1.354167e-01	-1.354167e-01
298.150480	0.965925	dec_social_choice	0.965925	16.000000	n/a	8	2.708333e-01	2.708333e-01
298.150480	0.965925	dec_choice	0.965925	16.000000	n/a	8	2.708333e-01	2.708333e-01
