TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,2.422500e+00,1.615000e+00,1.0,0.0,2.8000213e-06,0.0106063,4.016716,1.0,5.15827,1.1415539,5.2587476,3.1734462,8.434967,8.0,8.435121,9.043154,5.0264378,9.043346,11.467711,--
2,2,6,2,3,2.422500e+00,2.422500e+00,1.0,1.0,--,--,11.482124,2.0,12.525292,1.0431678,12.62569,4.0793324,16.707134,9.0,16.707249,17.31344,5.831315,17.31359,19.737799,--
3,3,7,3,1,8.075000e-01,1.615000e+00,1.0,2.0,--,--,19.753622,2.0,20.49211,0.7384877,20.592468,3.5765123,24.17153,1.0,24.171648,24.777056,5.0234346,24.7772,25.58795,--
4,4,6,2,3,4.037500e+00,8.075000e-01,1.0,3.0,--,--,25.602484,1.0,26.241781,0.6392976,26.34215,2.8682024,29.21284,3.0,29.212955,29.818638,4.216155,29.818789,33.85875,--
5,5,1,1,1,7.267500e+00,2.422500e+00,1.0,4.0,--,--,33.863197,2.0,34.39194,0.5287426,34.49234,4.5937576,39.088795,3.0,39.088905,39.693253,5.8300557,39.693405,46.96285,--
6,6,6,2,3,8.075000e-01,1.615000e+00,1.0,5.0,--,--,46.97421,1.0,47.608215,0.6340075,47.708622,3.6809926,51.39048,2.0,51.3906,51.996017,5.02181,51.99618,52.805595,--
7,7,4,2,1,8.075000e-01,2.422500e+00,1.0,6.0,--,--,52.81606,1.0,53.75852,0.9424581,53.858887,4.180042,58.04071,6.0,58.040825,58.646484,5.8304253,58.646637,59.45599,--
8,8,1,1,1,8.075000e-01,1.615000e+00,1.0,7.0,--,--,59.458958,2.0,60.09176,0.6328013,60.192116,3.6821988,63.87688,2.0,63.876995,64.48057,5.021612,64.48073,65.29083,--
9,9,1,1,1,2.422500e+00,1.615000e+00,1.0,8.0,--,--,65.29266,1.0,66.125084,0.8324249,66.22548,3.4825752,69.71101,8.0,69.71113,70.31505,5.022385,70.3152,72.73941,--
10,10,4,2,1,8.075000e-01,8.075000e-01,1.0,9.0,--,--,72.750595,2.0,73.37492,0.6243305,73.475296,2.8831694,76.360504,3.0,76.36063,76.96508,4.214487,76.96523,77.77485,--
